variableMetadata	chromato	namecustom	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	spi_formula	spi_monoisotopic	spi_name	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	spi_annot	inchi	inchikey	pubchem	chebi	hmdb	kegg	supp_mzmin	supp_mzmax	supp_rtmin	supp_rtmax	supp_npeaks	supp_Bio	supp_QC	supp_Blanc	supp_blankMean_over_sampleMean	supp_pool_CV	supp_poolCV_over_sampleCV	supp_poolDil_cor	supp_poolDil_pval	supp_redund_samp_mean	supp_redund_is	supp_redund_repres	supp_redund_relative
M662.12T423_7	c18hyper	M662.12T423_7	662.120011223687	423.066461827366		[M+H-C5H8O4]+ 793.138	36	NA															662.115612561599	662.122495016434	422.119388696246	436.214327665654	28	15	13	0	0.0192860010884368	0.27463212433634	0.340990392251366	0.80335860782131	0.00164710304125983	24245.4414187207	0		
M662.1521T369_10	c18hyper	M662.1521T369_10	662.152100147274	369.439895437675		[M+H]+ 661.145	75	NA															662.148240329582	662.156052068465	353.366947983269	370.434854820361	54	35	19	0	2.79459090251397e-05	0.187154979442561	0.521622259920851	0.915944210060386	2.86585805784291e-05	36048.6671092385	0		
M663.365T371_2	c18hyper	M663.365T371_2	663.364970727318	370.578387397145		[M+H-CH3]+ 677.384	75	NA															663.359569262671	663.367637881149	369.589455150819	371.565268017639	41	26	15	0	0.0128550151526323	0.179586433599698	0.410828485232101	0.880941707199955	0.000153767591621961	26838.0113096711	0		
M663.4418T371_3	c18hyper	M663.4418T371_3	663.441840469306	370.63421351214		[M+H]+ 662.432	75	NA															663.438079437816	663.44632818687	369.798553364974	371.376094985918	57	37	20	0	0.00593940917633406	0.101541238930902	0.229420055094212	0.842486515531159	0.000582484386208349	29790.223718982	0		
M663.5194T371_1	c18hyper	M663.5194T371_1	663.519358988946	370.56611732358			75	NA															663.515620858343	663.522808465738	369.711466448651	371.560047567552	58	38	20	0	0.00920952805776987	0.143002547511756	0.327176856720987	0.955050491860792	1.33985683429399e-06	30715.2889681936	0		
M663.6733T370	c18hyper	M663.6733T370	663.67333720588	370.471319761696			75	NA															663.668646799306	663.677801975578	369.347048170046	371.670041572875	40	24	16	0	0.00391848813855333	0.211440336851773	0.423728026610372	0.848751514105265	0.000480802108034178	17989.0197821698	0		
M665.3679T389	c18hyper	M665.3679T389	665.3679151091	389.335057619486			3392	NA															665.364339299473	665.372435555055	380.083238500482	394.973766352116	36	24	10	0	4.40163781963101e-05	0.211784457851938	0.494987649218249	0.973398510581099	1.00329209774788e-07	22687.5639393988	0		
M665.5157T1066	c18hyper	M665.5157T1066	665.515694787196	1066.41679344059			3746	NA															665.512384346225	665.516751905018	1065.66904063139	1067.5409712088	38	26	12	0	0.000174816746320824	0.209645814699978	0.103997258265153	0.961064250890509	6.60084876187196e-07	5471.47573525525	0		
M665.5351T389	c18hyper	M665.5351T389	665.535096558164	388.711051975549		[M+K]+ 626.571	86	NA															665.528675394594	665.53667980574	388.099965329656	407.64323253535	53	35	18	0	0.00709161994609526	0.142822479880647	0.298665233902191	0.737377620562352	0.00620483939222222	17112.5766352637	0		
M666.2491T651	c18hyper	M666.2491T651	666.249070655574	651.486403298589	[1801][M]+		1396	NA															666.245819489008	666.250730760757	649.607038265212	661.983365444649	59	41	13	0	5.51827416403901e-05	0.278000234157008	0.449999363819225	0.925421515893918	1.60161083157215e-05	18193.92959516	0		
M667.5313T1153	c18hyper	M667.5313T1153	667.531348696508	1153.42715362147			3862	NA															667.528313023672	667.532536545487	1152.2483424911	1154.34859783298	43	29	14	0	0.0582998269871095	0.158499325077069	0.116821392438756	0.928190628088909	1.33185362118888e-05	5188.41318138398	0		
M668.1498T48	c18hyper	M668.1498T48	668.149823324625	47.7499291520029	[1806][M]+	[M+Na]+ 645.159	4	NA															668.146508237099	668.151556174742	47.1468301226062	48.2693468506035	63	42	21	0	1.72632003957059e-06	0.0493522028978248	0.387158944726285	0.976774221182887	5.11936219712516e-08	578867.07623439	0		
M669.153T48	c18hyper	M669.153T48	669.153043126215	47.7462513609171	[1806][M+1]+		4	NA															669.149812095651	669.154875463579	47.0148540093643	48.3434558488103	61	42	19	0	8.27044103996565e-06	0.0519861346671803	0.33468366512284	0.936623401260593	7.23535907402874e-06	120884.110696574	0		
M669.1872T322_2	c18hyper	M669.1872T322_2	669.187245779599	321.503851166882		[M+H]+ 668.183	16	NA															669.183928982945	669.188611295989	320.618139525153	322.846450943818	42	26	16	0	0.00920982487613787	0.188059812259903	0.238580842548886	0.853787453168241	0.000409540250181489	11979.857941604	0		
M669.9289T353_3	c18hyper	M669.9289T353_3	669.928872657516	353.338521582869		[M+H]+ 668.919	84	NA															669.924716178651	669.930804322877	352.258944791249	354.034058509275	61	41	20	0	3.56133763087457e-05	0.160299728100506	0.37773985626945	0.8472483498294	0.000503832783979997	28063.6091164173	0		
M670.0125T353_4	c18hyper	M670.0125T353_4	670.012465276576	353.136139838417		[M+H]+ 668.999	84	NA															670.008071825215	670.014506214757	352.120780781996	354.003554764333	60	40	20	0	3.86561787439193e-05	0.182811042494795	0.458699184669488	0.859704834040867	0.000336600897775184	25859.9428178412	0		
M670.0959T353_5	c18hyper	M670.0959T353_5	670.095926358272	353.238810682048			84	NA															670.090986715938	670.09754453467	352.377057659546	354.383447708946	55	36	19	0	0.00295427723452997	0.232921231767653	0.521407793864731	0.853948405275756	0.000407406739695671	20682.8049130715	0		
M670.1471T48	c18hyper	M670.1471T48	670.147094672308	47.7499291520029	[1806][M+2]+		4	NA															670.143697161998	670.151236727323	47.0346865865021	48.2847317007619	25	21	4	0	2.62927487082783e-05	0.264516800447915	0.799929309357487	0.827354728816374	0.000896991497630434	38111.7133333178	0		
M670.3631T360	c18hyper	M670.3631T360	670.363139047519	359.878410226216	[1809][M]2+		82	NA															670.359326075486	670.364358181507	358.715843411264	361.019461657526	39	25	14	0	8.68305055497727e-05	0.110263986491192	0.196144260051966	0.952980569161356	1.67222844050325e-06	11455.767844059	0		
M670.7802T299_1	c18hyper	M670.7802T299_1	670.780155513631	298.550214717158		[M+H+HCOOH]+ 623.772	8	NA															670.777099704488	670.782300282957	297.429000687351	299.441281268267	59	42	17	0	2.94450278307219e-05	0.134720282167452	0.441094596151366	0.822591818874523	0.00101904144733144	33896.3230749116	0		
M670.8643T360	c18hyper	M670.8643T360	670.864266173138	359.678033152871	[1809][M+1]2+		82	NA															670.860037065163	670.866524339359	358.881023063317	374.561090799454	45	28	16	0	0.000142091128465732	0.257722658749127	0.43474794812538	0.925236448614649	1.62106709772583e-05	7026.63372195064	0		
M670.9234T299_2	c18hyper	M670.9234T299_2	670.923411970825	298.71503694489		[M+H-NH3]+ 686.941	8	NA															670.920118732437	670.926683402159	297.429000687351	299.757065519088	62	41	21	0	2.25560899610777e-05	0.143424399144773	0.476455838599847	0.928757362569895	1.28136383419537e-05	44330.1172395617	0		
M671.0669T299_3	c18hyper	M671.0669T299_3	671.066930927894	298.675553787827		[M+H+HCOOH]+ 624.065 [M+Na]+ 648.073 [M+H]+ 670.061	8	NA															671.063293591597	671.070226316637	297.572678692671	299.884330949903	61	42	19	0	2.5485557903553e-05	0.135760907735758	0.496495668211318	0.919501747425791	2.32277292521282e-05	39210.4051525463	0		
M671.2096T298_2	c18hyper	M671.2096T298_2	671.209558660295	298.485516254394		[M+Na+CF3COOH]+ 514.217	8	NA															671.206100022323	671.211334391382	297.429000687351	299.488849525636	58	41	17	0	3.48522467232966e-05	0.180287362724738	0.617160311421082	0.907238793909413	4.62092249394811e-05	28660.7725008892	0		
M671.3531T298_3	c18hyper	M671.3531T298_3	671.353116935031	298.477816255365		[3M+2Na]2+ 432.246	8	NA															671.349598347432	671.356393275113	297.429000687351	300.082200015425	55	36	19	0	5.76633769418917e-05	0.213877563590377	0.63829438637913	0.832811609531034	0.000771375672563244	17281.0579055165	0		
M672.3757T263	c18hyper	M672.3757T263	672.375686126249	262.881595151605			3198	NA															672.371760231429	672.377013872542	261.283731188745	263.933713040326	33	21	12	0	0.00036827103964551	0.278291473009385	0.402385769127209	0.994179741816935	5.2088792896419e-11	2701.40235014836	0		
M672.5547T369	c18hyper	M672.5547T369	672.554683893251	368.930788062292			75	NA															672.550395056701	672.556912997664	367.723974138556	369.33346321716	26	14	12	0	0.00930281722648247	0.237066289946649	0.391999363400257	0.865412021007558	0.000276242535900279	14418.2828257179	0		
M674.2124T347_2	c18hyper	M674.2124T347_2	674.212376409346	347.226051918809		[2M+2Na+K]3+ 968.864	60	NA															674.208002106833	674.216907806789	345.304670215089	349.275714802356	47	33	14	0	0.0136779086605881	0.213299573275001	0.551017495910774	0.956121994485813	1.18975342974866e-06	30043.053983147	0		
M674.2962T347_4	c18hyper	M674.2962T347_4	674.296174040111	347.314083034578		[M+Na]+ 651.301	60	NA															674.292991165923	674.298737685376	346.369882483583	348.40672076868	35	26	9	0	0.0130255199405081	0.251109631875804	0.557196081984389	0.86342853891595	0.00029617315452647	28226.7071972354	0		
M674.3372T347_5	c18hyper	M674.3372T347_5	674.337242855703	347.253197865395			60	NA															674.332902455714	674.340317303982	346.14772869554	348.502856199153	39	27	12	0	0.00469923864792848	0.120818962549728	0.359333690757372	0.971087838073743	1.51568897832546e-07	29680.4364129138	0		
M675.3089T130	c18hyper	M675.3089T130	675.308946154896	129.690185507788			81	NA															675.304602866736	675.310671545425	128.840093538822	131.536203693238	46	32	14	0	0.000369139158511274	0.123885723477563	0.201670874850849	0.974033353951735	8.90104652499298e-08	2702.05110766944	0		
M677.0357T338	c18hyper	M677.0357T338	677.03570559329	337.917522581717			3611	NA															677.032352406515	677.037762068308	336.929888526221	340.436155508218	50	33	17	0	6.23585735670518e-05	0.205297642543355	0.27149447478493	0.952107061024302	1.83072170785884e-06	15990.6494036381	0		
M677.3429T376	c18hyper	M677.3429T376	677.342856541385	375.535377436335		[M+H-CH3]+ 691.373	106	NA															677.339246771163	677.34589910529	374.361986997664	376.177240873273	45	30	15	0	8.26257814256123e-05	0.135213512879578	0.298590982765027	0.815474853812328	0.00122482107182798	12104.2765516676	0		
M678.2876T127	c18hyper	M678.2876T127	678.287558533301	126.828572189853	[1816][M]+	[3M+K]+ 213.106	81	NA															678.284219977695	678.28923697185	125.393214640399	129.591085189202	50	35	15	0	8.76647517932149e-05	0.135912978341958	0.252019605407294	0.987721336681291	2.15326550317936e-09	11509.8450762701	0		
M678.7833T298_1	c18hyper	M678.7833T298_1	678.783339247034	298.313643178566		[M+H]+ 677.778	8	NA															678.779791016315	678.786136402909	297.429000687351	299.270643777101	63	42	21	0	1.37105216856066e-05	0.0975883179391688	0.246515184918118	0.895804669851881	8.10104176832878e-05	73060.8282968578	0		
M678.8129T336_1	c18hyper	M678.8129T336_1	678.812873141096	335.614207531431	[1817][M]2+		85	NA															678.8097324322	678.814277148182	334.815065131933	336.751376714527	36	24	12	0	0.000140533657092204	0.21793278372852	0.506268443616129	0.931555324158398	1.05378316680014e-05	7116.50882404108	0		
M678.9266T298_2	c18hyper	M678.9266T298_2	678.926582434598	298.434988301081		[M+H]+ 677.921	8	NA															678.923026073314	678.929518781143	297.621073121717	299.40542020601	63	42	21	0	4.89149558085236e-06	0.0740003372278931	0.177738361471057	0.951086799804655	2.03068682149885e-06	204639.106416906	0		
M679.0637T336_2	c18hyper	M679.0637T336_2	679.06371846408	335.695359694516		[M+H]+ 678.051	85	NA															679.06024272074	679.065938842936	334.963210110446	336.406670102833	47	31	16	0	9.6075874076627e-05	0.122745182380303	0.355970705068282	0.920295592413219	2.21349626232219e-05	10411.2981011131	0		
M679.0675T46	c18hyper	M679.0675T46	679.067490558681	46.1176708568494		[M+2K-H]+ 602.149	4	NA															679.064394482481	679.068740275287	45.8796857415245	46.5857165599853	46	34	12	0	2.24385155749091e-05	0.113763157227099	0.309002355003266	0.943185551357537	4.23613907532991e-06	44692.1240105591	0		
M679.0699T299_1	c18hyper	M679.0699T299_1	679.069908278086	298.536502003348	[1818][M]2+		8	NA															679.066271262096	679.072488317527	297.587869354605	299.316305927657	63	42	21	0	3.55431600383357e-06	0.0738572207531271	0.179558560897105	0.963031938434739	5.11017313800398e-07	281958.9295081	0		
M679.2129T298_3	c18hyper	M679.2129T298_3	679.212856493278	298.447317548228			8	NA															679.20937142061	679.216004127047	297.587869354605	299.394159337036	63	42	21	0	3.88557283617594e-06	0.0864248506235034	0.203249760471308	0.934216738516248	8.68173789658123e-06	257737.40816202	0		
M679.3565T299_2	c18hyper	M679.3565T299_2	679.356494836799	298.794717593193		[3M+Na+K]2+ 432.246	8	NA															679.353084945282	679.360865092197	297.572678692671	303.622866561359	64	42	21	0	5.23427439552742e-06	0.0940819816585645	0.234834486272657	0.921607528576535	2.04182188007203e-05	191243.094876402	0		
M679.4987T298_4	c18hyper	M679.4987T298_4	679.498746220154	298.368363363689		[M+K]+ 640.541	8	NA															679.49535665335	679.502241123912	297.404557336316	299.485185967323	63	42	21	0	1.02990984661939e-05	0.131025291808783	0.339106284252208	0.969087161834496	2.11075026318815e-07	97229.7946618485	0		
M679.5623T301	c18hyper	M679.5623T301	679.562259487225	300.686692145713	[1818][M+1]2+		8	NA															679.55889504924	679.563927437303	300.082200015425	301.360005709525	37	29	8	0	4.46991760188712e-05	0.287752100416153	0.543531599826677	0.895446046832082	8.23628980554394e-05	22509.155196003	0		
M679.6417T298_1	c18hyper	M679.6417T298_1	679.641676374424	298.272535602839		[M+Na]+ 656.657 [M+H]+ 678.636	80	NA															679.638020544581	679.645415179135	297.234685936313	299.383634191961	63	42	21	0	0.000726027267214428	0.0992122574843437	0.270317352930231	0.894437812638612	8.62603467750027e-05	47929.9515565507	0		
M682.2149T363	c18hyper	M682.2149T363	682.21488007433	362.965896198799		[M+H]+ 681.21	82	NA															682.210221098792	682.216224217772	362.091211832563	364.453522372749	28	16	12	0	0.000195510311047335	0.23888354850723	0.269842944564785	0.90002519512493	6.63636488801221e-05	5078.85146221747	0		
M682.7093T370_3	c18hyper	M682.7093T370_3	682.709253706718	369.759545412717			75	NA															682.704462625381	682.711999793793	368.392328841542	372.064930329754	56	35	21	0	0.00177639028636217	0.133188246750579	0.433168319394559	0.885395375524347	0.000128070800428626	31071.4363839384	0		
M682.7926T370_4	c18hyper	M682.7926T370_4	682.792642943878	369.604121752267		[M+Na]+ 659.803	75	NA															682.788529292315	682.796487571558	368.540621218442	370.505368522872	53	37	16	0	3.32554254022317e-05	0.200565700005197	0.635379886423018	0.909248832768733	4.15590103890515e-05	29966.9250953213	0		
M682.9591T370_6	c18hyper	M682.9591T370_6	682.959068709459	369.820633614922		[M+Na]+ 659.971	75	NA															682.954826006813	682.962266305359	368.753804251468	371.02666677898	38	24	14	0	5.63182691248451e-05	0.164880462031992	0.461072810806419	0.967386176624188	2.75108972696377e-07	17631.3282302899	0		
M683.7823T297_1	c18hyper	M683.7823T297_1	683.782257161578	297.089430871933		[M+K+HCOOH]+ 598.819	80	NA															683.778873050806	683.784738474897	296.141930568506	298.722770251766	36	23	13	0	0.000141883852527145	0.143537317310289	0.281750058971391	0.906480650873138	4.80657010965262e-05	7077.28443634447	0		
M683.9246T297_2	c18hyper	M683.9246T297_2	683.92457402757	297.181314665756		[M+K]+ 644.963	80	NA															683.920169931801	683.927843972476	296.038496044383	298.588318006726	39	24	15	0	0.000104623173274598	0.20268569713087	0.444679596022282	0.826251495625012	0.000924199826745176	9599.68710716622	0		
M684.0688T297_3	c18hyper	M684.0688T297_3	684.068777480466	297.113319807888			80	NA															684.065150938793	684.072237954044	296.320700139919	298.722770251766	42	23	19	0	0.000117110002276201	0.109322414462224	0.187279372059184	0.974902699057001	7.51851893235651e-08	8606.05748410466	0		
M684.212T297_4	c18hyper	M684.212T297_4	684.2120186513	297.167518136804		[3M+H+K]2+ 442.811	80	NA															684.208292477182	684.213231702155	296.153623350714	298.121512081061	34	24	10	0	0.000151503015175317	0.199162258985142	0.378714155308741	0.881842633041288	0.000148270020344721	6611.45368326129	0		
M684.6809T283_1	c18hyper	M684.6809T283_1	684.680946718428	282.983922136871		[M+2K-H]+ 607.749	2810	NA															684.677588330014	684.682585658088	282.24023468369	283.900671564184	60	41	19	0	6.72524168131211e-05	0.14223287527493	0.28108910598735	0.94837036164777	2.64852125801785e-06	14852.3923014513	0		
M685.0155T283_2	c18hyper	M685.0155T283_2	685.015504672338	283.100824942546			2810	NA															685.011833003969	685.017640143412	282.16603394902	283.900671564184	61	42	19	0	6.20033299300762e-05	0.166280809506337	0.359471130875432	0.943016565000947	4.29827636496928e-06	16116.9964518608	0		
M685.1836T99	c18hyper	M685.1836T99	685.183619384522	98.5167147520321		[M+K]+ 646.212	48	NA															685.179741954417	685.18504137168	97.6147317415118	99.145272049312	57	40	17	0	8.61741973119674e-05	0.0906930895995024	0.256121889755201	0.993354641586531	1.00931433357017e-10	11633.3442847211	0		
M685.3496T283_3	c18hyper	M685.3496T283_3	685.349613117698	283.110122856608		[M+K]+ 646.396	2810	NA															685.345965904815	685.35209155063	282.408704822307	284.48830701155	48	31	17	0	0.000116087836922435	0.168159105024115	0.333982383057701	0.899578288905668	6.78077397342773e-05	8610.18942848323	0		
M685.9315T361_1	c18hyper	M685.9315T361_1	685.931456448184	361.372732560602		[M+Na+K-H]+ 624.991	82	NA															685.926807234848	685.932745474832	360.178070819221	361.994824141369	29	18	11	0	0.000180354210946973	0.260284324877117	0.261476514489863	0.930587611572037	1.12854419434748e-05	5583.6227006588	0		
M686.1318T361_2	c18hyper	M686.1318T361_2	686.131801665295	361.381422288153			82	NA															686.128311034927	686.133457847728	360.722037153463	362.821413782352	44	27	17	0	8.24763372004076e-05	0.178546268172544	0.211970414947116	0.932470760796264	9.86716420365009e-06	12074.4175038854	0		
M686.1433T182	c18hyper	M686.1433T182	686.143276943539	182.222092409101			59	NA															686.13992027821	686.144859534416	179.163634932352	187.117434296372	36	28	8	0	0.000202424316531971	0.208636278420033	0.273807530388166	0.965371707824131	3.69976841535566e-07	4981.71822834858	0		
M686.3322T362	c18hyper	M686.3322T362	686.332167577139	361.544388720412		[M+H+CF3COOH]+ 551.332	82	NA															686.328282947647	686.335092599373	360.699007991798	378.151365794685	38	24	12	0	8.94539533846602e-05	0.160243907979721	0.174603580457557	0.960676337051914	6.9317343717648e-07	11225.8265235919	0		
M686.5327T361	c18hyper	M686.5327T361	686.532694763411	361.31070664015		[M+H+CF3COOH]+ 551.527	82	NA															686.5294516395	686.535568113077	360.739419835666	362.316025861109	33	21	12	0	0.000123899618987612	0.143381834433706	0.160909539569788	0.974739621826729	7.76385231211394e-08	8100.30743317632	0		
M686.8013T257_1	c18hyper	M686.8013T257_1	686.80131495674	256.607064775598	[1832][M]2+		1997	NA															686.797887887882	686.802547848026	255.222563036103	257.312657245998	44	30	14	0	0.000138862924775792	0.184870839967186	0.243199749496685	0.966778876472965	3.01385677351216e-07	7256.75847534088	0		
M687.035T334_2	c18hyper	M687.035T334_2	687.035002990694	334.322890853794	[1833][M]2+		85	NA															687.031050324244	687.037297044666	333.29767708671	335.117488754992	61	40	21	0	6.77828018343501e-05	0.0894734202568042	0.269805039044217	0.918773422180731	2.42672972309476e-05	14778.5777768844	0		
M687.2021T334_3	c18hyper	M687.2021T334_3	687.20210932854	334.28889496274		[3M+2Na]2+ 442.803	85	NA															687.198192098034	687.204055362315	333.29767708671	335.34301253553	62	41	21	0	5.8159400687757e-05	0.0937559667885002	0.320102886837748	0.955323826348049	1.30021389417388e-06	17194.2644647093	0		
M687.3536T339	c18hyper	M687.3536T339	687.35357340358	338.599815339305			3599	NA															687.349504334514	687.354932795972	338.135282840699	339.430112378213	38	30	8	0	7.23750201454266e-05	0.212968277243438	0.433389096527954	0.985055820983291	5.72483559762944e-09	13811.5715895806	0		
M687.3694T334_4	c18hyper	M687.3694T334_4	687.369350962251	334.060960510048		[2M+H]+ 343.186	85	NA															687.366053867795	687.37144126239	333.09904450289	334.619511729466	53	35	18	0	6.95942228740094e-05	0.142531960507444	0.436849409090675	0.883204755114033	0.000140251319828811	14385.8306027837	0		
M687.536T334	c18hyper	M687.536T334	687.536020567187	334.066021354464	[1833][M+1]2+		3363	NA															687.532137582165	687.537520738795	333.29767708671	335.018753095876	49	34	15	0	0.000115222491285949	0.124058232335099	0.319645401946497	0.924160148255037	1.73794803310871e-05	8694.60347516653	0		
M688.0252T315	c18hyper	M688.0252T315	688.025238453416	315.462886203825			16	NA															688.02211265354	688.026749631426	314.712232959805	316.163390342883	30	21	9	0	0.000148043184108483	0.251827281397659	0.445693333852126	0.943972043823406	3.95623316218512e-06	6776.17527264141	0		
M688.1593T85	c18hyper	M688.1593T85	688.159303766495	85.3647701691736		[M+K+NH3]+ 632.179 [M+H]+ 687.15	38	NA															688.155884506532	688.160993375127	84.8349957531561	85.9255050988542	50	35	15	0	0.000133561211865526	0.140928612945336	0.231599638263645	0.985560767299285	4.82492801153309e-09	7507.68024795497	0		
M688.8206T376_1	c18hyper	M688.8206T376_1	688.82064319733	375.606458376967		[M+K]+ 649.859	106	NA															688.816993288776	688.822745200225	374.361986997664	376.617967859202	62	42	20	0	0.00636433837171	0.175999612056825	0.536299541444832	0.97370323603966	9.47615104675541e-08	73265.5412433276	0		
M688.8977T376_2	c18hyper	M688.8977T376_2	688.897701871506	375.581173022597			106	NA															688.894425607073	688.900478912625	374.930311302165	376.592494360371	62	42	20	0	0.000451820492608753	0.165819936585666	0.552266801047229	0.96901511413395	2.13520306097744e-07	114825.967096942	0		
M688.9748T376_3	c18hyper	M688.9748T376_3	688.974781689191	375.658711941217		[M+Na]+ 665.994	106	NA															688.970889929467	688.977213621547	375.012997794138	376.586311201466	63	42	21	0	0.000502442930374128	0.189199042976354	0.635660839101271	0.937626793581242	6.69190618717269e-06	158737.862356253	0		
M689.0517T376_4	c18hyper	M689.0517T376_4	689.051727425901	375.665320534123		[3M+Na+K]2+ 438.713	106	NA															689.048264276732	689.054370591856	375.043864916454	376.586311201466	61	41	20	0	0.0021705604845135	0.219620532029087	0.672488087288085	0.973976605431364	8.99787648336467e-08	170531.648253575	0		
M689.1287T376_5	c18hyper	M689.1287T376_5	689.128723998152	375.647381747244			106	NA															689.124807029739	689.131519279526	375.043864916454	376.551047123247	62	42	20	0	0.00251551297984903	0.17246790649449	0.578225834838686	0.970966481386908	1.5474506008323e-07	159972.770911806	0		
M689.2057T376_6	c18hyper	M689.2057T376_6	689.205684208709	375.731996479303		[M+K]+ 650.253	106	NA															689.201809084758	689.207391754235	375.120780387306	376.551047123247	61	42	19	0	0.0012510506660263	0.212412428682972	0.697490818026333	0.937088215321161	6.97943367352312e-06	127400.292903453	0		
M689.283T376_7	c18hyper	M689.283T376_7	689.28296729854	375.693503491013		[M+H-C5H8O4]+ 820.314	106	NA															689.279125593323	689.285584407915	375.093879131422	376.586311201466	63	42	21	0	0.00139655325099997	0.124582363719834	0.414429272444202	0.961971442899075	5.8758776407982e-07	89842.2767657113	0		
M689.3598T376_8	c18hyper	M689.3598T376_8	689.359771611297	375.805137091917			106	NA															689.355020818483	689.362046848534	374.743344594872	377.954036790197	61	42	19	0	1.7084359279586e-05	0.210650196152299	0.717820945242186	0.940760042668738	5.19941767499331e-06	58509.7782311625	0		
M689.4367T376_9	c18hyper	M689.4367T376_9	689.436734418723	375.74145675285		[M+H-CO2]+ 732.426	106	NA															689.433316192941	689.441857378476	374.734280944458	376.720248392905	53	38	15	0	3.00058703191212e-05	0.15599804007501	0.481283193580233	0.958468815746734	9.07446154030729e-07	33329.8410064996	0		
M689.9827T330_1	c18hyper	M689.9827T330_1	689.982664237237	330.196911290423		[M+H]+ 688.976	85	NA															689.979441682054	689.985247870692	329.407003813683	331.218237539308	53	32	21	0	8.5331300668029e-05	0.100431972610999	0.171464655079558	0.967817727306438	2.57570426293328e-07	11809.569553194	0		
M690.1318T46	c18hyper	M690.1318T46	690.13179527497	46.3248864172216		[M+2Na-H]+ 645.159	4	NA															690.128477534358	690.132958165098	45.9677840288205	46.7060086860475	51	40	11	0	1.32505376121004e-05	0.116140943698395	0.492004409238874	0.968319887118127	2.3829448438859e-07	75559.5055202432	0		
M690.384T330_3	c18hyper	M690.384T330_3	690.383950606698	330.204922265134			85	NA															690.379808189046	690.386348214464	329.378584355143	337.695040471109	41	25	16	0	0.000135366799187137	0.163608047637271	0.227253925559714	0.95529059127301	1.30498377227089e-06	7453.03950731998	0		
M692.0485T275_1	c18hyper	M692.0485T275_1	692.048525719586	274.919080912324		[3M+K]+ 217.705	100	NA															692.044625592767	692.050331939048	274.266977217411	275.647308498008	37	26	11	0	0.000161503636726772	0.124209619690949	0.265920975480931	0.901812233856239	6.08286661171973e-05	6152.53970167901	0		
M692.18T113	c18hyper	M692.18T113	692.179983545852	113.184922685569			2	NA															692.176174268776	692.182332674618	112.67263263251	113.81596390167	61	42	19	0	1.47182469218647e-05	0.0845264172567245	0.359514391538738	0.91331605576962	3.32769761176946e-05	67854.6669666626	0		
M692.2178T377_4	c18hyper	M692.2178T377_4	692.217840737315	377.416515932509		[M+H]+ 691.206	106	NA															692.214201520547	692.220297441822	376.838137363429	378.242381295563	63	42	21	0	0.00480626507441279	0.124977247085286	0.325214264977634	0.969895105647207	1.85148272078812e-07	114973.544812817	0		
M692.383T275_2	c18hyper	M692.383T275_2	692.383003744023	274.885941498014		[3M+Na+K]2+ 440.94	100	NA															692.379831718786	692.384109459777	274.138806520936	275.47593684732	38	25	13	0	0.000157044704981351	0.203359431051971	0.368748702090757	0.923518689111804	1.81070585054854e-05	6336.26984103542	0		
M692.6567T297_1	c18hyper	M692.6567T297_1	692.656656993947	296.610135769994		[M+H]+ 691.648 [M+H-C4H8]+ 747.709	80	NA															692.653511887263	692.659942191308	295.594281935139	297.813610379327	55	38	17	0	0.00315517247095557	0.258169613054729	0.731017280421224	0.865760718274717	0.000272849526987799	14569.0734561426	0		
M692.7999T297_2	c18hyper	M692.7999T297_2	692.799930507634	296.722017526391			80	NA															692.79648731794	692.802873782167	295.794306111628	297.441033799541	62	42	20	0	0.00552576972697288	0.0617341487450619	0.206573596163618	0.936450956857609	7.33217169999358e-06	37090.8542235836	0		
M692.9433T297_3	c18hyper	M692.9433T297_3	692.943258245163	296.84697892554		[M+H+CF3COOH]+ 557.948	80	NA															692.939808982531	692.946515259019	296.038496044383	297.813610379327	63	42	21	0	0.00239856306055298	0.0581102648110566	0.177179612142632	0.962542169080684	5.45325430357991e-07	52077.8504597573	0		
M692.9923T138_2	c18hyper	M692.9923T138_2	692.992288820763	138.380460624544			43	NA															692.989037666541	692.994367675887	133.044642367981	147.094880478853	43	29	14	0	0.000282979554632618	0.261800619227091	0.40562301081904	0.959244768347013	8.26868973453456e-07	3554.21125785352	0		
M693.0486T273	c18hyper	M693.0486T273	693.048604092865	273.377214499731			3735	NA															693.044379626722	693.050017888687	272.187661418748	274.504560095128	47	34	13	0	0.000215936401137894	0.139994259340367	0.340527368461917	0.967863968121416	2.55745250301829e-07	4613.76779941582	0		
M693.0863T297_4	c18hyper	M693.0863T297_4	693.086291468957	296.796816256924		[3M+H+K]2+ 448.739	80	NA															693.083486708303	693.090230242656	295.968136359993	297.763817264329	61	41	20	0	0.00385237345801569	0.263586640572697	0.732588704715166	0.905410230820261	5.0786150038821e-05	46130.4975411369	0		
M693.2295T297_5	c18hyper	M693.2295T297_5	693.229487637407	296.746360870547		[3M+3K-H]2+ 423.542	80	NA															693.22569082143	693.232389270112	295.968136359993	298.379309648372	63	42	21	0	0.00488554831641718	0.113583782054936	0.350787657213166	0.871991936673217	0.000217499084994516	32742.7172324502	0		
