dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X513m	X517f	X518f	X521f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m
M520.3154T328	12.7045605138376	11.1160258704608	11.1136990427158	10.2404239888403	11.5683290800494	13.095589813932	11.183443568823	13.3420339231445	12.8828342832887	13.1233223196029	11.325291542864	9.83627661309037	12.427093143546	12.9074566509841	12.721308958167	13.1394452036192	14.2683656975625	13.2377723278504	12.7568522253886	13.2228171323666	13.0322920258236	12.7694653268788	12.9119759197893	12.1664382135596	13.5997388918348	12.5845904606292	12.8077278559988	13.6358300224251	12.1737709279075
M282.686T262_1	13.6641856323589	15.0763052828312	14.2986774088939	14.5158441860547	13.5661998448642	12.9339782488603	14.2234260580198	13.0511430841803	14.4458409525646	13.796319068463	13.619057525072	14.1634209913829	12.5811780104484	12.9725435270584	13.8339108988835	13.9328318970281	14.3041797222639	13.6811862139703	13.9331890809999	14.029220293007	14.447183945957	15.1936645842564	15.4233062496239	15.9854653798141	15.290829853802	15.578493770375	15.2641605901264	14.1058966276458	15.8553809057929
M617.5392T388_1	12.6876964806652	13.0823998459284	11.3326392075791	11.4131068494134	12.0143466346898	12.2035025139521	10.2739954500585	10.7731868724519	13.5527632032221	12.3548417129673	12.040562564508	12.555623495843	12.8139636753085	12.5581960677565	12.899267050345	13.1498864809817	13.1577781587959	12.7906309385536	12.9635231342018	13.0570034881006	13.3325090405116	13.3553051280046	13.6739798085144	13.9878356096406	13.1653028184428	13.2583401070291	13.7163624796046	13.2074422880729	13.1252567410538
M343.5407T311_1	15.6104623365819	16.0688322516206	14.5633345351834	15.554478450855	15.5693981074235	15.6123469284542	14.9487851361103	15.3862847744932	16.0808636462168	15.6578897890166	14.5337501126444	14.8959645199345	15.3314135445408	15.044939063275	15.7398377393018	15.7850292256502	16.5881678646687	16.0443189058995	15.6218627814404	15.6823649092548	16.050027341092	16.5259232763675	16.4221568972767	16.1805895160051	16.4585853997389	17.097027446488	17.1617995678443	15.4949616330049	16.4854137806946
M420.1094T83	15.5380075618902	15.4946269352677	15.2696308659873	15.2546626388835	15.6573546129715	15.620402306985	15.3234073054282	15.3857235947999	15.5255979794656	15.4415168810779	15.3707427983498	15.2135172698103	15.6224947462845	15.8927128602501	14.8203402562252	14.2799014052445	14.8633566871436	14.3673754637709	14.0843362733736	14.5280888978289	14.6044137754459	14.6022803695938	15.2901653346713	16.1620879454202	15.2737379000484	14.5514267986238	14.6023889729853	15.0429532749988	14.8786760084711
M346.5106T196	14.1117398307104	14.0386742033012	13.6743954065925	13.7812933613114	13.5226320530373	14.1306568417392	13.8921855156578	14.432142176075	14.2989832055887	14.0677780115501	13.5139298645932	13.685756966052	13.9817934362175	14.2189544867157	14.0804022478572	14.1808261324175	14.8329640525831	14.2009716007703	14.0127159813535	14.2894448713048	14.624390813175	14.5275744228969	14.7047355207805	15.1435903198703	14.8632401135957	14.5716720538573	14.5962372272404	14.4304329204656	14.5049650727821
M586.5844T390	10.4433507685217	13.4107531363678	11.7697643995422	13.2502311513674	10.3644231174264	10.2709609814445	12.5077929393798	11.224344078183	12.0048008556098	12.3908263478739	11.5190781274033	8.85581008736572	11.9356747227163	9.48845195400674	12.7683125748563	12.7714406507065	13.2761026664105	12.0136186556085	12.4164116513735	12.448380809529	12.9719400511163	13.2138868299757	13.0152835768746	13.3632894634048	13.6635449500205	14.1534994487933	14.1171249970659	12.1808022313176	13.3125641876171
M588.1059T348_1	14.6352378506778	12.4268444682824	11.7815400151776	12.9047951015309	13.1532003220452	13.8068404853575	12.7505164679288	14.3712492171427	14.1574876849097	15.0785278339452	11.0975213731226	8.82140281096386	14.476596237023	13.6211764137272	13.6488790550411	14.9062410568805	16.2701806861449	14.5261669301213	13.7902092103489	15.6975897438473	14.3808850447164	14.3473234672388	14.7424625403	14.7172451038273	15.6425732790286	14.5403263956457	14.9038177165313	15.4307129744852	14.3475989892489
M418.6971T235	12.3059335318602	13.3672406352118	13.1841065843556	12.3044026425126	11.4547864349261	10.865060307211	12.6755866008281	12.4127275114124	12.4666702955392	12.2692625927125	12.2018631000142	13.1820910189043	13.3251010657017	12.9083726183917	13.3537525816231	13.3686966777548	12.6122487401846	13.9486117116661	13.340828640885	13.4997340829392	12.6968600585605	14.1215249226675	13.5336875653568	13.7304220608704	13.699175179485	13.6933427875477	13.6623119454224	12.7421673859903	13.3743362023523
M343.8749T311_2	14.6493250320098	15.1860136811704	13.7828077403576	14.6256261065735	14.5601944841342	14.8823118280622	14.1390237088676	14.4716510509872	15.1307835554135	14.718542774094	13.9001711683796	13.873745300392	14.2697640125925	13.9396110524388	14.8656580658157	14.8301397239845	15.6060963892749	14.9389843789666	14.6457771780212	14.8423244845354	15.000931389895	15.5392323870284	15.5558276917575	15.1317440603637	15.3495866826538	16.1329728642212	16.1821549413638	14.5775380343872	15.5319161078213
M670.1471T48	15.5624879412271	15.7070041659959	15.9015236502636	16.0019634787485	15.6570563128133	15.4896398305765	15.8106044165839	15.2620192222539	15.5802670638859	15.2640273074058	15.1769290509103	15.775988219851	15.3050877188062	15.2815111325337	15.3264394285073	14.8402796074889	15.1448711653415	15.8174817699559	14.1436520523387	13.4853125496945	14.714743622813	14.9831948332389	14.474948265387	15.3362541205301	14.3772128952073	15.3069798201817	14.5091570850134	15.1569347102135	14.3885602752284
M419.0348T299_1	13.7002747337207	14.7659204348071	13.4848764669032	13.622739983948	13.3456211632712	13.6738746164632	13.6999301028628	12.984292505371	14.25114647231	13.9285007203995	13.5818138433859	14.6079877093504	14.2879255035891	13.9753745682528	13.7413842596386	14.3057642340207	13.8828140311808	14.5066756362998	14.0687556660789	14.0141235583723	14.9270616635713	14.9602527608375	15.0697849773425	15.4073755956936	15.0827342967402	14.672296831307	14.6918039480816	14.4179351324843	14.8077043858873
M293.7018T271_2	13.218827812706	13.6666964787112	14.1311484514803	13.8917294895987	13.1408901209392	13.2024571585158	13.6093587778611	13.5326371261224	13.5207726917069	13.5742004336116	13.3864308582676	13.9772814150814	12.984371188049	12.7768725116931	13.4869187398157	13.9490558862562	13.3222542800956	13.0297166990182	13.5084039826222	13.8051500178565	14.1256311708117	14.1438935557547	14.5410833008048	15.4460511823222	14.9330627731048	14.6749406777072	14.2330229305849	13.9096378857346	14.9121895112107
M134.7738T76_16	15.9030166618669	15.3903399018204	16.0527061548	15.9595727448375	15.0411007795943	16.3412756436198	15.6675522567069	16.9907861798637	15.7906895593727	16.5042574878389	15.9822074294635	15.7505114713071	16.191266432712	17.1425076849667	16.443622410604	16.4552243335692	16.7296750370057	16.8352306687357	16.4690104981544	16.7423428969772	16.7211402277357	17.19617367221	16.5780999832185	17.336801538284	16.8983980814139	16.8865425512192	16.7137329621432	16.7829600189979	16.7024028220288
M480.2962T329	12.7944537403972	12.3161716211744	11.9408549269608	12.2891277282371	11.9570679028471	12.6404732187917	11.0765653148838	12.5414310815645	13.0058178005194	13.2761881530772	10.7678102288374	11.9612341644602	12.0320785990432	11.9220885800672	12.1338061433755	13.0566687752388	14.2086793257429	12.3821325544619	12.682455971289	13.467301751292	12.8047637922064	12.2588387555351	13.2737324439965	13.3085406712039	13.8411014973434	13.1164994871405	13.5395396673443	13.9217255049283	13.4283777925648
M468.4634T344	11.8456386384422	13.0095669498925	12.2587816264031	12.149457852183	11.3945792436502	11.6878685428592	12.7674721526963	9.54826908772753	12.3737300809017	12.056134082383	12.3106967644818	13.0417065869174	11.8494590443444	11.9998653120725	12.5503982153011	12.1693710417163	12.3589274625242	12.0803850601559	11.7292405851413	12.5410494367701	13.5053975342196	13.5538721165633	13.3406063601926	14.344454602713	13.7068151178303	13.2902224154952	12.9145485816899	12.8973573049722	13.3102938168339
M545.2328T237	11.6270041232202	12.5468403061852	12.539607435879	11.665552566197	11.7603695503848	11.9895844459809	11.1503998736637	12.5244173203829	12.9574770228716	12.4745100067509	11.4882102587446	12.6230638558886	11.7953400405309	12.8019498247687	13.0434546529154	12.709976302347	13.6190527066293	12.2464578068628	12.3506947078674	12.0982200401447	13.5126018990229	13.3004689157762	12.9891850734136	13.2730788018681	13.8078845577952	13.3882508607033	12.530703409855	13.1720489956157	13.0323176182269
M386.2059T257	12.3436125306891	13.0828450704908	12.549142948793	12.7377603142361	12.2912202649617	12.3562371768563	12.4304509221096	12.6774355073027	12.7744953267148	12.6863485725572	12.4631854152081	12.5122545211695	12.06207205584	12.7526218070143	12.9489135076519	12.5443797923787	12.8257960441599	12.7857168387824	12.3580865794018	12.5157913356791	13.6167900561261	13.6038174819385	13.2805796392083	13.4955951545649	13.2184766231749	13.2489722274838	12.8474566265048	12.8731898271026	13.2683198690891
M351.6679T87	12.6379468193197	11.9001397044888	10.7700889346548	12.751124282623	13.2724556116857	13.3669292244306	12.7238476936921	14.7553801832417	14.1292320925434	14.4423914846592	13.418315288543	13.0118595972628	13.6546417871834	13.4506662139959	13.8284589438686	13.4354075613332	14.6710397702094	14.6971945742698	14.21295954938	14.4608496943745	13.4984660307094	14.5454796170634	15.1684330662543	14.9025775901871	15.9219857420102	14.8395323441996	14.4026732390281	13.7865463109048	14.6976838996515
M258.171T214	12.6479319004484	13.642798940486	12.9961864073977	11.6621046176709	13.2052720323735	13.3747801818942	11.8233525213386	11.4097843196967	11.6465954604802	12.7076822732522	12.2369453677343	12.8940275142619	11.5982193082049	12.1947456747207	12.1478539508513	13.6093372676024	13.4130704124503	13.4815678131913	13.1326685271486	13.2777500484247	12.7347071436984	13.0430044006132	14.0648844748601	14.0073030741984	13.8045116500699	13.7992013264795	14.191550980164	13.1069844359324	14.0654313762615
M946.3652T53	14.8522572262508	14.3537686886096	15.1064456254851	15.233521643499	15.1583797921762	15.3700935336036	15.2574427074725	15.4803199685255	15.9736722374168	15.4421159388313	15.4282027849178	14.7951576344127	15.4334002297265	15.8780434129746	15.6016590052511	15.2584428332169	15.2865320712751	16.3922812253162	16.3750906722137	15.8549627093673	15.6962103389518	16.0142587395727	16.0057247660958	16.0517947748308	16.5582867881278	16.114113074933	16.4147924988688	15.6530252899901	15.6947468832364
M208.6518T229_12	13.3073731835786	12.9176422410906	13.2824986040689	12.6939716955947	12.4962867785614	13.2201719857999	12.7774441824566	12.2406168265355	13.5682455641172	12.7936706036327	11.6111098381164	12.1661113520595	12.6194157430277	12.8055341405372	13.1303725108178	13.457465901786	13.5347508152809	13.0960344074276	13.7099153852362	12.8261491825	13.2950013691347	13.5063278449162	13.309734413959	13.7298656305809	13.1597554734225	13.431564962195	13.9754917728339	13.4272971676152	13.7556659798815
M126.4822T75_15	16.3487080714401	15.4466112664388	15.4419141069738	16.0643405883408	15.8473827280047	15.8329462888639	15.9141734159609	15.4018030580217	16.6611232872985	15.7152408097195	14.860107773022	15.8279523478838	15.4541773636128	16.0091344783714	16.333282453258	16.4014320571231	16.4463850524306	16.3182118661379	16.5308784293428	16.3417687502899	15.815266725141	16.4271780940368	16.4088436586853	16.6219944399005	16.888568680733	15.6835115512804	16.4175036646499	16.361377709835	16.3827478132826
M514.951T388_2	13.0095370279877	12.7091213393324	9.78553834997783	11.0003108797703	11.4509949734707	12.2318470311482	11.30379162382	10.4354280816231	12.9021378809328	12.2430420289144	11.7054042618883	12.8915040500881	11.4976405969969	11.6834773355026	12.6548107849868	12.9503978621902	12.8183859766568	12.2086248465033	12.1774436982165	13.1075194150874	13.0337188866247	12.967314348705	13.424696155984	13.8937725308881	13.1262062054395	12.4916420296755	13.8722934162336	12.8621943356072	12.8427949615762
M602.1107T349_1	13.7835477057552	10.3582516460882	10.7227199976191	12.9753597485964	12.343048412818	13.1828889451524	10.9428072832156	13.391546586096	13.5343404819465	13.896325447885	10.5889149698664	12.4038502862782	12.1683585271763	12.7231812593834	13.1543613339938	14.0582415391404	15.2782602328086	13.6469084494974	11.639449422649	14.8372370514792	13.7178442187298	13.5066541790529	13.9090845273663	13.1755254529864	14.8469130721627	14.0001015382439	14.0654024724194	13.9635567857943	13.1200550794785
M588.3569T348_2	14.3169990851772	12.0702559076874	11.4520598487244	11.6571327465168	12.2518584471354	13.2914652329498	12.1500415188869	13.8683647445229	14.0403021273176	14.406692783599	9.88712146967479	11.2434307432111	13.908564739602	13.2052750640434	12.8774944587174	14.2107700498091	15.6502306475429	13.2503011328276	12.9214209482208	15.3179847138802	13.7565848083291	13.8440053847506	14.209855817753	13.6293690955211	15.0195096322553	14.1487984442804	14.5042543873888	14.6988778050322	13.6505228994818
M448.0282T283_2	12.8382943831943	12.85382958669	11.7347342465341	11.0808771574723	10.701901135942	11.9754014045996	11.9718473278028	11.5834341397163	13.1490391043101	12.3440921643887	11.0292345476651	12.8990837094727	12.7895981831344	12.9521670343788	12.9243528033689	13.0902977179213	13.0198426794599	13.3337225995346	12.7095996422886	13.3360888305142	13.2988569292223	13.8909464366315	12.9431130490947	13.5831675928661	13.9637576618007	13.1532730282542	13.1628694140954	12.5974942773601	12.3000611843458
M291.0759T251	14.5541281768783	14.0206402104329	13.7336940879611	14.2875083772947	14.236372012702	14.7657332856152	14.3735762184102	14.0231056305313	14.8191918594271	14.5182909958531	15.0751945202838	14.6952148079618	14.0334679760373	15.4243923568944	13.9074182822876	13.4188873299112	13.1267913261111	14.029655058422	12.6845654344454	13.2590356624227	12.649817580603	13.2620709961955	13.5102588304389	14.5275400840734	14.5878933293102	13.5847343801808	13.8253882180137	13.8758794665761	14.2650358659406
M588.237T258	12.7897509292327	13.2522908121872	13.0112641388006	12.3166754549754	12.1397726146037	12.2688039264455	11.9142734449905	12.0247192565892	13.111274201516	12.8588463722887	12.3275902214535	13.3650980883966	12.6848670735682	13.06409622704	13.3182514509294	13.3510003736927	13.8689781618389	12.9364388178123	12.7094195565171	12.4854501692943	14.0649213745535	13.5556612926189	13.1610924734682	13.4374487725445	13.8776153113707	13.8510889468377	13.3851489264578	13.3139476618609	13.2238954397189
