dataMatrix	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m	L818f	L819f	L824m	L825m	L826m	L827m	L836f	L841f	L848m	L849m	L854f	L859m	L862f
M998.3137T0.79	11.5118309175201	11.1350388434888	11.8916533021774	12.1270509279388	11.737509052074	11.395959545054	11.6096897102836	11.8637068411052	12.2846491374287	11.0490800882919	11.498762714473	11.5425790339657	11.5501483723051	11.6623758127219	11.6041077990928	12.1336681144657	11.8310591047464	12.3609553554407	11.9226862209208	12.2147963548492	12.1444744006593	12.3161398127067	11.8475736619186	11.8193574527647	11.9018017165659	12.021961587594	12.3152754269633	11.9536605196279
M257.0745T1.01	12.4838879926117	12.8496891572778	12.4947633632229	12.0966344057716	12.7668865365288	11.8876315112383	13.8231405324972	12.1859849623882	14.082267312752	12.7260531603465	12.774657982545	13.3081124232076	11.8716132406213	12.9066002563802	14.1005229768555	13.9854408036487	14.7118026689491	15.202472268294	13.6107096551686	13.1724617103385	14.4178791295654	14.6677855423415	15.418996582678	15.5418384138627	12.8681170385756	12.9107880713651	14.8596686531218	12.2338067812974
M518.2881T12.85	11.8190939062399	12.4497825971711	11.9986790854493	11.8893196156346	11.7025021848345	11.6957532104776	11.0447341657401	12.1034869075945	12.3959297036643	13.0158244843697	12.9656051487464	12.0205748601781	12.0623720750012	12.6471328488042	13.0326771381625	13.0274700810262	13.6717446384204	12.1575065277449	13.3156649278697	12.8332969091981	13.0225234835737	13.8330666561829	13.4900337469241	13.4056031254834	11.7930749530329	12.874318285299	12.9444643086008	12.8807542643491
M363.1629T18	14.4844163397487	14.3753613085119	14.4231430327734	14.2644002148816	14.4191150254497	14.5461384995109	14.2167297774224	14.3876424524314	14.3423783996372	14.6306767513937	14.3151662298052	14.2682341163481	14.4444702133249	14.4004605616843	14.1722828718612	14.3773445236752	14.3222166675029	14.3674980581563	14.1192619979253	13.9927750466019	14.1660263604772	13.9080689157203	14.1690481405206	14.0323889419048	13.7750306707874	14.2115770936217	14.0404913848733	14.1468595841685
M683.0941T9.88_2	10.9113528172595	11.17111777099	11.4089453818019	10.4182661628221	11.0460642970733	11.1742323175064	12.1053234878166	13.1878410088421	13.0041700330681	12.5089510951824	12.56542886289	12.5978494098735	10.6943489030564	9.9444481922427	12.4170316854423	10.8354313721052	10.4642633257181	12.4711784499497	12.3355653287331	12.2348245997463	11.8604903392387	9.66758142173369	10.9210390798911	11.7198574375574	11.6698812345923	9.75819369203232	11.396693605682	9.22337004102192
M310.1134T1.18	16.2141108892346	15.5066054320099	15.8439762924225	15.7336376723014	15.399460415992	15.9429167680713	15.426219231948	16.0583034549927	16.1691853081597	14.9936135686562	16.1007068539903	15.8413548319156	15.6130818085661	15.5545351359933	16.0239186812989	16.7357040988277	16.2551259858593	16.4412341845618	16.1037658559585	16.5863678720294	16.0246069591182	16.302432238219	16.4248967454954	15.5531756697182	16.1074793494849	16.2743678425996	16.467353984103	15.8974250015891
M130.0651T9.61	13.7399504797397	14.0135767742821	14.3705929886901	14.4359685715879	13.7924894080194	13.6976417171015	12.6329134347866	13.5219603299395	13.6843900806934	13.3853178620571	13.4615788306868	13.3474039166411	13.8766680928999	13.4072828250576	14.1272014377893	14.0638607744163	14.2913520038677	14.0612084149585	13.6602125144456	13.898175771976	14.1336967803573	14.3306283831317	14.2208168738812	13.9127421230459	14.4442899630981	14.4264497285185	13.8506357763738	14.4498650884156
M314.1584T15.99_2	12.3039021093139	12.3158232752729	12.4927012448776	12.4473830680352	12.8110772490226	12.9193881991508	12.4752270769695	11.9319871673851	12.4963312241379	12.2563968941476	12.3831588632735	12.2042376841547	12.4802936692527	12.5408144857162	12.3558258657943	12.3436013918244	12.0396121845814	12.3623273311033	12.0786906435906	12.1666393771362	12.1907483009094	11.9787102055075	11.8901853173124	11.5818603482145	12.1573213843331	12.322670093469	12.0698566651381	11.9313719189008
M233.0922T9.22	11.3307436334299	12.0200199291197	12.5076963877825	10.7710764428572	10.9720431829888	11.7624221453025	12.4990389276909	12.381165347671	12.6144500646541	12.317618810024	11.9685164491785	12.6032158216518	10.7863702607603	9.80873002860059	12.8855418394951	12.6128770123084	12.2596148527791	13.8165031761441	12.305854506534	13.689923124208	12.7877010987666	12.2490597156325	13.3771941801834	11.9705697246058	13.1931704221315	13.319006441616	12.8898188918797	12.0036495351102
M618.4893T9.65_6	13.6969441507055	13.5607716045749	13.9005926929965	13.6652522697708	13.8586295593891	13.3136921214836	14.8934069826884	15.3081503514186	15.1569124831496	14.7476514457356	14.9299145477158	14.5964410321942	13.5701840983692	13.3931191580164	15.2666785877028	13.3372245283925	13.1258242675479	14.9223963226914	14.8165776765056	14.9799021506845	14.9901110744237	12.733303363729	13.1619979566892	14.8046094877859	14.737590105712	12.8384513791447	14.8576129043112	12.6344011462919
M278.1242T1.18_2	11.4215562033307	11.6664140983277	11.4203569532364	11.3595962996786	11.2322594504566	11.2755935334639	10.3662429976723	11.3698062441728	11.5019997035978	11.6941012089564	11.2629545194315	11.2145950882696	11.4556222920876	11.3383953599315	11.350249074194	11.8175717977543	11.6329268995859	11.9174428955408	11.3139897419126	11.4450491417604	11.608804840912	11.7780750595335	11.7462115812958	11.2894918655625	12.0177149549222	12.0457974531689	11.489190758916	12.4081571337621
M803.6471T10.14_1	11.7616143695639	11.86360071259	12.0512731096851	11.9555745313423	11.4296037732646	11.5553924745869	11.452578615672	11.0085798643713	11.171908583511	12.4428759100989	11.6384302651062	11.9956902437339	11.5988852903105	11.3599800890741	10.9590224248448	12.2014150582786	12.049368501164	11.7125534920777	11.7391379858529	12.5152330125984	12.5936517970819	12.194302929512	11.6651564082138	12.5367274417471	12.4536476784823	12.0303148411505	12.5496237773776	11.7786579768619
M564.8009T9.77_2	9.61294134745906	9.35308636820828	11.8153000364149	10.1259310052449	10.3539524616569	10.3586496421445	10.4174368766942	10.7325382666123	9.70273420614637	11.6926013147027	10.6211245897395	9.9577753034501	9.53739787468281	10.5060643020791	11.5172948552288	10.1459196347199	12.4321642659141	10.2743879372887	12.7935995661506	12.0374177047347	12.136149257022	11.235391042298	10.8429398391764	10.5274239796592	12.8803796528036	11.4678644108887	11.2510887336379	12.1257407896799
M275.1251T14.24	10.457543095446	10.3017281650125	10.3871343819529	10.4650321400108	10.1324076453109	10.3719744070738	10.5634355415915	10.1749568204237	10.2284865189781	11.1153049703423	11.1884587495168	10.624197458389	9.72048619683143	10.7008163583773	11.4962657822455	10.4181100907436	10.7238048274539	11.3247479209403	11.3714663998684	11.7508453056015	11.0786166510697	10.6973940463364	10.4518340796661	11.451877038763	11.2243278556968	10.6332346037818	11.2335549552229	10.98047269107
M210.0608T1.19	16.3161543563876	15.9469718456936	16.7317252239178	16.0522564683433	15.848759907809	16.324141662228	16.7527046663881	16.2731838466462	17.0024019453762	16.1192220659935	16.3772034588194	16.6281165896309	16.2043778357547	16.1790410913694	16.9248887362483	16.8430778420845	16.9415603405799	16.7598637529729	16.6946742372816	16.8451472211461	16.9550811880879	16.4199703022607	17.1612715423801	16.2998018186721	16.5506111500561	16.9366791166814	17.113037841744	17.247793769709
M202.9694T0.95	14.6534559218967	14.6081101425575	14.6101758697515	13.9176282693913	14.3598203062635	14.2753200592681	14.686094301709	14.3562113907757	14.3027281965133	14.4887385676738	14.4782391533168	14.6568843071766	14.4488740049443	14.4329603201674	14.2915205052716	14.5440536929631	14.5017962087357	15.1296317208348	14.4631574005918	15.0142196488125	14.4894088508333	14.5542115084973	14.751526998666	14.7116718714527	14.9408732077501	15.0475786290758	15.0260347510834	14.7275038254194
M203.0152T0.97_1	14.6534559218967	14.6081101425575	14.6101758697515	13.9176282693913	14.3598203062635	14.2753200592681	14.686094301709	14.3562113907757	14.3027281965133	14.4887385676738	14.4782391533168	14.6568843071766	14.4488740049443	14.4329603201674	14.2915205052716	14.5440536929631	14.5017962087357	15.1296317208348	14.4631574005918	15.0142196488125	14.4894088508333	14.5542115084973	14.751526998666	14.7116718714527	14.9408732077501	15.0475786290758	15.0260347510834	14.7275038254194
M147.0446T1.19_2	14.6784061683424	14.8321491097262	14.5587045272323	14.8211929290884	14.4865677953687	14.6392176702704	14.4612920633955	14.3458296765436	14.8965942938418	14.4882773360348	14.6525438183449	14.4143276657575	14.5644418861409	14.5064636362701	14.5057286051523	14.7442201482205	15.0649796719538	14.5988462404596	14.5487418853849	14.6561892018602	14.7043985901955	15.1927725286713	15.0226895329484	14.3704034482335	15.3415353375672	15.0854860261488	14.9758780981876	15.3713113665009
M475.2909T9.55_2	12.9119672254768	13.1240258662852	12.9255076243575	13.0325628617174	13.067861383228	13.1499694677594	13.271295974486	13.6229120506333	13.1290115102545	13.2521234789437	13.5512169906076	13.6980648121825	13.2052324753709	12.9030338215792	13.4382424988429	12.7340587555776	12.7550456999002	13.7111026094668	13.2020558988365	13.1861414531379	13.0728074261096	12.790802720882	12.9102062007858	12.6832643781689	12.7549466830975	12.8019917453237	12.7766593850912	12.6851159124164
M757.9016T9.87_2	12.1646942998148	12.4667496845036	12.1546653327605	12.2812868362193	12.2470757512526	12.0938869915154	11.7417175387381	11.653230418622	12.255600899081	11.5099171817856	12.0817014350328	12.0325374230365	11.8812741584536	12.1569395891662	11.9747167410742	12.4668066225132	12.5117776352081	12.3678511859208	12.3023420081746	11.97511167586	12.0616058458737	12.5482504077634	12.4580856993012	12.0879051838264	12.1492348125331	12.2432012919152	12.5785855751682	12.3950324396026
M361.1673T18	15.8584255569509	15.7915618299355	15.8522451028256	15.5371619179709	15.7092351963464	15.923193259601	15.4903407941282	15.5246311183948	15.6300078875704	15.7992895394534	15.7184439118464	15.6521959070435	15.7188733301705	15.7283939579165	15.6546345772363	15.6258205012248	15.5054680588135	15.6414827130252	15.5939578666184	15.558782973727	15.4138480298533	15.47447635996	15.6763400800686	15.1972664908941	15.2419997595648	15.5726213680382	15.1616262644133	15.5660925984102
M326.6302T8.83_1	11.8072424199792	12.4343964808331	11.7385944257672	13.6389706733722	11.7163168571795	11.1197469398966	9.76755896036947	11.2636963499231	11.1869893420136	12.140906845062	11.8098186439465	12.2254936388943	11.2012857507298	11.6001370987378	11.746634706116	12.401060673917	12.6771104575414	12.19584071198	12.8505116639171	12.4321101128668	13.1764671255464	13.2476351562222	12.0485631863946	11.6048008839505	14.7658831983821	11.7662794154282	13.7166438766261	14.0800686347027
M858.6229T10.19_2	12.2222676722213	12.1843130316232	12.3850249325855	12.8800439264961	12.499076173262	12.422090757492	12.7637324776089	13.2253536488389	13.1526870467932	12.7355333754692	12.0102484251591	12.3290005776678	12.5820598262986	12.1145565752979	12.8741539576156	12.5614160622442	13.4425845255237	13.1297648131267	12.8108170120295	12.3974059458873	13.1202274458848	13.6485022151369	12.9279452958291	13.0639501352177	12.8737857488985	13.1043970197675	13.3180565230169	13.1361761444736
M803.2346T10.29_3	11.9066925517518	12.2022539465808	12.4647042854903	12.8402944375725	12.4245857000847	11.8086423037065	11.9644681202557	12.4257723335886	11.9754472137189	12.8192545603291	12.7115379736672	12.9587926923325	12.2025003260328	11.9879175835805	11.7504567554954	12.6172179273055	12.789994657492	12.9194457341336	12.4420201137215	12.6834623565594	12.8668488159986	12.8683926652719	12.2536549838073	12.9004126810667	13.2811581092454	12.6565967278595	13.1265642706762	12.5499299866074
M707.3644T9.44	9.21364220268884	8.29258089332848	11.173675556357	10.1008865023885	9.16147461211589	9.46903608593718	9.27117713354419	9.96655312921676	9.40419928057063	10.5283426556821	9.31269369467132	9.11929822489931	8.73166971347659	9.68297928616721	10.7831989190958	9.60608374072605	11.0482399151475	9.43154270424318	11.5236287224811	10.9659026167675	11.6778515056512	10.5041703918326	9.68698429271206	10.5341588162166	11.7457322686123	10.0180618532502	10.2745343373569	11.6384294297697
M298.1221T12.92	11.2712295361604	10.7877460446926	11.0165151918303	9.21756722599096	9.79060011122926	10.0247945359722	9.24165720294379	8.80261582907514	9.85284002733033	11.3711311824877	10.9969671368993	9.26172769295348	10.8000718420831	11.5607655079994	10.2918321953898	11.4223684215054	11.8320825480138	9.46036291147669	10.889422948304	10.7558669861143	11.4361608687172	10.8475486272286	11.7664766854327	11.2750001672754	11.2167769697249	11.5563519031144	10.8121552492026	12.2459155561575
M319.9831T1.2	9.72125265145668	10.4381502559185	10.5753426620958	9.74048094308344	10.0146562809662	10.3952962906339	10.6989765050116	10.8154005749027	10.3304293889802	10.7265271902309	10.5950265182308	11.7270395178828	10.7937934855446	10.5290808572701	10.9121997333322	10.9589353129845	11.2012810214298	11.0527098302824	11.4138377931973	11.6908406230975	10.8002506770448	10.3089541294599	11.1889514836307	11.2790989528239	11.2007990160026	10.3251203574541	11.4921880084682	11.0564831278675
M778.3708T8.44_2	12.3696674685033	12.8723695999954	12.7394946252259	12.4991464201217	12.6633179418889	12.6706529381415	13.5985938089235	12.9201688281174	13.0988189812974	12.7181278026231	12.4481689332454	13.0599634513757	12.3654998140335	12.9196143610192	13.0394865815313	12.0544901562231	12.2616732246998	13.5412720155104	12.2408004746993	12.819676042649	12.5862500816636	12.3233940901095	12.3091572606088	11.6014342418119	12.5472068353691	11.7770130094644	11.9085557215411	12.1624666101725
M609.8108T9.48_2	9.21237193892755	9.07165160036705	11.9386406700716	10.1401261917192	10.2585342088966	9.97684523017237	10.9238328972407	10.210467581907	9.20769411726508	11.4398756442632	9.81903201562248	10.3883921055135	9.84293705397107	9.95850189271333	10.6182988608792	9.93532213592638	12.1749387159564	9.96651075349614	12.03146219496	11.6531779614336	11.8855752478255	10.8491524644959	11.1584364461168	10.9546177411826	12.2418661656389	11.2874774607659	10.2573880939592	11.8881330737618
M369.1299T1.21	10.6318043177565	11.7808152381236	11.3223797563111	10.8953142086911	12.2722398233096	12.8671468584448	11.651576362411	10.2622740770694	12.534794601265	12.2425624185031	12.4545791910345	10.6042230009926	13.7790056167512	12.9099857164383	12.5941376826375	13.5816697088489	13.6893119942778	13.1381680514291	12.3365775746171	13.3859664212874	13.4979019373031	12.2564828331362	14.1815027387669	12.0305372197752	12.6080493645274	13.8377685655632	11.4997683926507	13.0940097621923
M139.0027T1.19_2	13.7547580207891	13.7537581344401	14.3180924556142	13.769053167364	13.8541175290328	13.4757715216967	14.3854077933776	13.933373754203	14.5493893259576	13.727486647091	13.9675304443986	14.1707025762361	14.0618117858372	13.7141939730131	14.5672335713906	14.4445250437016	14.4313196115819	14.4231605715276	13.8600732626243	14.2115425831879	14.3414767961004	14.2538133011556	14.7888488013283	14.1779106168735	14.3992936189488	14.7110840279164	14.4230422934428	14.9558936760122
M519.2914T12.86	9.85802358533125	10.8170147260811	10.3300656928371	10.2221881061702	10.3574463014187	10.0660059624695	9.13211862806435	10.6414903393133	10.865624676541	11.2117152897099	11.4428308664563	9.79463882808609	10.5229223776612	10.9734576589004	11.3930337270789	10.7818713598478	11.4220660189646	10.3069063270951	11.6362696479339	11.1271841254176	11.0517234901414	12.3330956201102	12.0065386887073	11.9034072728181	11.6467349641234	11.4323976851687	11.0256153666457	10.3966860115285
M149.0808T0.87_2	12.1982679149608	12.7248233040362	12.5392704045338	12.6087714453233	12.2760209999384	12.5234287975403	12.1877496773692	12.3345053317685	12.3109058559323	12.0879962673061	12.1718239791385	12.2736848754512	12.4590807514816	12.0405426727636	12.4408767605698	12.9758580540139	13.1998736621287	12.575609268221	12.3783763060226	12.6860887253237	11.9866205967722	12.7128445350474	12.9223465591882	12.2996878836784	12.4171193389916	12.4500221504935	12.5782135531315	12.9735014303957
M328.5103T6.93	10.4103150184764	9.12331998383159	10.9738861186169	9.90938545466171	10.1545504277395	9.41192174754603	10.1775816379116	10.1646119624785	8.9850865609216	10.959875918214	10.5748459808312	10.2615580664401	9.68582317720328	10.5355228823516	11.1425847503569	10.1527782504476	11.9101365719824	9.92897295671831	12.0472374070468	11.4089375677022	11.3815805372589	10.7756814990163	10.8334359454499	10.1964436156862	12.3202544615686	10.8613405865616	10.3785689801621	12.3330736181448
M335.9776T1.39	13.3153618196574	13.7766857642903	14.0443962260856	13.5968678367613	13.7032385787344	13.5783069889126	13.6111114080315	13.6744066203789	13.6126446929308	13.4307155563146	13.4235024735426	13.7186577703413	13.865760321182	13.6492115545271	14.09350076627	14.1475495313345	14.3050525747345	14.2836099818816	13.6785966803972	14.0180849725188	14.2901187130423	13.8475115073177	14.0094470945778	13.3791148738029	13.7693808599545	14.1535658294829	13.7833915179221	14.1553536744168
M210.0609T1.57	15.3017181701727	14.9393505221244	15.2813256898093	14.2057257037151	14.6223911193291	14.681994654768	15.2273711263341	14.936386725315	15.1969573786172	14.097136434628	15.2316801751816	15.2275963000306	14.6198854706425	15.0162290996228	14.9341660152015	15.58837629744	15.1638077916135	15.6316586466423	14.9874801521055	15.161876821971	15.0591984578262	15.2283892805231	15.6081134410934	14.7199060535914	15.6586188926296	15.4540266453674	16.2183221717913	15.7857306321707
M709.938T7.78_3	14.3948283287433	14.1256997705197	14.1223645544066	12.1856620969274	13.9844013273095	14.6142990654201	12.5391308120882	12.5611683432402	13.3110631328994	15.3937544229949	14.6233602344621	13.6705578150839	14.857445221787	15.317932576338	14.8072406642079	15.821472299786	15.924397294518	14.1354556517264	14.803337923934	14.9625103536621	15.1790599301219	13.9134034009136	16.0407081898437	15.8908921932993	14.8306609708933	14.990596551171	13.9076158026292	15.6890373111906
M710.2245T7.78_5	14.1350167684681	13.6259819925221	13.5676575263578	12.2539179208544	14.0212317991879	14.2026755869871	12.002944392506	12.234615875596	13.0586820519875	14.7699127414816	14.1313421673475	12.7140952095088	14.3471658148711	14.8699331776522	14.286510315097	15.287644182503	15.4336692796894	13.4528123944179	14.4164224455094	14.1651369538816	14.6789661824124	13.8207964427891	15.5473385865191	15.3112338991585	14.1852709935836	14.5504256286915	13.2023193681468	15.2899780779878
