variableMetadata	chromato	name	chebi_id	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	mixomics_LAT	mixomics_MX2	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M540.678T9.66_1	c18acqui			0.0301715769751798	0.962220816343444	0	-1.06947024133388	7.55184584006045e-07	1	-0.205386471730314	0.915167570422098	0	-0.946489361492935	2.72314668801647e-05	1	0.126299687922847	0.373523790906215	E	E	E	E	E	E	0	0	4		M541T580_1	540.677986668319	579.585009690597			68	NA	
M540.883T0.81_1	c18acqui			0.0111324157911046	0.998540782121837	0	-0.159676516476564	0.0792853065401302	0	-0.0222449546009837	0.988136189037016	0	-0.255138591753255	0.00802029055159185	1	0.104384661746171	0.205154211594926	E	E	E	E	E	E	0	0	4		M541T48_1	540.883049440535	48.3875016973898			21	NA	
M540.9678T0.79	c18acqui			-0.0943240032446937	0.929347161963326	0	0.281355782701679	0.123353460374803	0	-0.0717126559534602	0.966910643029553	0	0.353230372856526	0.0497672062492612	1	0.639706342900629	0.483111603543562	E	E	E	E	E	E	0	0	4		M541T47	540.967761186471	47.2083970055135			5020	NA	
M541.1791T9.66_3	c18acqui			-0.0849916897435694	0.800055697572617	0	-1.23819169237722	6.67850806565574e-09	1	-0.176057950508953	0.948329403053375	0	-1.30673854485131	1.07455994646497e-07	1	0.166196955934483	0.0799752146416987	E	E	E	E	E	E	0	0	4		M541T579_3	541.17905093874	579.450915516262	[1589][M]2+		68	NA	
M541.3048T9.66_3	c18acqui			-0.130177289122965	0.836752183368999	0	-1.29546602196657	8.70460606381841e-06	1	-0.199919505910364	0.949955221402986	0	-1.18472810931908	2.59986885487423e-05	1	0.499452034354418	0.335291521436112	E	E	E	E	E	E	0	0	NA		M541T580_3	541.304768188866	579.50224936292	[1585][M+1]2+		68	NA	
M541.3297T15.6	c18acqui			-0.0582840611864377	0.882879073935551	0	-0.208710115275151	0.0626248341202095	0	0.0628597941476716	0.948329403053375	0	-0.21784251529559	0.071406023178359	0	0.757227156592833	1.07270548617566	E	E	E	E	E	E	0	0	4		M541T936	541.329691830414	936.23344821945		[2M+H+K]2+ 521.346	11	NA	
M541.3695T15.46	c18acqui			0.237793723531171	0.716129174488966	0	0.16900626430815	0.333100182789909	0	0.241662845657368	0.61745849717144	0	0.333257476782329	0.0516559543705416	0	1.80292870062177	1.23582405435234	E	E	E	E	E	E	0	0	4		M541T928	541.369543482354	927.89995375185	[1584][M+1]+		154	NA	
M541.3847T0.81_2	c18acqui			-0.132399521927088	0.800055697572617	0	-0.179985224754708	0.221613064796588	0	-0.0892834206887159	0.964462828346848	0	-0.399446677557068	0.00661016486674079	1	1.36149454399008	0.137489437549683	E	E	E	E	E	E	0	0	4		M541T48_2	541.384709848492	48.4697822403596			21	NA	
M541.4293T9.66_4	c18acqui			0.249555576815901	0.872307478065683	0	-1.2602572803767	9.68169713661836e-07	1	-0.136815223018319	0.974330332819913	0	-1.1421905259521	1.18941987428047e-05	1	0.916186626005972	0.0482075795592591	E	E	E	E	E	E	0	0	4		M541T580_4	541.429347415241	579.594404683678	[1586][M+1]2+		2813	NA	
M541.6712T9.66	c18acqui			-0.0236503960516696	0.992577154140362	0	0.569037427213244	0.0986452288066255	0	0.343901666850405	0.878239893774742	0	0.426205438942963	0.327310493399921	0	0.260303632114166	1.00661943930087	E	E	E	E	E	E	0	0	NA		M542T580	541.671174286638	579.899305466096	[1589][M+1]2+		68	NA	
M541.8313T15.6_1	c18acqui			-0.136723090136938	0.766805570757956	0	-0.0707352284769289	0.579464076029422	0	-0.0712557530085789	0.958508688700922	0	-0.144475336053453	0.286515271937783	0	1.50777172897596	0.460154092315397	E	E	E	E	E	E	0	0	NA		M542T936_1	541.831331624359	936.211861834524			11	NA	
M541.884T0.81	c18acqui			-0.0742978173121251	0.891248921213729	0	-0.0274186261960221	0.876099631259489	0	0.0385356251146316	0.984214873014425	0	-0.0746875620830423	0.776458014341992	0	0.64480373506335	0.617689779627785	E	E	E	E	E	E	0	0	NA		M542T49	541.883989004756	48.5569964983978			21	NA	
M541.9445T0.8	c18acqui			0.00899369532673155	0.998540782121837	0	-0.135258011265107	0.50663273121506	0	0.252709821629928	0.564636169864828	0	-0.0484752938328246	0.817561641038817	0	0.038354930864324	2.01225005332033	E	E	E	E	E	E	0	0	NA		M542T48	541.944482276316	48.1141048747178			21	NA	
M542.2534T14.63	c18acqui			-0.139771195797197	0.977158894848152	0	-0.144542686506535	0.919901003831352	0	0.400049288411328	0.964462828346848	0	0.0560941243101176	0.975527416285679	0	0.71976471313194	0.564864746672901	E	E	E	E	E	E	0	0	NA		M542T878	542.253380332694	877.74696348897			73	NA	
M542.2876T12.85	c18acqui			0.887013315184722	0.430126586208872	0	-0.373012677490928	0.544959774599275	0	0.631424717636628	0.313403992305303	0	-0.936365054147602	0.00544772591820454	1	2.28496245036515	2.35059429142649	E	E	E	E	E	E	0	0	4		M542T771	542.287641798832	770.758633257624	[1590][M]+		6933	NA	
M542.3217T14.49	c18acqui			-0.0262574874018142	0.961691916996756	0	-0.0600993863718156	0.696856270539679	0	-0.141362888875278	0.724940978716568	0	-0.196054512575483	0.0960905843058096	0	0.223650778837876	0.968259723707133	E	E	E	E	E	E	0	0	NA		M542T869	542.321695533939	869.339614499838	[1593][M]+	[M+Na]+ 519.33	35	NA	
M542.3243T13.89	c18acqui			0.12229018219343	0.866464239485276	0	-0.185659128365035	0.295548228786213	0	0.023408453757952	0.984214873014425	0	-0.237603537808564	0.155764244969636	0	1.18646961911604	0.27733032718975	E	E	E	E	E	E	0	0	NA		M542T833	542.32425392409	833.462784397944	[1594][M]+		8718	NA	
M542.3322T15.61_2	c18acqui			-0.144955281467899	0.817883654017858	0	-0.0968934512295938	0.626558902974294	0	-0.135833439537608	0.947154974841246	0	-0.162761783831725	0.509427472594922	0	1.19178342994026	0.883778996535259	E	E	E	E	E	E	0	0	NA		M542T936_2	542.332211152541	936.364377086394			11	NA	
M542.4447T0.79	c18acqui			0.084236123925999	0.943253516765114	0	-0.0653690689162936	0.86796389662093	0	0.0478353152062887	0.984121023928945	0	0.143548469173998	0.539378234077614	0	0.163882111681934	0.400014776111473	E	E	E	E	E	E	0	0	NA		M542T47	542.4447115258	47.3555607137766			176	NA	
M542.9837T0.92	c18acqui			0.087217924144074	0.957662831436025	0	-0.139952208454421	0.712383870754994	0	0.260682003185877	0.853159915911138	0	0.0891857868036556	0.847309241060416	0	0.132754736195399	0.830909255614622	E	E	E	E	E	E	0	0	NA		M543T55	542.983667116047	55.2172641422992			1085	NA	
M543.291T12.85	c18acqui			1.03147139678905	0.273840422749786	0	-0.751440729437284	0.0764671975513245	0	0.519074874621033	0.364497280851404	0	-0.922338305692346	0.00197449745742961	1	2.48498614239089	1.99144314961177	A	E	B	E	E	E	0	0	4		M543T771	543.290975471941	771.000193302828	[1590][M+1]+		302	NA	
M543.325T14.7	c18acqui			0.0450065807946896	0.928415456518116	0	-0.109807288714071	0.248809931361666	0	-0.0800323687849378	0.920923996353956	0	-0.219125339280023	0.0228846035753582	1	0.676570476242529	0.605794415087945	E	E	E	E	E	E	0	0	4		M543T882	543.325040587029	881.8203577842	[1592][M+1]+		8	NA	
M543.3252T14.49	c18acqui			0.0557603088841603	0.93775987023254	0	-0.0983643854043574	0.560548518047374	0	-0.0894280626180262	0.964462828346848	0	-0.242074139836717	0.152244740683575	0	0.953029833450592	0.139282654771231	E	E	E	E	E	E	0	0	NA		M543T869	543.325167812833	869.19830938329	[1593][M+1]+		35	NA	
M543.328T13.89	c18acqui			0.171629722555149	0.800055697572617	0	-0.196455031840999	0.28700706711777	0	0.105659326827869	0.946722387627659	0	-0.284188979326153	0.101801846856513	0	1.49488119937106	0.791290248759441	E	E	E	E	E	E	0	0	NA		M543T834	543.328038948166	833.507663956806	[1594][M+1]+		8718	NA	
M543.3454T16.83	c18acqui			-0.110117319563274	0.896764393982279	0	0.0493530765050068	0.891899834735093	0	-0.0292947489266169	0.984214873014425	0	0.219498613371128	0.256577115286006	0	1.35771976073967	0.583601690690397	E	E	E	E	E	E	0	0	NA		M543T1010	543.345373512631	1009.81013439409	[1596][M]2+		56	NA	
M544.1135T14.72_2	c18acqui			-0.078962476319111	0.955005089552802	0	0.366208535477615	0.0383447661982154	1	0.12424535731399	0.94777135362595	0	0.263858685109076	0.157690962528423	0	0.569886752959874	0.818389280988178	E	E	E	E	E	E	0	0	4		M544T883_2	544.113539044457	883.335594011052	[1597][M]3+		5492	NA	
M544.2009T14.73_1	c18acqui			0.0857386599208034	0.884749432707332	0	0.322238745564585	0.0608219166540551	0	0.219258005268909	0.749767555532626	0	0.432032098122248	0.0149346686335194	1	0.448594643872385	0.98583365262812	E	E	E	E	E	E	0	0	4		M544T884_1	544.200913281966	883.514854512006			5499	NA	
M544.2881T9.44	c18acqui			-0.00226129028025746	0.987656044524497	0	-0.390248822866527	0.378719409253412	0	0.0851203960336218	0.984202385029188	0	-0.510967354724784	0.321797966967809	0	0.337747303693834	0.392616708221135	E	E	E	E	E	E	0	0	NA		M544T567	544.288057525046	566.643495069164	[1599][M]2+		380	NA	
M544.3375T15.6	c18acqui			0.0133007436422474	0.979844219696512	0	-0.0470712674120151	0.59497859731746	0	0.00302505646805784	0.992248227165935	0	-0.0914386546217898	0.234141655762327	0	0.234261918957956	0.473533028496527	E	E	E	E	E	E	0	0	NA		M544T936	544.33750349159	936.13264058163	[1603][M]+	[M+Na]+ 521.346	11	NA	
M544.3376T15.36	c18acqui			0.0521784725277854	0.955005089552802	0	-0.222299716687557	0.0740213285626302	0	0.0398039916018647	0.974330332819913	0	-0.230981380044541	0.0681983576955504	0	0.198184215461252	0.747318645782114	E	E	E	E	E	E	0	0	4		M544T922	544.337598856536	921.776041187514	[1600][M]+	[M+Na]+ 521.347 [M+H-CO2]+ 587.318	42	NA	
M544.3392T14.31	c18acqui			-0.0443111128546523	0.961178543122253	0	-0.681935589938487	0.0458441477336041	1	-0.280573006040161	0.886962015490996	0	-0.556315808038804	0.0801482851588628	0	0.0739687701126518	0.69370192588353	E	E	E	E	E	E	0	0	4		M544T858	544.339189672699	858.452330874942			8586	NA	
M544.4502T14.73_2	c18acqui			0.0670714951322129	0.909910631368781	0	0.328135869935714	0.0797050383021765	0	0.140902721498056	0.94777135362595	0	0.357153005652494	0.0759025430802021	0	0.338290508822082	0.52790119329743	E	E	E	E	E	E	0	0	4		M544T884_2	544.450200278225	883.686696381186	[1597][M+1]3+		5492	NA	
M544.4896T14.73_3	c18acqui			0.0816662925686469	0.895153636818413	0	0.331776487134686	0.079963914026341	0	0.163577148822629	0.897617907757712	0	0.370754660661337	0.0494023442916856	1	0.46792960432462	0.631386709364245	E	E	E	E	E	E	0	0	4		M544T884_3	544.4895600788	883.924105473006			5500	NA	
M544.5198T14.72_1	c18acqui			0.10647256740824	0.866464239485276	0	0.358457970542792	0.0509047092604344	0	0.152683536739136	0.923908476790597	0	0.386509270458951	0.0418501787294931	1	0.613698561317545	0.488109479367001	E	E	E	E	E	E	0	0	4		M545T883_1	544.519780281256	883.188194139852		[M+H+HCOOH]+ 497.519	8	NA	
M544.5387T9.45_1	c18acqui			-0.0598983870747549	0.962220816343444	0	-0.39419991970864	0.33498273750385	0	-0.141909280442663	0.980183020807238	0	-0.41025797177987	0.491288699083739	0	0.127401701784083	0.267871383375528	E	E	E	E	E	E	0	0	NA		M545T567_1	544.53865633366	566.752071249301			380	NA	
M544.648T14.73	c18acqui			-0.0451767015006581	0.984536728577208	0	0.329695953289507	0.0968110710296644	0	0.0328906950663121	0.989890459617679	0	0.321158889970727	0.100252925205042	0	0.416541500096489	0.0311882912944962	E	E	E	E	E	E	0	0	4		M545T884	544.64800883333	883.649408170614			5501	NA	
M544.7896T9.44_2	c18acqui			0.176941418219437	0.921158439950565	0	-0.25709929661476	0.569507195394582	0	0.09026747565213	0.980183020807238	0	-0.24069549641445	0.605368334414399	0	0.897665284969261	0.399421315124941	E	E	E	E	E	E	0	0	NA		M545T567_2	544.789622956634	566.64037301408	[1599][M+1]2+		380	NA	
M544.7997T0.86	c18acqui			0.0912964919737931	0.843224229415198	0	0.117396302966936	0.39762257796215	0	0.0655868104390436	0.974330332819913	0	0.117792671968518	0.575274653839568	0	1.01831932599945	0.369805152014757	E	E	E	E	E	E	0	0	NA		M545T52	544.79969497442	51.7329692629475			897	NA	
M544.8944T0.78	c18acqui			0.0325965970765001	0.96279505772193	0	0.110790956785458	0.610803573821404	0	-0.0732985451604744	0.9740415632169	0	0.0283093509302343	0.900961396077014	0	0.767129820342777	0.6894566299939	E	E	E	E	E	E	0	0	NA		M545T47	544.894422415397	46.9025422250625		[M+H-HCOOH]+ 589.891	383	NA	
M544.8951T14.72_3	c18acqui			0.00273454447051158	0.984536728577208	0	0.285839302764092	0.190638438584513	0	-0.000474868830547592	0.993544136762396	0	0.439726497335418	0.0400623528723932	1	0.360066388308486	0.404718842347393	E	E	E	E	E	E	0	0	NA		M545T883_3	544.895067931167	883.042586062446		[M+H+HCOOH]+ 497.877	8	NA	
M544.9801T0.89	c18acqui			0.267184092415896	0.82316671187793	0	0.11884603666665	0.763777548277001	0	0.105566497980584	0.976737683745376	0	0.288394566669263	0.463946247300783	0	0.891379332927172	0.135875408143581	E	E	E	E	E	E	0	0	NA		M545T53	544.980072497573	53.3802262558103		[M+H-H20]+ 561.983	7	NA	
M545.0298T0.8	c18acqui			0.345532837045445	0.819779454508621	0	0.248561459465071	0.604689205242266	0	0.324797862394368	0.886264992300092	0	0.332951699729399	0.462451615418632	0	0.600837902749782	0.976138707791682	E	E	E	E	E	E	0	0	NA		M545T48	545.029765041685	48.2493906602739		[M+K+NaCOOH]+ 438.079 [M+Na+NaCOOH]+ 454.053 [M+Na+HCOOH]+ 476.035	21	NA	
M545.3329T14.06	c18acqui			-0.0559354914488956	0.941571699993966	0	-0.268629158187807	0.223596162758643	0	-0.0439903206243173	0.987930387740799	0	-0.405329500117746	0.0651475824414406	0	0.289239343000825	0.0585713674852359	E	E	E	E	E	E	0	0	4		M545T844	545.33288531768	843.73966764738	[1591][M+3]+		52	NA	
M545.3409T15.6	c18acqui			-0.012830088928391	0.964415875641874	0	-0.0395810253448499	0.66261014934477	0	-0.000625451771234964	0.999258719077398	0	-0.0319351987759458	0.750612326319245	0	0.450025466926857	0.00648428782328338	E	E	E	E	E	E	0	0	NA		M545T936	545.3408788004	936.13264058163	[1603][M+1]+		11	NA	
M545.3412T15.36	c18acqui			0.0135813565545337	0.995740537243491	0	-0.13602847670845	0.46831325003512	0	0.168779872806551	0.794292968658612	0	-0.136430371284153	0.470670491282795	0	0.0184421327848309	1.35624599763988	E	E	E	E	E	E	0	0	NA		M545T922	545.341154363379	921.785519735622	[1600][M+1]+		42	NA	
M545.4984T14.72_5	c18acqui			-0.086794082929524	0.931239423374697	0	0.270398901842748	0.128173133283145	0	0.123272234211317	0.947154974841246	0	0.283495815152271	0.107272526136756	0	0.650425819333423	0.754385201840368	E	E	E	E	E	E	0	0	4		M545T883_5	545.498406611954	882.95454850983			943	NA	
M545.7989T14.7_1	c18acqui			-0.0292549145488401	0.955005089552802	0	-0.10446436728725	0.445716590357392	0	-0.0617637454406506	0.974330332819913	0	-0.120568828081895	0.468138671543743	0	0.335407179719283	0.31688510043514	E	E	E	E	E	E	0	0	NA		M546T882_1	545.798864625811	882.26875918464	[1605][M]2+		8	NA	
M546.3534T16.82	c18acqui			-0.0824671259270406	0.833644023124492	0	0.0884327630892567	0.449304903372148	0	0.0488611047727812	0.952026482217359	0	0.0821326937195259	0.385498781080703	0	1.33184228130905	0.739101479749028	E	E	E	E	E	E	0	0	NA		M546T1009	546.353359988182	1009.01657012842	[1609][M]+	[M+Na]+ 523.362	56	NA	
M546.7971T14.7_1	c18acqui			-0.0159766805433854	0.944254535951238	0	-0.204547336290442	0.0184797630805791	1	-0.151770425482651	0.555437067923807	0	-0.32295476692966	0.000745478922585386	1	0.158846451781162	1.04775007103349	E	E	E	E	E	E	0	0	4		M547T882_1	546.797149278571	881.87662441617	[1616][M]+	[M+K]+ 507.839	8	NA	
M546.9771T0.88_2	c18acqui			-0.188781379173205	0.800055697572617	0	0.281233395295457	0.10698486899707	0	-0.151905638764688	0.897617907757712	0	0.420363736590302	0.0400531575145269	1	1.1557355756037	1.0851210339238	E	E	E	E	E	E	0	0	4		M547T53_2	546.977105511434	52.7578605045765			7	NA	
M546.9883T0.8	c18acqui			-0.0818442146598262	0.946833082101712	0	0.357488910231979	0.0330232434747486	1	-0.0934871763929799	0.948329403053375	0	0.327389588365678	0.0737313306236147	0	0.585392625579855	0.596059820108089	E	E	E	E	E	E	0	0	4		M547T48	546.988255667054	48.1571486430089		[M+Na+NaCOOH]+ 456.01 [M+Na]+ 523.997	21	NA	
M547.074T15.86	c18acqui			-0.00471489191327734	0.996231810736794	0	-0.00719348295617905	0.9896334429367	0	0.436338496195214	0.49024998983355	0	-0.151458479814279	0.640549559753454	0	0.0672469654902848	2.18703202256084	E	E	E	E	E	E	0	0	NA		M547T951	547.073958326062	951.493613046522		[M+K+HCOOH]+ 462.105 [M+Na+HCOOH]+ 478.079 [M+H+HCOOH]+ 500.06 [M+H]+ 546.066	200	NA	
M547.1672T9.88_2	c18acqui			0.147625711607017	0.909910631368781	0	-0.704061839356099	0.000443417843719054	1	0.0548962269925219	0.974330332819913	0	-0.712873465027462	0.000311936522758135	1	0.593906078295272	0.401193021775001	E	E	E	E	E	E	0	0	4		M547T593_2	547.167249714916	592.907371419798		[2M+2Na+K-H]2+ 505.201	68	NA	
M547.2229T12.81	c18acqui			0.831348332396695	0.798002907781623	0	0.797986452126326	0.340415798070338	0	0.328556872395593	0.974330332819913	0	0.184988523239001	0.88463764263263	0	1.44062123991098	0.721833599638969	E	E	B	E	E	E	0	0	NA		M547T769	547.222938834621	768.686225247222			6715	NA	
M547.2988T14.7_2	c18acqui			-0.021823208719864	0.931239423374697	0	-0.213811929809486	0.0197103043582791	1	-0.20314370041948	0.352111745287954	0	-0.325761930444688	0.00205347489144679	1	0.399629505735708	1.51428139408277	E	E	E	E	E	E	0	0	NA		M547T882_2	547.298769176625	881.867135918388			8	NA	
M547.3567T16.51	c18acqui			-0.170857708542918	0.833140634457824	0	0.312101406605786	0.108361202484736	0	0.229377885609274	0.788725153272419	0	0.420938796046515	0.0397485949801399	1	1.38388515391628	1.08003865485694	E	E	E	E	E	E	0	0	4		M547T990	547.356742086921	990.448027919124	[1610][M+1]+		126	NA	
M547.3569T16.82	c18acqui			-0.0126188841976855	0.992577154140362	0	0.0904351873119715	0.538507008915758	0	0.0198805981518611	0.989890459617679	0	0.131771937817446	0.346531010592217	0	0.504656593014867	0.115114611463102	E	E	E	E	E	E	0	0	NA		M547T1009	547.356933500466	1009.13850886696	[1609][M+1]+		56	NA	
M547.377T17.4	c18acqui			-0.151273043957817	0.943253516765114	0	0.0108156664024257	0.99997218541466	0	-0.163532726413299	0.974330332819913	0	0.140935024079113	0.784844888245719	0	0.242333978292315	0.319618715789609	E	E	E	E	E	E	0	0	NA		M547T1044	547.377016629974	1044.04734711182	[1618][M]2+		2029	NA	
M547.3774T17.24	c18acqui			-0.193724745444234	0.929347161963326	0	0.0349484201769386	0.978915558461704	0	-0.11275592864911	0.974330332819913	0	0.295854771042109	0.534455177810715	0	0.352141753392342	0.142629781486314	E	E	E	E	E	E	0	0	NA		M547T1035	547.377368573884	1034.63387007473		[M+Na]+ 524.386	55	NA	
M547.8001T14.7_1	c18acqui			-0.0630731881997963	0.883098639371733	0	-0.177562699621186	0.135501308258771	0	-0.193612323574156	0.53173962210317	0	-0.267588234431622	0.0316400363350041	1	0.656494116682026	1.31337135264928	E	E	E	E	E	E	0	0	4		M548T882_1	547.800092081005	881.923637067282	[1616][M+1]+		8	NA	
M547.8049T15.2_1	c18acqui			0.0608806338581953	0.955005089552802	0	-0.287691208594792	0.0292283461243507	1	-0.0421869891771482	0.984214873014425	0	-0.387853968814699	0.00164195661690967	1	0.550245838885623	0.0419119209276676	E	E	E	E	E	E	0	0	4		M548T912_1	547.804893574117	912.091957548138			3	NA	
M547.8055T9.67_1	c18acqui			-0.175064931494333	0.820370817115732	0	-0.201492510619543	0.385860308113051	0	-0.0671987722618326	0.984214873014425	0	-0.249862556142713	0.440359457697215	0	1.45581108715546	0.137289877097759	E	E	E	E	E	E	0	0	NA		M548T580_1	547.805470797548	579.970417327769			68	NA	
M547.8143T15.6_1	c18acqui			-0.0687929514500247	0.892946239755237	0	-0.346249938714529	0.0323232565125766	1	-0.0485867606512684	0.984214873014425	0	-0.312171619396763	0.0629934541392064	0	0.603292605905923	0.0563574032400285	E	E	E	E	E	E	0	0	4		M548T936_1	547.814329083391	936.168669416088	[1619][M]2+		11	NA	
M547.8786T17.4_1	c18acqui			-0.103621471165473	0.959402849316048	0	-0.151842133931211	0.786072195559065	0	-0.108161305188125	0.974330332819913	0	0.229114998327564	0.582953291246504	0	0.256802843374325	0.369204936758286	E	E	E	E	E	E	0	0	NA		M548T1044_1	547.87860810764	1043.85637896557	[1618][M+1]2+		2029	NA	
M547.9167T8.38_2	c18acqui			0.593368008602798	0.722194875812397	0	-0.390785229702651	0.454612453702245	0	0.764408948402018	0.168832613602637	0	-0.48570601365425	0.157048010318701	0	1.73970361927566	2.8419556450152	E	E	E	E	E	E	0	0	NA		M548T503_2	547.916664985872	503.047605764493			79	NA	
M547.9308T9.67_2	c18acqui			-0.0403461476209532	0.946955870714412	0	-0.270501955135014	0.13567091752496	0	-0.0263518968387437	0.993544136762396	0	-0.165800714544483	0.59674359676972	0	0.354480478707569	0.0472953138212122	E	E	E	E	E	E	0	0	NA		M548T580_2	547.930799288519	579.966245104781	[1621][M]2+		68	NA	
M548.0562T9.67_3	c18acqui			-0.119380637445559	0.825140824930494	0	-0.346691676836842	0.0374484491555329	1	-0.104713690259496	0.972845344675189	0	-0.203515726809146	0.419895663539057	0	1.03333686481551	0.394396450433887	E	E	E	E	E	E	0	0	4		M548T580_3	548.056174587753	579.923595508048	[1623][M]2+		68	NA	
M548.1816T9.67_4	c18acqui			-0.100585365737032	0.856106989110852	0	-0.284365356819	0.0824471270387973	0	-0.0778676763270933	0.974330332819913	0	-0.187699111149589	0.459700597702415	0	0.849479641270569	0.0832669638583972	E	E	E	E	E	E	0	0	NA		M548T580_4	548.181595530172	579.970417327769	[1624][M]2+		68	NA	
M548.251T8.38_3	c18acqui			0.476004558854601	0.786678952744909	0	-0.359126977625108	0.480156465349379	0	0.736821756187448	0.161264121910071	0	-0.560520444950416	0.0828509763571828	0	1.47596147167342	2.81824082650388	E	E	E	E	E	E	0	0	NA		M548T503_3	548.251010995974	503.085936374521		[M+H]+ 547.243	79	NA	
M548.2514T7.31	c18acqui			-0.154047659090358	0.89576041754401	0	0.0201412187236443	0.984711584831191	0	-0.480058881335408	0.275308563207244	0	0.393880340260521	0.109796479164694	0	0.727040138378394	2.29202840155067	E	E	E	E	E	E	0	0	NA		M548T439	548.251426780047	438.571344968966			3145	NA	
M548.2748T14.59	c18acqui			-0.114282483720851	0.891248921213729	0	-0.252134808471736	0.298432349087392	0	0.0593267976797307	0.948329403053375	0	-0.310495266296483	0.00871127511576161	1	1.00527215673584	0.744662627367936	E	E	E	E	E	E	0	0	4		M548T876	548.274774328522	875.501846611968	[1625][M]+	[M+Na]+ 525.284	76	NA	
M548.2909T15.55_1	c18acqui			0.0937908997772006	0.939839252972448	0	-0.225164492209766	0.358256502999831	0	0.140462260237246	0.886962015490996	0	-0.137043867515262	0.491288699083739	0	0.335698320546023	0.862895413426899	E	E	E	E	E	E	0	0	NA		M548T933_1	548.290887814911	932.707956697224	[1606][M+2]+		5127	NA	
M548.3065T15.2_2	c18acqui			0.00514998992945337	0.981197764275526	0	-0.380890382731886	0.0238196851002351	1	-0.056057011131168	0.980183020807238	0	-0.372570458713525	0.0188584954082074	1	0.210913547231325	0.120396231603783	E	E	E	E	E	E	0	0	4		M548T912_2	548.306476917948	912.181787299638		[M+K+NH3]+ 492.323	3	NA	
M548.3068T9.67_5	c18acqui			-0.119981586517364	0.884749432707332	0	-0.224480898729327	0.330384117973994	0	-0.0117743373293546	0.999189346311541	0	-0.203746043208302	0.547003493137397	0	0.622659159063428	0.197268510695369	E	E	E	E	E	E	0	0	NA		M548T580_5	548.306774703673	579.934121497085		[M+Na]+ 525.315	68	NA	
M548.3158T15.6_2	c18acqui			0.368297159408474	0.386093813482659	0	-0.0925623823696586	0.774988348473187	0	0.212551000188022	0.662406716662817	0	-0.0283412291835337	0.882791134993729	0	2.64084906790777	1.31500950910798	E	E	E	E	E	E	0	0	NA		M548T936_2	548.315797963059	936.296648516634	[1619][M+1]2+		11	NA	
M548.336T15.96	c18acqui			-0.159975192528465	0.872021247838633	0	0.0744344309463507	0.857538965925683	0	-0.263648914602427	0.782312722852337	0	-0.18427290827144	0.55081408985021	0	0.893980230617408	1.46009694719652	E	E	E	E	E	E	0	0	NA		M548T958	548.33604278465	957.864979396188			2743	NA	
M548.3602T16.82	c18acqui			0.0405402651795761	0.955005089552802	0	0.0470304676684137	0.816539809832352	0	0.0221529137476182	0.984226351753018	0	-0.0320140490484722	0.86420268023223	0	0.153476270564927	0.454118885688847	E	E	E	E	E	E	0	0	NA		M548T1009	548.360185804058	1008.99024669056	[1609][M+2]+		56	NA	
M548.3712T15.74	c18acqui			0.0333666339020073	0.982267942905702	0	-0.171629747628113	0.358256502999831	0	0.0172093803787821	0.986967026657348	0	-0.255679608323044	0.126686520155862	0	0.41705601401192	0.518779767561065	E	E	E	E	E	E	0	0	NA		M548T944	548.37123809549	944.36237306598	[1628][M]+		7884	NA	
M548.3713T16.21	c18acqui			-0.229862316572286	0.866464239485276	0	0.127000457204399	0.808231507153095	0	-0.29691943400271	0.812983011072581	0	0.169113731797331	0.643013235393384	0	0.816036658844485	1.10936664252071	E	E	E	E	E	E	0	0	NA		M548T972	548.371314769131	972.386408998074			7234	NA	
M548.3814T17.4_2	c18acqui			-0.161156771539103	0.949359323134958	0	0.087104206361909	0.91479349392892	0	-0.00327805973815032	0.99872790742691	0	0.193317237056361	0.734682578142726	0	0.193849817590444	0.446274935831785	E	E	E	E	E	E	0	0	NA		M548T1044_2	548.381386610856	1043.87038109854	[1618][M+2]2+		2029	NA	
M548.3816T17.24	c18acqui			-0.246652190527575	0.896764393982279	0	0.186396701962048	0.78496511663884	0	-0.290674937422054	0.920923996353956	0	0.431507890419351	0.337259977228194	0	0.583064989652366	0.515275995237221	E	E	E	E	E	E	0	0	NA		M548T1035	548.381633251848	1034.56154840049			2289	NA	
M548.4318T9.67_6	c18acqui			-0.287122048181217	0.600935104872331	0	-0.33488111078155	0.0541513167686597	0	-0.275317792895747	0.738329796561079	0	-0.271896066730596	0.300210977312054	0	1.99096421345866	1.15446500133383	E	E	E	E	E	E	0	0	4		M548T580_6	548.431825510249	579.966245104781	[1621][M+1]2+		68	NA	
