variableMetadata	chromato	namecustom	mz	rt	isotopes	adduct	pcgroup	BiH_base_POS_QTof_Plasma.txt_.MzDelta_Query.Bank.0.005Da..MzBank.RtQuery.RtDelta_Query.Bank.0.2min...RtBank.name.M.Formule.M.H..M.H...th.Intensite...Tr.Masse.Exp.Delta.ppm.	BiH_Pool_Qtof_Pos_plasma.txt_.MzDelta_Query.Bank.0.005Da..MzBank.RtQuery.RtDelta_Query.Bank.0.2min...RtBank.G.N.compound.composition.Formule.M.H...M.H....Th...TR.Masse.exo.delta.ppm.	BiH_DB_Lipids_POS.MzDelta_Query.Bank.0.005Da..MzBank.m.z..M.H...Formule.Brute..M..Annotation..Lipid.class.and.subclass.RT.min..	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	PCA_xload-p1_LAT	PCA_xload-p2_LAT	OPLSDA_xload-p1_LAT	OPLSDA_xload-o1_LAT	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-ortho_LAT	OPLSDA_coef_LAT	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	PCA_xload-p1_MX2	PCA_xload-p2_MX2	OPLSDA_xload-p1_MX2	OPLSDA_xload-o1_MX2	OPLSDA_VIP-pred_MX2	OPLSDA_VIP-ortho_MX2	OPLSDA_coef_MX2	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	supp_mzmin	supp_mzmax	supp_rtmin	supp_rtmax	supp_npeaks	supp_Sample	supp_BLC	supp_fold	supp_tstat	supp_pvalue	supp_blankMean_over_sampleMean	supp_pool_CV	supp_poolCV_over_sampleCV
M508.2463T8.4	c18acqui	M508.2463T8.4	508.246284119021	8.40146662791128			79				-0.0976050736978049	0.796054556523734	0	-0.217690430502421	0.144149117654905	0	0.0145577458463142	-0.000534403052493381	0.0119822569613892	0.00632019770252689	0.820546424598987	0.396985416048176	0.000720562662943974	E	E	E	-0.106524250564689	0.85903535871691	0	-0.163829382558481	0.446979184901459	0	0.00921317214813624	-0.000934110074280685	0.0110375728573985	0.00331038725581492	0.738489864742369	0.198150058014573	0.000552267631114813	E	E	E	508.243782767105	508.249223975461	8.38883953045264	8.41881798143041	26	26	0	4.99524142757173	-21.613378140028	0	0.197623304653621	0.1578668680045	0.697693298378207
M866.3058T8.38_2	c18acqui	M866.3058T8.38_2	866.305787526116	8.38285514063985	[2605][M+2]2+		79				0.232238316924549	0.821135161714903	0	-0.477628954627187	0.135527189979072	0	0.0149087654916655	0.00491063309072906	-0.0152648982529563	0.00637676326975851	1.04534210238456	0.400538422820808	-0.000817382849985925	E	E	E	0.340956786401883	0.582891640931261	0	-0.578958989140357	0.0434367710210791	1	0.0151219256778227	0.0119635889524716	-0.0247859042025607	0.00374664422756315	1.65834819652375	0.224263118989336	-0.0010179720314719	E	E	E	866.298143621203	866.311698385842	8.36570106057866	8.39737519557781	21	21	0	7.6290365448505	-13.4804644320819	0	0.130405182373329	0.2081140370817	0.466513209412385
M850.8309T8.38_1	c18acqui	M850.8309T8.38_1	850.830907541832	8.38412676274155	[2552][M+3]+		79				0.154857211760136	0.876598839699596	0	-0.291886249742028	0.359090079390784	0	0.0112412742411945	0.00957431766896965	-0.0131834858932085	0.00662373663867426	0.902806729006193	0.416051359318449	-0.000601685747828343	E	E	E	0.355343974472838	0.405086797873196	0	-0.460569987306975	0.0433457813418935	1	0.0133982421728172	0.0132354338498691	-0.0294649654673735	-0.00106809550346353	1.97140971513984	0.0639330596759146	-0.00130482280638891	E	E	E	850.828014435469	850.833117882658	8.37918262849989	8.40169074674035	17	17	0	3.46155681818182	-12.6139182013022	0	0.283439930060277	0.269671289241873	0.747131308551557
M879.345T8.38	c18acqui	M879.345T8.38	879.345001295355	8.38285514063985		[M+Na+NH3]+ 839.337	79				0.340604736265362	0.704517421888854	0	-0.078281286546467	0.907311234684475	0	0.00331877676816795	0.00335167541561722	-0.020071860661141	-0.00332924741394121	1.37452347697264	0.209117298533612	-0.00111877524997288	E	E	E	0.613906815383325	0.160772737798882	0	-0.312240451459575	0.26751667449295	0	0.00971858762862567	0.0154079522561088	-0.0348963353676161	-0.00947842741110949	2.3348058779391	0.567350825224199	-0.00184023611314379	E	E	E	879.341274511553	879.348421810524	8.36897414011649	8.39563741396895	25	25	0	6.62336170212766	-15.6689445845817	0	0.151146230532457	0.190275974430151	0.487091076856513
M879.8465T8.38_1	c18acqui	M879.8465T8.38_1	879.846494917992	8.38322093015084		[M+Na+NH3]+ 839.839	79				0.589697204348065	0.361988909514462	0	-0.184493775592999	0.675578345598347	0	0.00682470438748483	-0.00385410545552428	-0.034857885973762	-0.0056713953885802	2.38707230173885	0.356232726234032	-0.00215032446523922	E	E	E	0.534441015860839	0.204889749989497	0	-0.444547913338434	0.0897374893007395	0	0.0149031596464606	0.0155803127362903	-0.0312527167589493	-0.00553550698860585	2.09102262520311	0.331339189699215	-0.00166968430191223	E	E	E	879.842124355909	879.848184697113	8.35774964372958	8.39847575615271	22	22	0	4.69000751314801	-12.060026368191	1.47075684964193e-11	0.217204802424525	0.196843491338688	0.452555783813814
M840.8463T8.38	c18acqui	M840.8463T8.38	840.846280069575	8.38323288856064		[3M+H+K]2+ 547.243 [M+H]+ 839.839	79				0.315556266118017	0.696490666188481	0	-0.480882686290977	0.110852437482603	0	0.0178056375296361	0.00819160126421751	-0.0206771505159077	0.0142801451035132	1.41597380037793	0.896967090583258	-0.00116052565219724	E	E	E	0.413216119059097	0.374775340875427	0	-0.779673150694185	0.00346487163759433	1	0.0182324944630308	0.0113511686222535	-0.0291609871369398	0.0075019634883893	1.9510714651435	0.449045499989883	-0.00120003415154572	E	E	E	840.840638000577	840.849902189082	8.37082495234711	8.39634290562823	19	19	0	3.23436263736264	-9.30590245761381	1.15325509142394e-08	0.301135759280489	0.215246770520792	0.489765812658287
M862.3275T8.38_2	c18acqui	M862.3275T8.38_2	862.32749145132	8.38285514063985		[M+Na]+ 839.337	79				0.286104651760418	0.774724897548399	0	-0.21329671310391	0.630001891495063	0	0.00395952597746335	0.00212725938583121	-0.0175329891794149	-0.00368361250218721	1.20066124688029	0.231375743381634	-0.000954531037193504	E	E	E	0.530758565472203	0.349302526085697	0	-0.257441566627572	0.410895882001127	0	0.00701427135447318	0.0119618622026931	-0.0304170695354751	-0.0132564467144997	2.03511205382943	0.793491964099102	-0.00154607422372795	E	E	E	862.324630016789	862.333224487316	8.36579012470012	8.39790050853219	19	19	0	5.82029732408325	-12.7200328141779	1.10160769395407e-11	0.169275014979029	0.296125971548549	0.741397562955895
M584.1941T8.39_3	c18acqui	M584.1941T8.39_3	584.194085979487	8.38535207964598	[1755][M+4]3+		79				0.423782241270835	0.642403591921595	0	0.0261589682604235	0.904919895948461	0	0.00130636842401872	0.00468667926647806	-0.0227172004590851	-0.00174667135733363	1.55567667040247	0.109712241313795	-0.00136108560397638	E	E	E	0.443263245436727	0.50494254130403	0	-0.169668559635978	0.611073516221202	0	0.00556764011176224	0.00960848889784669	-0.025974648155416	-0.0164631117186846	1.73788337806223	0.985433512779366	-0.0012889294797746	E	E	E	584.1918359225	584.196201845326	8.36897414011649	8.40342889200175	20	20	0	3.35037931034483	-13.0430633712127	0	0.297748551592637	0.137586611726863	0.352363926248214
M459.512T8.37	c18acqui	M459.512T8.37	459.512037093065	8.36955536689779		[M+H]+ 458.505 [2M+3H]3+ 687.758	79				0.357700333338446	0.697233493529872	0	0.0693705973826475	0.846453855257603	0	0.00105427714824581	0.00670159604163186	-0.0199049089223274	2.54734415190505e-05	1.36309060144631	0.00160004247581939	-0.00109701321831681	E	E	E	0.493410611549852	0.461454194668045	0	-0.275109851835431	0.426176289576794	0	0.0073498172631993	0.0111577926200529	-0.0297721318200896	-0.0181435417293973	1.99196126584771	1.08601911753822	-0.00134629629189613	E	E	E	459.50960274505	459.513649131785	8.35661113743635	8.38610828205332	8	8	0	5.61946428571429	-13.5475270717109	0	0.177750906892382	0.298474857684639	0.714150770147225
M873.7816T8.38_1	c18acqui	M873.7816T8.38_1	873.781564803713	8.38366143158899		[3M+Na+K]2+ 561.871 [M+Na]+ 850.787 [M+H]+ 872.775	79				0.0120287184282581	0.999186863450307	0	-0.153557992818676	0.572098016442833	0	0.00820153221290048	0.0162585932553638	-0.00518971153814825	0.0121586166962518	0.35539208189656	0.763709259569844	-5.99603625446326e-05	E	E	E	0.0997980943575723	0.854307134211241	0	-0.289376252043478	0.145102411057571	0	0.0123977409436243	-0.00314147334294027	-0.0132384031802102	0.000274065399694529	0.885740615284386	0.0164047498533187	-0.000484016484597801	E	E	E	873.778486290506	873.784658674181	8.371627492629	8.40183114046211	17	17	0	3.92805755395683	-10.5171179471189	0.000228953356942618	0.248559860009452	0.187037934986357	0.635854377592562
M875.2851T8.38_2	c18acqui	M875.2851T8.38_2	875.285087080041	8.38466664693976	[2628][M+1]2+		79				0.322153272824456	0.725831180861778	0	-0.18621116766227	0.68958990449419	0	0.00653134037778406	0.0102726822438869	-0.0198653612110745	0.00811321917684612	1.36038236933493	0.509609009402123	-0.00108513593526071	E	E	E	0.356143940780765	0.609734380252058	0	-0.412954147395677	0.185839717487922	0	0.0103103401062102	0.0134395082430402	-0.0240608204024428	-0.0105681990130562	1.6098350818749	0.632581352489266	-0.00105070643984361	E	E	E	875.28201370302	875.287464334343	8.37082495234711	8.40321921656047	14	14	0	4.44903585657371	-14.407148997672	0	0.22546163815781	0.297031141830374	0.788637286299515
M865.3124T8.38	c18acqui	M865.3124T8.38	865.312372702173	8.38467058530698	[2605][M]2+	[3M+3K-H]2+ 538.243 [3M+Na+2K-H]2+ 543.567	79				0.167111151571758	0.90267824127513	0	-0.620121915046845	0.0502623200222881	0	0.0201431293759014	0.00866964403025709	-0.0115855191945765	0.0132784279102772	0.793377773725407	0.83404704671178	-0.000562224255572521	E	E	E	0.41612173842859	0.460241030995373	0	-0.656559706360845	0.0242806661346236	1	0.0162274401167196	0.0162869586671766	-0.0267889846986908	0.00252478436184699	1.79236811772985	0.151126176218653	-0.00117918497841617	E	E	E	865.309655246812	865.317900250648	8.37925033800442	8.38870928908097	10	10	0	5.87325991189427	-13.767794770796	0	0.16875531011045	0.274938936950795	0.637934087781935
M589.1951T8.39_2	c18acqui	M589.1951T8.39_2	589.195107099201	8.38740878556714	[1771][M+1]3+		79				0.37926166901862	0.694555464109338	0	-0.228075185959403	0.636497378884528	0	0.00634198903335614	0.000433622710154126	-0.0207675690110984	-0.00586318091660423	1.42216567000528	0.368279193958325	-0.00117879983476853	E	E	E	0.587012851395306	0.34668622541285	0	-0.43530285875222	0.201779533298747	0	0.00924502584992878	0.0143699163404967	-0.0296484491229566	-0.0137668631729366	1.98368603908756	0.824043994129182	-0.00150367899604782	E	E	E	589.191895555136	589.196790675501	8.37925033800442	8.40185199116292	16	16	0	3.16713506965475	-8.79369578262493	7.09325475689582e-07	0.309805918936307	0.210136341472714	0.472376809539381
M874.2826T8.38_2	c18acqui	M874.2826T8.38_2	874.282647553138	8.38412676274155		[M+Na]+ 851.288	79				0.0744150217750263	0.947091265989411	0	-0.170661346722776	0.559350526260931	0	0.00970409872837619	0.0115358001330042	-0.00900889013087446	0.00782314631254151	0.616929899793862	0.491388899503629	-0.00034896627937768	E	E	E	0.342690492737667	0.359478707368172	0	-0.252363520660458	0.216871126441528	0	0.0098117348839717	0.0162543623414767	-0.0301672120779426	-0.00859764544733493	2.01839486406298	0.514629803865277	-0.00149947224613375	E	E	E	874.27974069331	874.286390441272	8.35373510736124	8.40169074674035	23	23	0	5.75272925764192	-15.6916158420215	1.93831617423257e-11	0.173993270378813	0.207823912635876	0.638657416689638
M865.8139T8.38_1	c18acqui	M865.8139T8.38_1	865.813918194807	8.38323288856064	[2605][M+1]2+		79				0.212297639214125	0.831335519395746	0	-0.400225698544677	0.204842057888692	0	0.0149325250651095	0.00977909335956476	-0.0147951935955426	0.0128730097000838	1.01317666990383	0.808581843814282	-0.000780287405355205	E	E	E	0.592448693244698	0.0863837724366774	0	-0.584158308336447	0.0120089406285991	1	0.0142212025316303	0.00896631525308354	-0.0371110856277605	0.00457380167257965	2.48298796843881	0.273774334158891	-0.00187925376905926	E	E	E	865.805409029119	865.817347338309	8.36475195541659	8.40001413806994	11	11	0	3.76517647058824	-12.9989013199032	0	0.261595955154979	0.117828399252238	0.291364544184433
M561.2341T8.38_3	c18acqui	M561.2341T8.38_3	561.234100837166	8.38450906299588		[M+Na]+ 538.243	79				0.442850358655882	0.603584184405279	0	-0.281417392385823	0.469567755285957	0	0.0107033540248648	0.0101585806221313	-0.0259576976968421	0.0112179122792692	1.77758631822028	0.704621561378869	-0.00152027207888508	E	E	E	0.403260772237957	0.461454194668045	0	-0.472576283887003	0.0894889690475614	0	0.0142788940762971	0.00864850521100006	-0.0266122696463221	0.00179026249990817	1.78054466009042	0.107159854967117	-0.00125239019444341	E	E	E	561.232021467849	561.235478894311	8.37376793765136	8.39790050853219	9	9	0	3.7268932038835	-10.7731726149189	2.97622460010416e-09	0.261259493001978	0.253504297400066	0.627639698915145
M899.2922T8.38_2	c18acqui	M899.2922T8.38_2	899.292227752481	8.38157669444185			79				0.293433129139757	0.720730379696546	0	-0.185558564753329	0.644307680961352	0	0.0051380822403859	-0.000877848944562133	-0.0190300189777573	-0.00448675242598408	1.303178030864	0.281822715422703	-0.00110349015428774	E	E	E	0.245782525442532	0.763902473032973	0	-0.426171131613557	0.172917003900529	0	0.0123052657033798	0.014800184897497	-0.0176413613796814	-0.0108062487267653	1.18032893168351	0.64683030916313	-0.000741577016582866	E	E	E	899.289849471599	899.295063763106	8.371627492629	8.39790050853219	10	10	0	4.31089538171536	-13.0003522557147	2.84918755255603e-11	0.232715536824954	0.18286999394675	0.478379345087473
M583.5257T8.38_1	c18acqui	M583.5257T8.38_1	583.525719468466	8.38315263102194	[1755][M+2]3+		79				0.318021590644838	0.756303489505037	0	-0.291636088028264	0.48821710550218	0	0.0119142416740009	0.000931770183829331	-0.0162670053119306	0.00180635737893098	1.11396651654597	0.113461250637761	-0.00101166110000751	E	E	E	0.331602088898956	0.63395664537485	0	-0.387006302619403	0.208270472152114	0	0.0117782426063	0.0142224653962875	-0.0209931281631114	-0.007818587194039	1.40458528138308	0.467997665037363	-0.00100580441102304	E	E	E	583.5241845342	583.52861759801	8.36773758324335	8.39980998520603	10	10	0	3.32955357142857	-13.3102418409285	0	0.303048849232553	0.260382966662125	0.686087793796077
M874.7836T8.39_1	c18acqui	M874.7836T8.39_1	874.783589106578	8.3879303040638	[2628][M]2+	[3M+2Na]2+ 567.878	79				0.153314116817263	0.844811198825967	0	-0.302557680092802	0.218205061836798	0	0.013213540741506	0.00870517589826786	-0.0140041559834689	0.00801073575283867	0.959006317323181	0.503171801796833	-0.000732909927936019	E	E	E	0.306930152615948	0.418925878126527	0	-0.514908138265348	0.0125513994301457	1	0.0156202876400892	0.0108626577887047	-0.0288750167857629	0.00234791882905545	1.93193807334718	0.14053952490713	-0.0012095058272015	E	E	E	874.781777401002	874.787979918283	8.37376793765136	8.40000686287627	7	7	0	4.71065442020666	-15.3296322044909	0	0.207447984893078	0.219007728649598	0.643583363230521
M862.8277T8.38	c18acqui	M862.8277T8.38	862.827704240495	8.38354085114914		[3M+2Na+K-H]2+ 547.243 [M+Na]+ 839.839	79				0.305424111632092	0.682014617519829	0	-0.0962412905690879	0.839385702914365	0	0.00526548356855696	0.0104684705917471	-0.0231930111166961	0.00343019682187129	1.58826024252473	0.215458151239995	-0.00124895158309628	E	E	E	0.406827973157709	0.272020243051417	0	-0.320768921786145	0.138964351088861	0	0.0137494770970105	0.0109220812373684	-0.0315404877824751	-0.00441110240509742	2.11027649441747	0.264035633880275	-0.00160014025107951	E	E	E	862.823206201174	862.831240583144	8.3785177511747	8.3863447107272	5	5	0	3.49760698689956	-12.0306187840318	9.85034276368424e-12	0.28193042315945	0.233875982136252	0.609315688660426
M867.3048T8.39_2	c18acqui	M867.3048T8.39_2	867.304812265019	8.38511752239744	[2605][M+4]2+		79				0.177531951400679	0.848061413973738	0	-0.431049248912649	0.121014893946478	0	0.0192184058840187	0.0175858618536543	-0.015193971200996	0.0175431603892525	1.04048500917742	1.10192420454551	-0.000716392000308601	E	E	E	0.33658451733881	0.448196339995018	0	-0.554689749797586	0.0180072234384317	1	0.0161141821770799	0.00749743264470127	-0.0267682624561318	0.0133983468968277	1.79098165656649	0.801985692230508	-0.00118016882627867	E	E	E	867.302323816308	867.309090603067	8.37424977662722	8.40036595966497	8	8	0	4.39159010600707	-12.481688914389	0	0.221853068538151	0.279903827683099	0.652532566451608
M880.3464T8.39_2	c18acqui	M880.3464T8.39_2	880.346394003363	8.38606795940985			79				0.440622986654775	0.543108338795819	0	-0.0544416961513452	0.9554726043913	0	0.00235994920028834	0.00359501114995278	-0.0278363064792761	-0.00421748652436955	1.90623367777981	0.264909536276852	-0.00164217539549708	E	E	E	0.393318630387508	0.478948219788112	0	-0.34983116544363	0.212616420602849	0	0.0129507798275014	0.00870154908766624	-0.0259676254703154	-0.00407260417143851	1.73741351192073	0.243774123835031	-0.00127217679536822	E	E	E	880.342806140995	880.350007157277	8.3692631030789	8.40158627076235	5	5	0	3.58868991517436	-9.89226432273143	9.46239824273221e-08	0.284744852969367	0.23125893895526	0.516869331278597
M205.0971T7.34	c18acqui	M205.0971T7.34	205.09714991304	7.33851433279002	[353][M]+	[M+H]+ 204.089	81	0.00014991304#205.097#0.05148566720998#7.39#L-Tryptophan#C11H12N2O2#C11H13N2O2#205.09715#100#7.39#205.097#-0.731	0.00025008696#205.0974#0.11148566720998#7.45#20#289#DL-Tryptophan#C11H12N2O2#C11H13N2O2#205.09716#100#7.45#205.0974#1.17|0.00025008696#205.0974#0.07148566720998#7.41#22#292#L-Tryptophan #C11H12N2O2#C11H13N2O2#205.09716#100#7.41#205.0974#1.17		-0.00902880135753392	0.966577440766525	0	0.347941599545084	0.000550743758369215	1	-0.0273090587253341	-0.00203787714790421	0.00227696091078269	-0.0116986545468	0.155926562108862	0.73481803276636	8.53891386155826e-05	E	E	E	-0.0465312740027741	0.85903535871691	0	0.307557313467171	0.00653680149511678	1	-0.0183981019852123	-0.00626598687850424	0.0091264240997611	-0.0236831797493335	0.610620811847813	1.41760557863939	0.000366085339153328	E	E	E	205.096772554206	205.097611299435	7.30678672447209	7.36457763963166	47	47	0	499.657447335812	-43.8745761741555	0	0.00198916318638425	0.0955113939501778	0.569634747308092
M521.2731T7.34_2	c18acqui	M521.2731T7.34_2	521.27312843157	7.33741840054699			81				-0.192791251210474	0.726272785765429	0	0.533147213025435	0.00228521327687202	1	-0.0200865255271393	0.0225602304586391	0.0150570063810064	0.0159196914787373	1.0311056415257	0.999950577893847	0.00104240561939925	E	E	E	-0.0321507386379665	0.908892231851758	0	0.74686680958135	1.268101666103e-05	1	-0.02659030104284	-0.0146701311212895	0.00856410744586914	-0.020995275661275	0.572997943574132	1.25671553471754	0.000136165645122011	E	E	E	521.272104144308	521.274597740068	7.31465451274903	7.34479349956704	43	43	0	52.459748822606	-23.8350177123326	0	0.0189671099226045	0.10393372803037	0.349708256670556
M189.074T7.34	c18acqui	M189.074T7.34	189.07403728901	7.33824733300565	[301][M+1]+		81				0.00923880495869156	0.921005087461645	0	0.327824391410321	0.00118902614256729	1	-0.025245538905521	-0.00239655681345379	0.000257082882399395	-0.0101230362184611	0.0176050672805775	0.635850005649322	-8.89640177802166e-05	E	E	E	-0.00305555224270471	0.98048965384572	0	0.243772087511623	0.0312718335331242	1	-0.016526614260611	-0.00174173926302801	0.00398605997950684	-0.0240604344349867	0.266694945813909	1.44018693606734	2.59429136739286e-05	E	E	E	189.073660082297	189.07433581384	7.30678672447209	7.36457763963166	47	47	0	24.0987151266957	-40.1290167763764	0	0.0414314757416278	0.0799891506855887	0.444464738762396
M409.1874T7.35	c18acqui	M409.1874T7.35	409.187362275437	7.34666055668574	[1120][M]+	[2M+H]+ 204.089	81				0.0156916548017758	0.919805951191162	0	0.450386648256265	0.00199464951844466	1	-0.0249834969706079	-0.00194612237680374	-0.000934677088522757	-0.0104497812918753	0.0640068015243951	0.656373577065314	-0.000102181146169401	E	E	E	-0.00914347780050839	0.975321613472539	0	0.417944568936548	0.0318705571593651	1	-0.0140830656063101	-0.00241145678392998	0.00153540575714148	-0.02072645629015	0.102729250766034	1.240624796726	4.26327691847333e-05	E	E	E	409.186729630981	409.188155921695	7.31965543634876	7.36457763963166	50	50	0	47.5772307692308	-26.6179943017305	0	0.0208377584288693	0.186677477797022	0.712809104604746
M130.0651T7.35	c18acqui	M130.0651T7.35	130.065099110107	7.35067721713127			81				0.0176798882577831	0.904585213664162	0	0.322892100197963	0.00257192539251267	1	-0.0282244057892625	-0.0098820681420614	0.000133468053840878	-0.0185756133396228	0.00913990867749015	1.16677482842537	-0.000163341720281178	E	E	E	-0.0453807736776337	0.898767791505338	0	0.298514698811561	0.026268070683544	1	-0.0160622132345854	-0.000663084818280009	0.0108404014031568	-0.023394314375574	0.725297732517715	1.40031494580836	0.000311030860397045	E	E	E	130.064768676929	130.065376209265	7.31877665002432	7.37248369590968	45	45	0	3.79246902455508	-23.0016699419997	3.10862446895044e-15	0.26012088132869	0.113831157953648	0.596023348827921
M207.1028T7.34	c18acqui	M207.1028T7.34	207.102786856912	7.33787657056458	[353][M+2]+		81				0.000839768238913408	0.957979469101915	0	0.260933440122287	0.0106126356757599	1	-0.0242006528696876	-0.00732081760205089	0.00104160286449209	-0.0152996412024618	0.0713290917616876	0.961003866337719	-8.78785973638959e-06	E	E	E	-0.0297593935531975	0.927839188776102	0	0.259926297234648	0.0339591883007479	1	-0.0178038684519498	-0.00472268443099475	0.00660338372743515	-0.0233393051295454	0.441811983369767	1.39702225391173	0.000229636665290163	E	E	E	207.102140080504	207.103618861615	7.30678672447209	7.36457763963166	48	48	0	9.93150949683439	-33.4059915010691	0	0.0990805091041154	0.108684507513442	0.627415763414284
M146.0602T7.34	c18acqui	M146.0602T7.34	146.060150281014	7.3414312300951			81				-0.010466119690518	0.99297434617013	0	0.211068471738301	0.160625266674389	0	-0.0178606184978698	-0.0109762915417224	-0.000300291419076836	-0.0241113678555519	0.0205639931654985	1.51448765531495	8.12059572883473e-05	E	E	E	0.0150565880601814	0.99202427065248	0	0.216961910353506	0.146680686136197	0	-0.0132166902244136	0.00497378501041043	-0.00110139405478038	-0.0297850994008201	0.0736908699993413	1.78284856669721	-0.000101830388245895	E	E	E	146.059551987857	146.060726266421	7.31820012313926	7.37610071395479	44	44	0	3.50297953964194	-20.2369027147185	3.16546788781125e-12	0.284587857099533	0.149654192431803	0.723197321983857
M304.1506T7.34	c18acqui	M304.1506T7.34	304.150575791504	7.33741840054699			81				-0.491307494902427	0.255198712998998	0	0.105199241063271	0.801021088816599	0	0.0025362266093457	0.0289677382706315	0.0325974430752069	0.0229049754382464	2.23227689513086	1.43871151376958	0.00235428774175292	E	E	E	-0.178044833349833	0.755676888961901	0	0.312342064614054	0.157167517820737	0	-0.00763081287323009	-0.0289520826603858	0.013358714887827	0.00502190290021349	0.893790299561237	0.300596357502558	0.000762377821219755	E	E	E	304.149524425814	304.151864961722	7.2134113821623	7.36266466286815	59	43	0	4.05356112376614	-11.4121829163276	9.69284986895858e-06	0.243540973212871	0.156696109434584	0.464520929331853
M304.0141T7.34	c18acqui	M304.0141T7.34	304.014146331429	7.34406908443984		[M+K+CF3COOH]+ 131.069	81				0.124796039969876	0.694151801555983	0	0.227042307405821	0.0860148825171454	0	-0.0199043501914833	-0.0194123798311508	-0.0124218736352819	-0.0253670530766278	0.850651428282279	1.59335998548194	-0.00100308384426566	E	E	E	0.0678420217239246	0.911763243441422	0	0.353595386431484	0.0177220449762568	1	-0.0172428086035505	0.000810467240599986	-0.00205045762005357	-0.0290291684412843	0.137189778047836	1.73760075974534	-0.000412570819713535	E	E	E	304.01314884093	304.015264985348	7.30678672447209	7.37177562543985	38	38	0	3.06736928104575	-9.72038418175505	0.00190614887411766	0.324670485477362	0.171656452702286	0.785996385856567
M288.1922T7.34	c18acqui	M288.1922T7.34	288.192155109213	7.3414312300951		[M+Na+HCOOH]+ 219.204	81				0.490928877175509	0.510877551439168	0	-0.438281283226264	0.174388049340712	0	0.00497138951131277	-0.028016022886846	-0.025781206805516	-0.0315814147337622	1.7655002003613	1.98369760845614	-0.00171909680589759	E	E	E	-0.211169819880986	0.851497598378676	0	-0.417990274390137	0.251211062818067	0	0.0157689593173355	0.00417300186792262	0.00926706772813783	0.00282479623576263	0.620030842063576	0.169084005810046	0.000590181828927903	E	E	E	288.191024097827	288.192589446798	7.33357053982732	7.35534862164523	32	32	0	5.18568888888889	-10.0155764630851	3.6919356460885e-12	0.190369390482202	0.29188042673917	0.580559519006967
M657.3183T7.36	c18acqui	M657.3183T7.36	657.318313790392	7.35816867866218	[1986][M]3+		81				-0.654120131147108	0.366551724303158	0	-0.231714059725354	0.440809466459174	0	0.006165880777694	0.0110906811327511	0.0307284109704113	0.0134136841203038	2.1042853476292	0.842542784556977	0.00201511553028136	E	E	E	-0.910824443307849	0.0554211340944775	0	-0.0196841141376023	0.973227201139947	0	0.000597129660303763	-0.0325078997656119	0.0400617834148047	0.024292114442292	2.68041003194884	1.45405462082467	0.00233469623531617	E	E	E	657.314723847687	657.31981870152	7.3358872656924	7.47826756835009	13	10	0	6.37367491166078	-10.0181545931184	1.21236354289067e-13	0.156024179415992	0.29469235273929	0.474602305640958
M657.6522T7.36_1	c18acqui	M657.6522T7.36_1	657.652211028846	7.35599459888576	[1986][M+1]3+		81				-0.531013674815654	0.454113560456768	0	-0.242988951023815	0.414039012443209	0	0.00509498487455037	0.00324775801678949	0.0273673656657967	0.00500622036673787	1.87412055342527	0.314451630891816	0.0017505411462343	E	E	E	-1.13040586872434	0.0152347904239519	1	-0.0397876933716308	0.993607820100328	0	-2.80108236851832e-05	-0.0177369033563712	0.0471716812148774	0.0143881858283272	3.15611130545737	0.86123454336029	0.00271181499771588	B	E	D	657.648300780614	657.654426162745	7.33448046829168	7.46225742811041	18	15	0	4.36394313967862	-9.68692352113623	2.43738362826207e-12	0.231105125693764	0.1397085657833	0.242879977862764
M522.1312T7.35	c18acqui	M522.1312T7.35	522.131236651279	7.34600052655273			81				0.110817530772271	0.785458722095071	0	0.146726473603721	0.348893584388056	0	-0.0137506842106155	-0.00951243976421958	-0.0107187852116111	-0.0150197297944629	0.73402372439293	0.943422019694434	-0.000818376125844165	E	E	E	-0.150423316713853	0.736720209914947	0	0.240783208232456	0.176056560926544	0	-0.0088462608477994	-0.0109017758570514	0.0129705544740504	-0.0161448082504156	0.86781968671259	0.966380802075221	0.000814334121983967	E	E	E	522.128944892314	522.133012371439	7.30952241614943	7.37424373278889	25	25	0	4.2540602006689	-17.2063830694783	6.5802918669533e-11	0.234486158258551	0.223721738628245	0.910914065195529
