variableMetadata	namecustom	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	QC	Blanc	isotopes	adduct	pcgroup	spi_formula	spi_monoisotopic	spi_name	inchi	inchikey	pubchem	chebi	hmdb	kegg	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	spi_annot
M163T113_59	M163.248T113_59	163.24796983518	163.243073516417	163.252782930165	113.208297073567	112.492514843926	113.978882238912	40	25	15	0			2													
M163T113_60	M163.2563T113_60	163.25632384199	163.253173799922	163.262673775385	113.218080073841	112.632998311332	113.694199304243	33	23	10	0		[M+Na]+ 140.267	2													
M163T113_61	M163.2669T113_61	163.26694075035	163.26306524922	163.272761639093	113.171320748036	112.738350691557	113.666373776219	41	27	14	0			2													
M163T113_62	M163.2774T113_62	163.277413958511	163.273201674234	163.282684067266	113.124597114427	112.794841720865	113.666373776219	35	25	10	0			2													
M163T113_63	M163.2884T113_63	163.288376467303	163.282927195576	163.292861589761	113.208376912251	112.632998311332	113.79380031934	41	28	13	0			2													
M163T113_64	M163.2983T113_64	163.29826421187	163.292996983607	163.302757348942	113.242658729178	112.346071586169	113.666373776219	31	23	8	0			2													
M163T113_65	M163.3077T113_65	163.307704797457	163.303016297265	163.312571603018	113.184804730497	112.492514843926	113.685709788019	41	24	17	0			2													
M163T113_66	M163.3188T113_66	163.318824111305	163.313479040337	163.322889081157	113.188138772411	112.686225510357	113.694199304243	42	29	13	0		[M+Na+NH3]+ 123.305	2													
M163T113_67	M163.333T113_67	163.33304821493	163.328209144291	163.337833142099	113.135087113592	112.797311930896	113.628071717895	39	28	11	0		[M+H+NH3]+ 145.306	2													
M163T113_68	M163.3429T113_68	163.342924864781	163.338525956706	163.34789777351	113.184804730497	112.849973767048	113.667632554845	37	24	13	0		[M+H+NH3]+ 145.306	2													
M163T113_69	M163.354T113_69	163.353975435615	163.348136481262	163.35784416368	113.128819501243	112.632998311332	113.666373776219	38	25	13	0			2													
M163T113_70	M163.367T113_70	163.367014554832	163.363133790413	163.372807161146	113.176418274293	112.423136852563	113.734948813094	40	25	15	0			2													
M163T113_71	M163.378T113_71	163.37801048385	163.373092836437	163.382277805552	113.146164382612	112.492514843926	114.413948453844	38	26	12	0		[M+H+HCOOH]+ 116.37	2													
M163T113_72	M163.3882T113_72	163.388204344025	163.383146262628	163.39267102737	113.121594359862	112.632998311332	113.694199304243	41	26	15	0		[M+H+HCOOH]+ 116.37	2													
M163T113_73	M163.3972T113_73	163.397165319609	163.392968852727	163.402581365459	113.24877801161	112.738350691557	113.978882238912	29	22	7	0		[M+H+NH3]+ 145.369	2													
M163T113_74	M163.4074T113_74	163.407435198678	163.402914861889	163.412882370149	113.204745984655	112.702157473286	113.575368332643	48	31	17	0		[M+H+NH3]+ 145.369	2													
M163T113_75	M163.4225T113_75	163.422504854354	163.418684061374	163.427556493193	113.122732108592	112.486499997971	113.694199304243	42	27	15	0			2													
M163T113_76	M163.4376T113_76	163.437599912374	163.433180798038	163.442729806599	113.194939741177	112.67263263251	113.616392046707	42	26	16	0		[M+Na+NH3]+ 123.425	2													
M163T113_77	M163.4521T113_77	163.452079540781	163.447909524782	163.456863226731	113.124597114427	112.80043815108	113.616392046707	37	27	10	0		[M+Na+NH3]+ 123.441	2													
M163T113_78	M163.4625T113_78	163.462478351126	163.4588155097	163.467867204986	113.162012320072	112.797311930896	113.956846863544	44	29	15	0		[M+Na+NH3]+ 123.441	2													
M163T113_79	M163.4782T113_79	163.478245619549	163.473219274834	163.482371012962	113.234913397448	112.797311930896	113.666373776219	44	26	18	0		[M+H+NH3]+ 145.447	2													
M163T113_80	M163.493T113_80	163.493026657809	163.488469574068	163.497675882742	113.176207462162	112.797311930896	113.694199304243	42	26	16	0	[138][M+1]2+		2													
M164T113_1	M163.5124T113_1	163.512448645065	163.508613953178	163.517302245453	113.184863708033	112.797311930896	113.734948813094	54	37	17	0			2													
M164T113_2	M163.5323T113_2	163.53226891282	163.527959176815	163.537125263245	113.119031957261	112.794841720865	113.997863706229	44	26	18	0			2													
M164T113_3	M163.5484T113_3	163.54841974277	163.543219052205	163.55251082013	113.146164382612	112.423136852563	113.685709788019	46	29	17	0			2													
M164T113_4	M163.5633T113_4	163.563272961534	163.558358492372	163.567669312911	113.178062739266	112.408046706131	113.616392046707	46	28	18	0	[141][M+1]2+		2													
M164T113_5	M163.5733T113_5	163.573266132345	163.570016577392	163.577046808761	113.204956796786	112.423136852563	113.81596390167	29	21	8	0		[M+H+HCOOH]+ 116.565	2													
M164T113_6	M163.5826T113_6	163.582566562452	163.578219758887	163.586683572284	113.139624873116	112.67263263251	113.734948813094	39	24	15	0		[M+H+HCOOH]+ 116.565	2													
M164T113_7	M163.5925T113_7	163.59246540188	163.588158262652	163.597087430258	113.213148654362	112.761171870747	113.63985208424	42	29	13	0		[M+Na]+ 140.607	2													
M164T113_8	M163.6025T113_8	163.602521756829	163.598210763436	163.607794921982	113.171320748036	112.660102834609	113.956846863544	37	25	12	0		[M+Na]+ 140.607	2													
M164T113_9	M163.6188T113_9	163.618794788585	163.613439940495	163.622429982003	113.13714992193	112.492514843926	113.694199304243	45	31	14	0			2													
M164T113_10	M163.6287T113_10	163.628737853018	163.623385415973	163.632707668344	113.237266596015	112.797311930896	113.666373776219	30	21	9	0			2													
M164T113_11	M163.6375T113_11	163.637547169141	163.633495904857	163.642830433134	113.141483432695	112.423136852563	113.616392046707	42	27	15	0			2													
M164T113_12	M163.6524T113_12	163.652362652407	163.648024030918	163.657646538343	113.168813288838	112.758118110254	113.666373776219	42	28	14	0		[M+H+HCOOH]+ 116.646	2													
M164T113_13	M163.6629T113_13	163.662882487459	163.65795596309	163.667658065329	113.279874115195	112.492514843926	113.768388713529	39	28	11	0		[M+H+HCOOH]+ 116.646	2													
M164T113_14	M163.673T113_14	163.672984630383	163.668312569366	163.677736834962	113.213228493046	112.794841720865	113.79380031934	40	26	14	0			2													
M164T113_15	M163.6832T113_15	163.683231903464	163.678122288265	163.68750377828	113.184863708033	112.715559215248	113.594591960929	32	20	12	0			2													
M164T113_16	M163.6931T113_16	163.693139586544	163.687934397352	163.697869575222	113.206666854519	112.738350691557	113.79380031934	46	33	13	0			2													
M164T113_17	M163.7089T113_17	163.708912335093	163.703008822631	163.712881592607	113.23036940151	112.67263263251	114.240269394985	40	29	11	0		[M+Na+NH3]+ 123.7	2													
M164T113_18	M163.7224T113_18	163.722420586023	163.718005051415	163.727651340694	113.204535172525	112.423136852563	113.594591960929	43	32	11	0		[M+Na+NH3]+ 123.7	2													
M164T113_19	M163.7377T113_19	163.73768422219	163.733073004139	163.74275016738	113.208217234883	112.686084562424	113.694199304243	41	26	15	0		[M+2Na-H]+ 118.762	2													
M164T113_20	M163.7478T113_20	163.747808360385	163.743285683278	163.752888732449	113.246617934552	112.632998311332	113.594591960929	40	30	10	0			2													
M164T113_21	M163.7577T113_21	163.757652232777	163.75305447389	163.761175912218	113.227168065717	112.67263263251	113.666373776219	33	23	10	0		[M+Na+NH3]+ 123.741	2													
M164T113_22	M163.7675T113_22	163.767516158613	163.763390762594	163.772659878154	113.204535172525	112.578032680285	113.666373776219	41	30	11	0		[M+Na]+ 140.777	2													
M164T113_23	M163.7775T113_23	163.777519934413	163.77332675751	163.782747176376	113.178062739266	112.702157473286	113.706456674615	40	22	18	0			2													
M164T113_24	M163.7926T113_24	163.792562100472	163.788250217341	163.797704016677	113.150291821953	112.423136852563	113.694199304243	46	31	15	0			2													
M164T113_25	M163.8074T113_25	163.807351827916	163.802975838036	163.812489964989	113.128455872691	112.423136852563	113.694199304243	46	34	12	0			2													
M164T113_26	M163.8175T113_26	163.817507780742	163.813075134092	163.821791142438	113.22191762713	112.797311930896	113.594591960929	32	21	11	0			2													
M164T113_27	M163.8284T113_27	163.828368428058	163.8230113981	163.832842167422	113.184922685569	112.758118110254	113.694199304243	43	28	15	0			2													
M164T113_28	M163.8376T113_28	163.837629429126	163.832976603777	163.842677562977	113.128819501243	112.797311930896	113.594458278787	32	23	9	0		[M+K]+ 124.878	2													
M164T113_29	M163.8471T113_29	163.847145471443	163.843102083938	163.852850327885	113.218080073841	112.67263263251	114.052795787517	43	27	16	0		[M+K]+ 124.878	2													
M164T113_30	M163.8618T113_30	163.861772077823	163.8579934914	163.867704160025	113.184922685569	112.660102834609	113.81596390167	41	31	10	0		[M+Na]+ 140.876	2													
M164T113_31	M163.8732T113_31	163.87315585602	163.867940702343	163.87788780659	113.136118517761	112.423136852563	113.691271187408	38	24	14	0		[M+Na]+ 140.876	2													
M164T113_32	M163.8876T113_32	163.887629286257	163.883173807352	163.892752424912	113.184804730497	112.674420783213	113.81596390167	41	29	12	0			2													
M164T113_33	M163.898T113_33	163.897983982332	163.893096807625	163.902215314204	113.171320748036	112.423136852563	113.594591960929	35	21	14	0		[M+H-COCH2]+ 204.908	2													
M164T113_34	M163.9073T113_34	163.907347474495	163.903155905465	163.912331697938	113.162214801806	112.492514843926	113.666373776219	44	30	14	0		[M+K]+ 124.95 [M+H-COCH2]+ 204.908	2													
M164T113_35	M163.9192T113_35	163.919189649205	163.912951249962	163.922878337877	113.222624069779	112.702157473286	113.694199304243	42	27	15	0		[M+K]+ 124.95	2													
M164T113_36	M163.9329T113_36	163.932900473568	163.928628101038	163.937850401323	113.18792796028	112.67263263251	113.694199304243	40	28	12	0		[M+H+HCOOH]+ 116.927 [M+Na+NH3]+ 123.923	2													
M164T113_37	M163.9468T113_37	163.946758156011	163.942910628209	163.952887112084	113.204535172525	112.464590569036	113.978882238912	47	33	14	0		[M+H+HCOOH]+ 116.927 [M+Na+NH3]+ 123.923	2													
M164T113_38	M163.9582T113_38	163.958191660172	163.953276863878	163.962397507006	113.218080073841	112.702157473286	113.888038636836	33	22	11	0			2													
M164T113_39	M163.9682T113_39	163.968152486506	163.963677728879	163.972490846072	113.184922685569	112.702157473286	113.667632554845	41	27	14	0			2													
M164T47_1	M163.9785T47_1	163.978533160795	163.977752247012	163.978940498069	46.7371902526746	46.4163338558719	47.3146748999021	63	42	21	0	[145][M]+		4													
M164T113_40	M163.9832T113_40	163.983228107235	163.978000560676	163.987370473034	113.213148654362	112.4234545366	113.734948813094	46	32	14	0			2													
M164T113_41	M163.9988T113_41	163.998795064506	163.995796996811	164.002890239432	113.226461623068	112.67263263251	114.209071685603	58	38	20	0	[138][M+2]2+		2													
M164T229_1	M163.9989T229_1	163.998856823306	163.998184537536	164.001824137428	229.270222254291	225.871416697462	231.949175013465	39	29	10	0	[137][M+1]+		12													
M164T28	M163.9991T28	163.999135759308	163.998189531362	164.002408435008	28.3224765373792	18.3069217800699	40.3109490310038	35	20	13	1	[139][M+1]+		2326													
M164T113_42	M164.0176T113_42	164.017594236034	164.01323623535	164.02282071404	113.218080073841	112.423136852563	113.734948813094	45	32	13	0			2													
M164T113_43	M164.0279T113_43	164.02786448262	164.023797927233	164.032801973488	113.139624873116	112.492514843926	113.9099696809	31	20	11	0			2													
M164T113_44	M164.0383T113_44	164.038320580913	164.033331957454	164.042091752997	113.053863327434	112.023203426233	113.943657161654	45	31	14	0		[M+K+HCOOH]+ 79.0683	2													
M164T96	M164.0382T96	164.038245877093	164.034250144826	164.03889807326	96.0723599494669	82.5657395486702	96.7830587132476	44	25	14	0		[M+Na+K]2+ 266.123	48													
M164T352	M164.0383T352	164.038342423365	164.037555893999	164.038691800998	352.171913647312	351.695190472581	353.312844725386	38	24	14	0			84													
M164T113_45	M164.0499T113_45	164.04993068092	164.043327606665	164.052825886311	113.18792796028	112.75279774982	113.9099696809	48	31	17	0			2													
M164T66	M164.0573T66	164.057268578649	164.056470875026	164.057821333875	65.7423316841166	65.4428427275164	66.1044357500843	63	42	21	0		[M+H-H20]+ 181.075	7													
M164T86	M164.0549T86	164.05485645379	164.054001264291	164.055372687408	85.8399720841118	85.2702553561104	86.4540883192105	60	39	21	0		[M+Na+2K]3+ 391.249	38													
M164T557	M164.0554T557	164.05537792913	164.054538991752	164.056297052029	556.582654699565	555.633569932837	557.190693800003	52	34	15	3			1602													
M164T51	M164.0642T51	164.064164943599	164.063300844537	164.064563587523	51.2460730171067	48.0430330814755	52.4465553549306	63	41	21	1	[140][M+1]+		4													
M164T113_46	M164.0636T113_46	164.063560745621	164.059546798427	164.067762435987	113.162012320072	112.423136852563	113.79380031934	46	31	15	0	[141][M+2]2+		2													
M164T229_2	M164.0643T229_2	164.064319461704	164.063338849489	164.064621752436	229.165693290272	226.872273932292	233.011762712746	26	22	4	0	[142][M+1]+		12													
M164T77	M164.0743T77	164.074346363712	164.07336089243	164.075072851154	77.4735583527254	76.8386638612927	78.2927923623767	55	34	21	0		[3M+3Na-H]2+ 86.7282	1													
M164T99	M164.0747T99	164.074712264746	164.073883877231	164.075054926357	98.8924739592393	97.8122307141935	99.4158839531725	48	36	12	0			48													
M164T44	M164.0747T44	164.074701580199	164.073843566316	164.075190706089	43.6018342330421	42.7178747901846	44.1300140581574	60	39	21	0		[M+H]+ 163.069	4													
M164T669	M164.0794T669	164.079355510457	164.07847682652	164.079886157228	668.871761050599	666.95795719769	671.191654329363	50	35	13	2	[143][M+1]+		988													
M164T113_47	M164.0788T113_47	164.078774735157	164.073340426079	164.081393713463	113.103709295579	112.578032680285	113.790651272259	39	25	14	0			2													
M164T113_48	M164.0927T113_48	164.09267136251	164.089914770155	164.097807571599	113.139624873116	112.423136852563	114.01064904009	59	40	19	0		[M+Na+HCOOH]+ 95.102	2													
M164T38_1	M164.105T38_1	164.105048952163	164.1042663014	164.105405623238	37.6183287088635	36.2800114416757	38.2071888235797	45	32	13	0			677													
M164T113_49	M164.1074T113_49	164.107368250945	164.104077615041	164.11284761514	113.225755180419	112.67263263251	113.694199304243	47	31	16	0			2													
M164T47_2	M164.1174T47_2	164.11743146143	164.116794577267	164.118042380881	47.4103999367286	46.2493206223584	47.9957079436243	59	38	21	0			4													
M164T113_50	M164.1174T113_50	164.11743821945	164.113077285428	164.122535426825	113.206666854519	112.51292547764	113.81596390167	30	18	12	0			2													
M164T113_51	M164.1272T113_51	164.127224798137	164.122984392125	164.132657613166	113.124597114427	112.797311930896	113.666373776219	41	29	12	0			2													
M164T378	M164.137T378	164.137002072108	164.13622741412	164.137580492763	377.853761090314	376.964850994587	379.05830154594	53	33	17	3	[144][M+1]+		106													
M164T113_52	M164.1372T113_52	164.137201035015	164.133339391482	164.142507076698	113.227168065717	112.67263263251	113.694199304243	37	22	15	0			2													
M164T113_53	M164.1478T113_53	164.147781255507	164.142941001674	164.152836739955	113.124597114427	112.578032680285	113.666373776219	43	30	13	0		[M+K]+ 125.187	2													
M164T113_54	M164.1621T113_54	164.162124212195	164.1583209026	164.167530907628	113.204956796786	112.346071586169	113.694199304243	43	26	17	0		[M+K]+ 125.204	2													
M164T113_55	M164.1736T113_55	164.173581035874	164.168089057867	164.177859008365	113.18792796028	112.632998311332	113.956846863544	42	29	13	0		[M+K]+ 125.204	2													
M164T113_56	M164.1884T113_56	164.188449966626	164.183043157156	164.192647972623	113.171320748036	112.423136852563	113.790651272259	43	28	15	0			2													
M164T113_57	M164.1988T113_57	164.198801664106	164.193986872264	164.202728704375	113.141483432695	112.408046706131	113.79380031934	40	28	12	0		[M+H+HCOOH]+ 117.187	2													
M164T113_58	M164.2126T113_58	164.212565814688	164.208183620628	164.217596726679	113.208376912251	112.578032680285	113.694199304243	41	30	11	0			2													
M164T113_59	M164.226T113_59	164.22595274213	164.223494209437	164.231344212137	113.123869857322	112.758118110254	113.922012641796	51	35	16	0			2													
M164T113_60	M164.2425T113_60	164.242491282771	164.23793648717	164.247428780642	113.129842114009	112.492514843926	113.666373776219	42	27	15	0		[M+2Na-H]+ 119.278	2													
M164T113_61	M164.2566T113_61	164.256645946069	164.253042170192	164.262532529597	113.206587015835	112.504196293083	113.63985208424	42	29	13	0			144													
M164T113_62	M164.2719T113_62	164.271922513501	164.268373837517	164.277783561286	113.092405054415	112.75279774982	113.694199304243	44	28	16	0			2													
M164T113_63	M164.2874T113_63	164.287440658118	164.283188120819	164.292744413758	113.184922685569	112.492514843926	113.694199304243	47	31	16	0			2													
M164T113_64	M164.3028T113_64	164.302761410805	164.297927118719	164.307770955489	113.139624873116	112.702157473286	113.81596390167	41	30	11	0		[M+Na]+ 141.314 [M+H+NH3]+ 146.263	2													
M164T113_65	M164.3179T113_65	164.317856834906	164.31339324857	164.322512105083	113.184804730497	112.492514843926	113.666373776219	43	27	16	0			2													
M164T113_66	M164.3329T113_66	164.33294843058	164.32821209113	164.337884389553	113.178121716802	112.492514843926	113.616392046707	40	28	12	0		[M+H+HCOOH]+ 117.319	2													
M164T113_67	M164.3485T113_67	164.348505544666	164.342935462405	164.352330928095	113.208297073567	112.702157473286	113.63985208424	44	27	17	0			2													
M164T113_68	M164.3617T113_68	164.361706458146	164.357980925946	164.36788435953	113.171320748036	112.408046706131	113.888038636836	43	32	11	0		[M+Na]+ 141.372	2													
M164T113_69	M164.3776T113_69	164.377563830203	164.373203491146	164.381864327458	113.22191762713	112.51292547764	113.81596390167	40	29	11	0		[M+2Na-H]+ 119.408	2													
M164T113_70	M164.3883T113_70	164.388307975812	164.383355285506	164.392874815998	113.146164382612	112.423136852563	113.685709788019	40	24	16	0		[M+2Na-H]+ 119.421	2													
M164T113_71	M164.3979T113_71	164.397928096721	164.39292352701	164.402681239096	113.208376912251	112.738350691557	113.734948813094	39	26	13	0			145													
M164T113_72	M164.4081T113_72	164.408095490114	164.402911774936	164.412479968037	113.206587015835	112.797311930896	113.63985208424	44	30	14	0			2													
M164T113_73	M164.4187T113_73	164.418736372463	164.41306462974	164.422887358269	113.204956796786	112.67263263251	113.694199304243	33	20	13	0		[M+2K-H]+ 87.5003	2													
M164T113_74	M164.427T113_74	164.426980719629	164.42291128803	164.432820554595	113.218080073841	112.578032680285	113.694199304243	43	28	15	0			2													
M164T38_2	M164.4331T38_2	164.433067207995	164.432202523235	164.433377866977	38.1482810577854	36.8561541908455	39.140007784067	48	35	13	0			10													
M164T113_75	M164.4436T113_75	164.44364445824	164.438153748034	164.447865417185	113.129842114009	112.492514843926	113.694199304243	46	29	17	0			146													
M164T113_76	M164.4534T113_76	164.453400896191	164.447961061388	164.457798752046	113.135087113592	112.797311930896	113.575368332643	35	22	13	0			147													
M164T113_77	M164.4638T113_77	164.463785986044	164.45816394178	164.467737768933	113.206666854519	112.800956005742	113.666373776219	40	27	13	0			2													
M164T113_78	M164.4779T113_78	164.477887140242	164.472922016324	164.482723461175	113.194728929047	112.863898547604	113.79380031934	46	34	12	0		[M+2H-C6H10O4]2+ 472.987 [M+2H-C6H10O4]2+ 472.987	2													
M164T113_79	M164.4876T113_79	164.487592353577	164.48328014931	164.49288724279	113.147879751799	112.797311930896	113.585601950118	39	24	15	0		[M+H+NH3]+ 146.46	2													
M165T113_1	M164.5045T113_1	164.50450675479	164.498422798853	164.507871909968	113.146164382612	112.51292547764	113.81596390167	44	27	17	0	[138][M+3]2+		2													
M165T113_2	M164.5123T113_2	164.512317998124	164.507969344063	164.517381914319	113.166401218684	112.758118110254	113.960352614404	32	24	8	0		[M+H+NH3]+ 146.486	2													
M165T113_3	M164.5228T113_3	164.522763439307	164.518082304795	164.527769751562	113.171320748036	112.632998311332	113.63985208424	45	29	16	0		[M+H+NH3]+ 146.486	2													
M165T113_4	M164.5369T113_4	164.536949179532	164.533217985182	164.542329305047	113.152703892108	112.702157473286	113.694199304243	41	27	14	0		[3M+Na+K]2+ 89.0451	2													
M165T113_5	M164.5484T113_5	164.548363482049	164.543069075822	164.552796006944	113.184922685569	112.794841720865	113.978882238912	41	28	13	0		[3M+Na+K]2+ 89.0451	2													
M165T113_6	M164.5617T113_6	164.561698452701	164.5579495308	164.56767381215	113.206456042388	112.632998311332	113.616392046707	42	27	15	0	[141][M+3]2+		2													
M165T113_7	M164.5782T113_7	164.578194572768	164.573010603319	164.582568747764	113.204535172525	112.863898547604	113.666373776219	41	27	14	0			148													
M165T113_8	M164.5883T113_8	164.588316986703	164.583625536154	164.59259265451	113.194728929047	112.51292547764	113.594591960929	40	26	14	0			2													
M165T113_9	M164.602T113_9	164.601981512168	164.597924935357	164.607858374915	113.178062739266	112.492514843926	113.956846863544	42	27	15	0		[M+Na+K]2+ 267.247	2													
M165T113_10	M164.6119T113_10	164.611870916559	164.607994468469	164.617891759441	113.122732108592	112.761171870747	113.706456674615	36	28	8	0		[M+K]+ 125.653	2													
M165T113_11	M164.622T113_11	164.621988576342	164.617934231729	164.627795902342	113.204956796786	112.492514843926	113.666373776219	41	24	17	0		[M+K]+ 125.653	2													
M165T113_12	M164.6324T113_12	164.632397682042	164.628028782431	164.637559986228	113.204956796786	112.423136852563	113.694199304243	43	29	14	0			2													
M165T113_13	M164.6422T113_13	164.642195740564	164.637936291161	164.647841609914	113.184863708033	112.758118110254	113.616392046707	40	27	13	0			2													
M165T113_14	M164.6572T113_14	164.657190529949	164.653625966791	164.662841273703	113.184922685569	112.797311930896	113.594591960929	41	26	15	0			149													
M165T113_15	M164.6689T113_15	164.668858356517	164.663094587879	164.672874600455	113.13714992193	112.660102834609	113.694199304243	45	29	16	0		[M+2Na-H]+ 119.695	2													
M165T113_16	M164.6831T113_16	164.683062635474	164.678429894191	164.687762549647	113.162012320072	112.611103989731	113.694199304243	36	20	16	0			2													
M165T113_17	M164.6927T113_17	164.692652464975	164.688166966516	164.697762541957	113.171320748036	112.794841720865	113.694199304243	43	31	12	0			2													
M165T113_18	M164.7033T113_18	164.703263634145	164.698215982879	164.707878691408	113.133041888059	112.51292547764	113.594591960929	41	28	13	0		[M+2Na-H]+ 119.74	2													
M165T113_19	M164.7131T113_19	164.713125990831	164.707959215446	164.717879839621	113.178121716802	112.632998311332	114.052795787517	36	24	12	0		[M+2Na-H]+ 119.74	2													
M165T113_20	M164.7229T113_20	164.722883569389	164.718192578052	164.727851316535	113.184863708033	112.51292547764	113.666373776219	44	29	15	0		[M+2Na-H]+ 119.759	2													
M165T113_21	M164.7389T113_21	164.738864023377	164.733083228063	164.742895390196	113.213228493046	112.660102834609	113.694199304243	46	32	14	0			150													
M165T113_22	M164.7476T113_22	164.74758385337	164.743466604852	164.752529186529	113.098551528744	112.67263263251	113.594591960929	30	18	12	0			151													
M165T113_23	M164.7586T113_23	164.758608864713	164.753865157896	164.76246252254	113.204535172525	112.660102834609	113.63985208424	49	35	14	0			2													
M165T113_24	M164.7722T113_24	164.772163082686	164.767918183148	164.777612126385	113.135087113592	112.67263263251	113.594591960929	43	30	13	0			2													
M165T113_25	M164.7823T113_25	164.782285884373	164.77812758036	164.787388465872	113.135087113592	112.67263263251	113.666373776219	41	26	15	0			152													
M165T113_26	M164.7984T113_26	164.798367502353	164.793217001132	164.802852203801	113.206587015835	112.492514843926	113.694199304243	40	27	13	0		[M+2Na-H]+ 119.831	2													
M165T113_27	M164.8079T113_27	164.807910932157	164.803769764994	164.812107447157	113.204535172525	112.632998311332	113.79380031934	37	22	15	0			153													
M165T113_28	M164.8218T113_28	164.821794404669	164.818392982523	164.827714620501	113.143752312458	112.794841720865	113.956846863544	48	29	19	0		[M+H+HCOOH]+ 117.814 [M+K]+ 125.864	2													
M165T113_29	M164.8346T113_29	164.83456335726	164.827957003372	164.837667459118	113.226461623068	112.797311930896	113.666373776219	44	32	12	0		[M+H+HCOOH]+ 117.814 [M+K]+ 125.864	2													
M165T113_30	M164.8432T113_30	164.843158658042	164.838145430683	164.847510573973	113.168813288838	112.80043815108	113.694199304243	38	26	12	0			2													
M165T113_31	M164.8536T113_31	164.853633415975	164.849559390366	164.857581047869	113.116235899449	112.797311930896	113.666373776219	42	29	13	0			154													
M165T113_32	M164.8637T113_32	164.863738030709	164.858868666448	164.867767970335	113.211518435314	112.797311930896	113.694199304243	38	23	15	0			2													
M165T113_33	M164.8775T113_33	164.877485525268	164.872939397263	164.882315636765	113.206666854519	112.797311930896	113.706456674615	40	27	13	0			155													
M165T113_34	M164.8873T113_34	164.887309058179	164.883067332077	164.892766364275	113.152703892108	112.632998311332	113.694199304243	37	22	15	0		[M+Na+NH3]+ 124.878	2													
M165T113_35	M164.8971T113_35	164.897056015781	164.893029818368	164.902276182979	113.139624873116	112.492514843926	113.509007353215	41	28	13	0		[M+Na+NH3]+ 124.878	2													
M165T113_36	M164.9076T113_36	164.907629069945	164.902934322296	164.912833103873	113.206666854519	112.609875799925	113.81596390167	44	32	12	0			2													
M165T113_37	M164.9215T113_37	164.921545547402	164.917924188889	164.927681016596	113.124233485875	112.75279774982	113.694199304243	44	30	14	0		[2M+2Na+K]3+ 204.908	2													
M165T113_38	M164.9404T113_38	164.940363333031	164.933275348188	164.942752005832	113.208376912251	112.423136852563	113.594591960929	47	34	13	0		[M+H+HCOOH]+ 117.923	2													
M165T113_39	M164.9568T113_39	164.956777495491	164.953779669023	164.961762361199	113.128819501243	112.423136852563	113.694199304243	46	29	17	0			156													
M165T113_40	M164.9715T113_40	164.971495331396	164.969044624167	164.97774006137	113.184804730497	112.80043815108	113.768388713529	57	39	18	0		[M+Na+NH3]+ 124.95	2													
M165T47	M164.9819T47	164.981910762617	164.981140570275	164.982178521408	46.570506159545	46.1421972306424	47.0195076584892	58	42	16	0	[145][M+1]+		4													
M165T113_41	M164.9831T113_41	164.983076061231	164.9780382498	164.987525418174	113.263186283131	112.797311930896	113.706456674615	36	23	13	0			157													
M165T113_42	M164.9956T113_42	164.99560108727	164.993621579749	165.00250507277	113.116469554659	112.632998311332	113.694199304243	59	39	20	0			2													
M165T113_43	M165.0122T113_43	165.012192977874	165.007946402804	165.01783653947	113.22191762713	112.794841720865	113.594591960929	48	30	18	0			158													
M165T113_44	M165.0278T113_44	165.027778289092	165.023252431712	165.032519552113	113.234913397448	112.797311930896	113.666373776219	42	29	13	0			159													
M165T113_45	M165.0431T113_45	165.043115471352	165.037974599063	165.047868871036	113.150291821953	95.4089938997714	113.666373776219	50	35	13	0		[3M+H+Na]2+ 102.027	2													
M165T67	M165.0553T67	165.055298066254	165.054490895683	165.055895439907	66.6748697479164	66.3466447506214	67.2853484071423	63	42	21	0	[146][M]+	[M+H-NH3]+ 181.075	7													
M165T113_46	M165.0533T113_46	165.053278715812	165.048033989606	165.057831025823	113.184804730497	112.423136852563	113.63985208424	29	17	12	0			2													
M165T175	M165.0555T175	165.055493934584	165.054724109688	165.058752678589	174.56810703638	157.169823038846	175.441615524319	44	31	12	0		[M+H-CH4]+ 180.092	2268													
M165T113_47	M165.0621T113_47	165.062133208313	165.057923924597	165.067857285228	113.131747365219	112.51292547764	127.722105552284	50	33	16	0			2													
M165T587	M165.0762T587	165.076208847637	165.075394786964	165.077006867899	587.137685801453	586.586924773866	587.726331986214	66	42	21	3		[M+Na+2K]3+ 394.297	20													
M165T380	M165.0766T380	165.076586120401	165.075761872407	165.077239134446	380.265545605551	379.58705167386	381.12064855789	59	41	15	3			106													
M165T51	M165.0765T51	165.0764733115	165.075710491689	165.076958695305	50.8838646965556	50.2025645455816	51.9026464159353	57	37	20	0			258													
M165T113_48	M165.0773T113_48	165.077298270244	165.073412928889	165.081125643647	113.133041888059	85.0577102193927	113.734948813094	59	32	18	0		[M+K+HCOOH]+ 80.115	2													
M165T340	M165.0898T340	165.089827196232	165.089302459439	165.092444252409	339.797287758375	331.459742585869	340.334211695084	49	31	17	1			2127													
M165T584	M165.0914T584	165.091409251564	165.090503498869	165.091732400082	583.91319273347	583.070696009477	584.362133062692	37	27	10	0			1099													
M165T374	M165.0916T374	165.091597864178	165.090578909709	165.092519260743	374.435556819438	370.714859800857	388.110112642176	23	10	10	3			125													
M165T113_49	M165.0927T113_49	165.092746184221	165.088299752081	165.097430948888	113.206666854519	112.794841720865	113.694199304243	56	36	20	0			160													
