variableMetadata	chromato	namecustom	mz	rt	isotopes	adduct	pcgroup	spi_formula	spi_monoisotopic	spi_name	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	spi_annot	inchi	inchikey	pubchem	chebi	hmdb	kegg	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	PCA_xload-p1_LAT	PCA_xload-p2_LAT	OPLSDA_xload-p1_LAT	OPLSDA_xload-o1_LAT	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-ortho_LAT	OPLSDA_coef_LAT	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	PCA_xload-p1_MX2	PCA_xload-p2_MX2	OPLSDA_xload-p1_MX2	OPLSDA_xload-o1_MX2	OPLSDA_VIP-pred_MX2	OPLSDA_VIP-ortho_MX2	OPLSDA_coef_MX2	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	supp_mzmin	supp_mzmax	supp_rtmin	supp_rtmax	supp_npeaks	supp_Bio	supp_QC	supp_Blanc	supp_blankMean_over_sampleMean	supp_pool_CV	supp_poolCV_over_sampleCV	supp_poolDil_cor	supp_poolDil_pval
M323.1925T323	c18hyper	M323.1925T323	323.192536886555	323.21518461819			16														-1.20888178585379	0.0677388071959504	0	0.585300799767232	0.63197655254852	0	-0.0153627362910916	-0.0188087554354591	0.0132719493645923	0.0131152806701758	0.95241819650795	0.802268039269306	0.000471229475400291	E	E	E	0.0356571392470091	0.979403219782007	0	-0.063853780805017	0.966228814225994	0	-0.024684449545603	0.0170747236086288	-0.00863211860258799	0.0164493235101757	0.595881709520285	0.992413122776914	-3.15533299633532e-05	E	E	E	323.190974738653	323.193193205339	322.278472361771	323.954474020205	48	32	16	0	0.000137690612756529	0.171790585176983	0.200116220449359	0.964006163283082	4.47876234919702e-07
M642.8513T327	c18hyper	M642.8513T327	642.851335577882	326.922442868759			16														1.73575433911447	0.167353506405602	0	0.713654815585423	0.6997819925925	0	0.00479463967051577	0.00811725548505981	-0.0114311641286481	0.0101828568129979	0.820320242664508	0.622890258696573	-0.00035175133199686	E	E	E	0.353440089458406	0.909276592816635	0	-0.371923467972099	0.902676073928258	0	0.00179500526579275	-0.0172123853111691	-0.00172666758864188	0.0113940864782099	0.119193176306072	0.687422855780997	-0.000133939489137901	E	E	E	642.847915931678	642.853089606573	326.24163182609	327.595586279187	42	27	15	0	0.000141357679108184	0.167268862028917	0.244920700559056	0.973361603166171	1.01020859241743e-07
M470.8523T322_1	c18hyper	M470.8523T322_1	470.852302510691	321.769232283945		[M+Na]+ 447.858	16														-1.05036147369358	0.0053297627000149	1	0.11293873861665	0.961436910357699	0	-0.0236555878144132	-0.00341016254077855	0.0201300752271467	0.0237274058933023	1.44456925028341	1.45141685349167	0.000665457431764692	E	E	E	-0.492625759708329	0.424480632348879	0	0.73042642861305	0.17257171282484	0	-0.00542702318402676	-0.00155740501467538	0.0144992370485774	0.00282598687833857	1.00089335619831	0.170496158162593	0.000677966351141373	E	E	E	470.849609743417	470.854151946244	320.647711081338	327.431183520692	29	25	4	0	0.000143591888401702	0.248606080019555	0.489643634903332	0.828689715024522	0.000864899075302468
M361.7102T324	c18hyper	M361.7102T324	361.710202650401	324.197855037457		[M+2H-CO]2+ 749.397	16														-0.611241715842908	0.18123319306107	0	0.783509517187156	0.172773177989313	0	-0.0149804795444504	0.0106907670746384	0.0104966995051691	0.0208113613306471	0.753261434124389	1.27304100225859	0.000360927661371393	E	E	E	0.181321351323049	0.713665011492321	0	0.123478240528886	0.822813237959475	0	-0.00242765628923555	0.0102967543620061	-0.0116334935386006	-0.00178270939989561	0.80306890308437	0.107553614679639	-0.000405013258771196	E	E	E	361.708545242021	361.710920201963	323.57928478787	325.368893147528	56	39	17	0	0.000144840217893747	0.0947731075653016	0.178867420640226	0.957266642026697	1.04447985413724e-06
M220.1172T320	c18hyper	M220.1172T320	220.11721544835	320.21186835455	[289][M+1]+		16														1.59234539160108	0.167353506405602	0	-0.906773026048361	0.666297115211097	0	0.00502902691600378	-0.0215321612996288	-0.0133715900082269	0.0105114346185368	0.959568582596862	0.642989521413575	-0.000373946701384399	E	E	E	0.412273729398386	0.889325464523598	0	0.00736424380914436	0.997147925998434	0	-0.0172322013612157	0.0032996868900153	-0.00714277847636389	0.0198213446633413	0.493071428368042	1.19585237306661	-0.000173749342920752	E	E	E	220.116328187682	220.117799412286	319.731164639688	321.02675501341	42	32	10	0	0.000145767742187598	0.20019459068997	0.42554894046273	0.974858662850298	7.58414947941603e-08
M615.3407T327	c18hyper	M615.3407T327	615.340746926624	327.39252811774		[2M+K]+ 288.191	16														-0.464842902826186	0.2779629235256	0	-0.447726087792178	0.475130339318778	0	-0.0079205119726065	-0.0265950868855439	0.00642516347072953	0.00545064101211913	0.461080918631802	0.333418337550155	0.000272902388987359	E	E	E	-0.89798550642292	0.66046886242933	0	-1.19795584442302	0.523731485791954	0	-0.0182117555962661	0.00100633738905493	0.00389841503976354	0.0168140035709133	0.269110553881573	1.01441483474198	0.000470532326247065	E	E	E	615.337788165542	615.34258443845	311.75867373041	329.037494678387	31	17	14	0	0.000146420800128275	0.256215286508344	0.417367863198072	0.936600849040901	7.24796240254335e-06
M415.7557T328	c18hyper	M415.7557T328	415.755712199113	328.253138574914	[1060][M+1]2+		16														-1.28039417193476	0.0589771094647787	0	0.195481652997174	0.938838895375032	0	-0.0155538110335556	-0.0175534255647217	0.0142656327527202	0.0120787744746693	1.02372664671539	0.738864455764576	0.000481239700655476	E	E	E	-0.446718587698312	0.717747203089484	0	-0.085037480248781	0.966228814225994	0	-0.0212497522380224	0.0213844510732935	-1.393068396037e-05	0.00595215945739948	0.000961645704289018	0.359102983823611	0.000386815110772187	E	E	E	415.753800265206	415.756391583871	327.681892230046	329.015157987913	40	26	14	0	0.000146571000515816	0.209291706089573	0.237610279749239	0.99219400313714	2.25285811172921e-10
M821.0031T313	c18hyper	M821.0031T313	821.003127091698	313.224036322874		[3M+2H]2+ 546.664	16														0.0482709936464722	0.760040773592335	0	0.232958300101322	0.393502858296438	0	0.00203610621779887	0.00226129493838506	-0.0033109650344943	0.000757961131000492	0.23760061617375	0.0463648476690939	-7.23510952271359e-05	E	E	E	0.00325833802287256	0.991710677049277	0	0.203148567428697	0.612031812136797	0	-0.0136336113783042	0.00113581095633742	-0.00218629864030322	0.0159945313455582	0.150921857226935	0.964974808245422	-8.45683519100522e-06	E	E	E	820.999350373463	821.005148919109	312.520607611072	314.123343620419	34	25	9	0	0.000147731871101026	0.213313544250409	0.762626648682851	0.898534097224626	7.12780699443607e-05
M688.0252T315	c18hyper	M688.0252T315	688.025238453416	315.462886203825			16														1.69658162361891	2.37215254225605e-05	1	-0.00500589895627357	0.853069430978439	0	0.0188910681864223	-0.00687942148373063	-0.0269170286355399	0.00207213201458839	1.93161284481748	0.126753313959289	-0.000881021950921761	E	B	E	0.917819066709663	0.148615682720314	0	-0.277990905003698	0.654652576247886	0	-0.00469597093580981	0.00425839018412921	-0.025201798211789	0.0111830024770953	1.73969928968814	0.674687831596883	-0.00120735274251359	E	E	E	688.02211265354	688.026749631426	314.712232959805	316.163390342883	30	21	9	0	0.000148043184108483	0.263813689044284	0.466907326058551	0.943972043823406	3.95623316218512e-06
M532.2438T320	c18hyper	M532.2438T320	532.243751553055	320.262721027621		[M+Na]+ 509.243	16														-2.90953848453535	2.49818772288985e-06	1	0.778076975462227	0.409677138600028	0	-0.0252361214486918	0.00622466673082782	0.0274876110120793	0.0138079346588046	1.9725588296984	0.84463801756592	0.000921761832065294	D	E	E	-0.4549573134542	0.161243778507469	0	0.0217663726802453	0.927276032550555	0	-0.0154411246135292	-0.00398307324568493	0.022157034198718	0.0114958914623847	1.52951691514909	0.693564907896192	0.00123787101079828	E	E	E	532.240233748921	532.244926893824	319.722568752311	321.02675501341	38	27	11	0	0.000148866153574709	0.180467544736169	0.310827562979491	0.974692965596298	7.83520210729539e-08
M399.7181T316	c18hyper	M399.7181T316	399.718128424635	315.721218860986	[991][M+1]2+		16														0.0958918420675055	0.533132335803481	0	0.348381359329265	0.134650868163083	0	-0.00571782535397386	0.00281750345497366	-0.00584617138023678	0.0269857911733864	0.419531438033975	1.65073385139485	-0.000138865956247641	E	E	E	0.0133277127635605	0.996724256166286	0	0.313137812365929	0.266008103283773	0	-0.0178230486705889	0.000964266891487819	-0.00359744628302342	0.0210922844424696	0.24833445179874	1.27253013518163	-4.13702275956085e-05	E	E	E	399.716067807584	399.7189420937	314.654253625299	317.673483859714	57	41	16	0	0.000151249061289974	0.174078449754678	0.62074563920316	0.982229983752009	1.35451435837124e-08
M399.2627T317	c18hyper	M399.2627T317	399.262715986683	317.405174797494			16														-0.204984699857436	0.654413975394613	0	-0.511775880326814	0.48025410876407	0	-0.0117161356444239	-0.0203157642027324	0.00163616382689199	0.0260043874101702	0.117413965227849	1.59070091022894	0.000111047457851084	E	E	E	-0.560723471781445	0.534811107365243	0	-0.522317293649154	0.555170499525148	0	-0.0263587528294152	-0.0142223466808935	0.00968911075216472	0.0368968988387099	0.668846681161252	2.2260469602082	0.000633676126007592	E	E	E	399.260910138613	399.263478990336	316.307996275616	318.555765382165	32	24	8	0	0.000155402266280228	0.273337237119701	0.390296079474217	0.969299363174221	2.04002170944458e-07
M593.3388T325	c18hyper	M593.3388T325	593.338768414213	325.119923868929			16														-0.18234657030386	0.338383965668327	0	0.114809321136521	0.740590840253897	0	-0.0162181387636	0.00805698809160016	0.0110924344419016	0.0235596588841819	0.796012410522264	1.44115568810111	0.000299698275377321	E	E	E	0.0218200199326049	0.964313545456117	0	0.165296464081445	0.556492284912658	0	0.000453564415751	0.000432491850239847	0.00641396907755168	-0.00123679276426574	0.44276116150627	0.0746176199071996	-8.22379165362151e-05	E	E	E	593.335428618084	593.340267981227	323.225077391346	326.179166743759	47	32	15	0	0.000154485718325586	0.175873690172967	0.702213121222319	0.938767220866588	6.11398900856622e-06
M368.1631T326	c18hyper	M368.1631T326	368.163108278603	325.780331361717		[2M+2Na+K]3+ 509.787	16														0.723236618370928	0.615010462666218	0	-1.48745417517723	0.384217565805383	0	-0.000269177501499702	-0.0274930573237519	-0.00705261064930172	0.0118520270626841	0.506107620723811	0.72499420729659	-0.000166345684440192	E	E	E	0.663099527376037	0.711693956674844	0	-0.983604248577709	0.578117904055145	0	-0.0206184953130295	0.0156561354352575	-0.0145485532925369	0.0155380686515041	1.00429769401045	0.93743570808989	-0.000360973357853198	E	E	E	368.161134078773	368.163928738613	325.119923868929	326.291431323463	36	27	9	0	0.000158054597236414	0.251474878809633	0.403380170242965	0.986111250661542	3.97636802982321e-09
M372.5972T316	c18hyper	M372.5972T316	372.597241742812	316.473517002525			16														3.05397822508983	6.92682233947534e-05	1	0.871651981106591	0.223581544507911	0	0.0173931132552139	-0.0109642434746243	-0.0261677075575965	0.00421000685078626	1.8778402594907	0.257528148000006	-0.000807999968736571	E	E	E	1.23459545026501	0.27033604099402	0	1.16648482504016	0.242720853909478	0	-0.0107639684797336	0.0177471711475	-0.0243776425698853	0.00825607967749457	1.68280719918081	0.498102053228443	-0.000975532785393831	E	E	E	372.595238551394	372.598518288644	314.439752687295	319.869089498166	46	31	15	0	0.000159436808081803	0.257150652973137	0.304381232453363	0.983287233256483	9.98519534898606e-09
M573.3299T326	c18hyper	M573.3299T326	573.329889388114	325.78996884927		[M+K]+ 534.37	16														0.68498910644948	0.603764877362855	0	-0.824541743681255	0.678642199952542	0	0.00274924145566314	-0.0208905450175118	-0.00696163223654029	0.00398169618217965	0.499578851405675	0.243562274371101	-0.000165115762171005	E	E	E	0.860748599841708	0.622369606214575	0	-0.621448754464732	0.732059957462439	0	-0.0153083384500767	0.0182944536838415	-0.0167113459258458	0.00826738480830527	1.15359691370463	0.498784109251252	-0.000485033564519124	E	E	E	573.323861835316	573.331250348444	310.596848749674	337.772698859354	45	30	12	0	0.000158562270442555	0.190660375997952	0.475304197077474	0.876168693061161	0.000185608375277435
M615.1389T328	c18hyper	M615.1389T328	615.138913980459	327.512722110322		[3M+Na+2K-H]2+ 376.785	16														-0.713898920144436	0.210293466583264	0	-0.372952742852309	0.663168012787425	0	-0.00914976428865404	-0.0268102438966999	0.00846109336623214	0.0047240093063755	0.607182793045544	0.288969925922679	0.000322818157440901	E	E	E	-0.133160875857	0.916339648179282	0	-0.022368466525009	0.989744020931529	0	-0.0276880261687708	0.00522275429536574	-0.000803837184470464	0.0276306323998748	0.0554894919440317	1.66699877762741	0.00013066175907192	E	E	E	615.135804962651	615.141031753281	326.386990552333	328.870906545875	45	27	18	0	0.000162928927197914	0.171539083999183	0.232524038708419	0.9652478235011	3.76563612447178e-07
M392.1851T325	c18hyper	M392.1851T325	392.185100190208	325.451120276487		[M+H]+ 391.178	16														-1.04870674387215	0.000400649804046117	1	-0.711749884840971	0.0190203076668383	1	-0.0115171932366064	-0.00797668911731822	0.0188038142422774	-0.00808349369366975	1.34939445262497	0.494471204936808	0.000683982041111077	E	E	E	-0.495978655277883	0.360206733197209	0	-0.517231111795221	0.286349761696305	0	-0.0152948250472205	-0.0248584967069048	0.0205041451727275	0.0297599680366809	1.41541672911142	1.7954648891642	0.000863010021656678	E	E	E	392.183322387725	392.187733195126	324.285343786632	327.143567572172	39	26	13	0	0.000163781205198306	0.253233768972563	0.442206821723944	0.896916285243348	7.6928523473703e-05
M359.6947T317	c18hyper	M359.6947T317	359.694693688236	317.189725782757			16														-0.789429688338227	0.0520478633467755	0	-0.110664191207462	0.82448797691201	0	-0.0220310560823688	-0.00470224506013799	0.0161102870370648	0.0275885469427455	1.15610225020912	1.68760471229389	0.000487653388403591	E	E	E	0.0689216441573741	0.889325464523598	0	-0.102036514169873	0.827567810753967	0	-0.00643967764780252	0.0140562361316018	-0.00460756159927348	-0.00241797531050229	0.318063479998057	0.14588018937123	-0.000167769584523175	E	E	E	359.692965611503	359.695705161126	316.302553974514	318.227386543888	55	39	16	0	0.000163804055213899	0.185450841531994	0.417154888722938	0.984631237128147	6.58094338053297e-09
M569.8278T325_1	c18hyper	M569.8278T325_1	569.827790311728	325.344248996613	[1597][M]2+		16														0.4439149864415	0.0143116202816378	1	0.664230041609471	0.00261668028327528	1	0.00809741421767947	0.0199743888806874	-0.0142849759260855	0.00874197407924423	1.02511474651785	0.534750767465229	-0.000446851213321131	E	E	E	0.0153619923656247	0.979403219782007	0	0.712331480770422	0.00687928034680491	1	0.0176078899351565	0.000586074280682717	0.00228108203167915	-0.0199635315169512	0.157464826790663	1.20443072580687	-3.52783667741718e-05	E	E	E	569.824847967021	569.829479357621	324.736918767861	326.232575505535	45	31	14	0	0.000164877535236161	0.1647679638654	0.420526409765903	0.938340218231395	6.32554947015501e-06
M556.9087T324_1	c18hyper	M556.9087T324_1	556.908709964741	324.227290914061			16														-0.488705085401806	0.0540995237362739	0	0.062785727989537	0.959028007792527	0	-0.0182245047201248	0.00981565543402255	0.0171203796857796	0.0163758883563103	1.2285882575293	1.00172098282164	0.000504445931088785	E	E	E	-0.0577499636429284	0.862827645372281	0	-0.191677039232625	0.430879238464345	0	-0.00825637913109579	0.00264964122961571	0.00539478841773755	0.0043882073482497	0.372406345748991	0.264747334756661	0.000244739255303101	E	E	E	556.905511172599	556.909898047628	323.57928478787	325.135998807894	39	29	10	0	0.000165337171607092	0.239394978533449	0.863360549197037	0.904557073641877	5.30398868577256e-05
M570.3294T325_2	c18hyper	M570.3294T325_2	570.329427260678	324.612722437018	[1597][M+1]2+		16														0.223711330193018	0.244013634507967	0	0.329209616815957	0.215287355681491	0	0.00408484023980448	0.0151661287007242	-0.00905816449900488	0.00904362277204088	0.650029657197956	0.553202763377785	-0.000282089963723981	E	E	E	0.131023676582915	0.722019151449151	0	0.245777554052042	0.440055779592234	0	0.00953639686912912	0.000421834757645675	-0.00487050117648046	-0.00781146116226051	0.336214398906847	0.471277530695652	-0.000410146578239841	E	E	E	570.325455981011	570.330734513622	323.406920889517	325.92953315276	47	35	12	0	0.000166653514781465	0.149911354319179	0.542971194163345	0.98080311451009	1.98819162832017e-08
M343.6917T320	c18hyper	M343.6917T320	343.691730662118	320.074793203595			16														1.28709384749561	0.500924989168428	0	-0.430233507814442	0.924882598289765	0	-0.00253210829782984	-0.00946895409809943	-0.00914793092436559	0.0234163850096249	0.656471452189813	1.43239155614617	-0.00019794837581195	E	E	E	0.983081192963882	0.710899297463804	0	-0.775676014613106	0.773063801644979	0	-0.0147600886729766	-0.00157047049529246	-0.0126925810223666	0.0222561443077741	0.876178517237356	1.34274760051916	-0.000377561124746493	E	E	E	343.690262553709	343.692589290484	319.726271530583	320.511045715004	25	14	11	0	0.000168101654847377	0.280365264251522	0.286416542964961	0.920964814628203	2.12455960970659e-05
M434.4691T317	c18hyper	M434.4691T317	434.469124048668	317.458143065049	[1136][M]2+		16														0.582877376079578	0.0299748129117094	1	-0.141413555463357	0.837525876579844	0	0.00721043446216183	-0.01099371515514	-0.0190094682245287	0.0170486764922236	1.36415254049133	1.04287575733365	-0.000555540685473955	E	E	E	-0.292116377421692	0.70244481211427	0	-0.375859978154296	0.601075823089659	0	-0.00768468210438687	-0.0186104236501689	0.00769378938310302	0.0193472778432257	0.531108130154507	1.16725118876473	0.000419933150654186	E	E	E	434.46473556074	434.470131041835	309.997544701548	318.587614601414	56	38	16	0	0.000167618856387761	0.217035198642898	0.513858403839287	0.970236423256043	1.74988547031247e-07
M460.1724T328_3	c18hyper	M460.1724T328_3	460.172386135826	328.075708069568		[M+Na+HCOOH]+ 391.178 [M+H]+ 459.163	16														0.543764915680082	0.0256388868829895	1	0.380914473412428	0.215287355681491	0	0.00794315021690771	0.0132706752671115	-0.0173750285105004	0.0141104290499961	1.24686230060472	0.863141745256857	-0.000508220351640884	E	E	E	0.467511322889168	0.165439624620745	0	0.172687131731873	0.675811412539103	0	0.000862340814180322	-0.00917256040965784	-0.0242952487072843	0.0167454479797085	1.67711948820729	1.01027876991784	-0.00122884430565407	E	E	E	460.169893761118	460.173201436217	327.607570522668	328.57355434643	52	38	14	0	0.00016862106004576	0.0506042468927786	0.165540015894877	0.944907372630744	3.64264635136916e-06
M262.1287T324	c18hyper	M262.1287T324	262.128668107714	324.285343786632	[443][M+1]+		16														-0.355000353890038	0.123648064171064	0	-0.978454353508301	0.00201528386137078	1	-0.00479418260766105	-0.0162654678794286	0.00516482963836886	0.00047475746973938	0.370637168234644	0.0290411432248186	0.000261738147514389	E	E	E	0.192091532661575	0.73060497536321	0	-0.696896356993843	0.154091862346304	0	-0.0124702933518019	-0.0134075056217012	-0.00265475159013933	0.0271733998919305	0.183259520485463	1.63941323340954	-0.000297452139437949	E	E	E	262.127357607164	262.129499558579	323.725895871405	324.905398417486	49	36	13	0	0.000168137219072801	0.170284223190023	0.286104862992194	0.989326750180862	1.07150113883147e-09
M322.134T326	c18hyper	M322.134T326	322.134039070049	325.620832310954			16														0.921872446378268	0.512177008957336	0	-2.0031984709278	0.194164048721338	0	0.00329710756081124	-0.0179121786381982	-0.00810626263977328	0.00502209012777986	0.581719522257219	0.307203673422697	-0.00020554113047615	E	E	E	1.06589665133715	0.519676614169755	0	-1.81086779385683	0.212973917781235	0	-0.00825218197519248	0.00975178116290061	-0.0172915079916119	0.00681999789379551	1.19364594216027	0.411461018620412	-0.000560488033340358	E	E	E	322.132636546378	322.134662731825	323.733684938494	326.222272729394	44	31	13	0	0.000171463430528822	0.086795673907731	0.147271321358781	0.994752682496017	3.10552723959794e-11
M593.673T325	c18hyper	M593.673T325	593.672959303356	325.040377147917		[M+H+HCOOH]+ 546.664	16														-0.0010539295027634	0.932734908549549	0	0.375951519714985	0.253822589031894	0	-0.00815375724132822	0.0117524860991527	0.000932859847661094	0.0223613295682533	0.0669436470330711	1.3678533063324	1.17455573630847e-06	E	E	E	0.199832710178532	0.536832222430395	0	0.38660791936274	0.107711609015771	0	0.00571129567040631	0.0125688360851479	-0.0106155631320365	-0.0104307535278409	0.732800393259415	0.629303489294093	-0.000628657557365073	E	E	E	593.669600753368	593.674230532944	324.31406394984	325.92953315276	48	34	14	0	0.000171634346864096	0.089777479917078	0.328296776864852	0.928909148743317	1.26810147383796e-05
M412.1987T321	c18hyper	M412.1987T321	412.198705045725	321.211641967965			16														0.396185566670404	0.433055324335018	0	0.0625593609839648	0.926681087494	0	-0.00103556225167306	-0.022860893710541	-0.00863039222756557	0.0178228238082351	0.619331974130594	1.09023072174051	-0.000220899016415733	E	E	E	-0.0945877709100955	0.94329963884825	0	-0.29073422930081	0.773063801644979	0	-0.0268553628165019	0.0112652014762215	-0.00563733334124024	0.0226693512373237	0.389149406207975	1.36767701351621	0.000104610291526427	E	E	E	412.196800193675	412.199754665667	317.242188669475	325.333672495303	43	30	13	0	0.00017440906174128	0.16416760873786	0.266721149158088	0.975348474871679	6.87926307362162e-08
M485.0989T318	c18hyper	M485.0989T318	485.098853377149	317.673441472397			16														-0.140782253414537	0.789495825677224	0	-0.471614192001992	0.60345101944097	0	-0.00551703386290043	-0.0295964490161778	0.00205772675831826	0.00789690166452276	0.147666055243711	0.483057280589199	6.65360225882818e-05	E	E	E	-0.549990469111838	0.793713539468112	0	0.186387652717119	0.932983597760907	0	-0.0207996263654177	0.00534398305146178	0.00197699339961321	0.0185771680405664	0.136473357342269	1.12078927355798	0.000283630068987679	E	E	E	485.096127362195	485.102020506398	316.541615731295	318.911182823195	42	27	15	0	0.000174198747128781	0.21280367428982	0.334433755883942	0.927944759329046	1.35424038273298e-05
M489.0315T322	c18hyper	M489.0315T322	489.031540108875	321.863872672154		[M+K+NH3]+ 433.034	16														-7.03117217301024	0.000258201555694629	1	0.804294902413675	0.931215114800057	0	-0.0249602088151976	0.00363853348132869	0.0246390354407925	0.0187592023638036	1.76814008655133	1.14750944925551	0.000796842034554526	E	E	C	-1.12067863751602	0.180930615483097	0	-0.0188346222348912	0.982418160311816	0	-0.0205041306811149	0.00323565723341352	0.0208501432410917	0.0121803760388836	1.43930123880824	0.734860920807341	0.00116533967493149	E	E	E	489.029297670784	489.032718468147	320.964312690327	323.024092742186	28	17	11	0	0.000178425270034954	0.286931682361455	0.31298679185102	0.934285251544698	8.63763348642778e-06
M454.5953T316	c18hyper	M454.5953T316	454.595312568569	315.50543467584			16														-0.988255778807753	0.0777411051576796	0	-0.170556722089406	0.817722027230445	0	-0.0167520994461583	-0.0148090657820309	0.011570665094017	0.020526789614777	0.830331074848832	1.25563361325458	0.000445345090680848	E	E	E	-0.24359911894047	0.794755655510154	0	0.128574004332487	0.894910115578149	0	-0.0177261144093205	0.0191255344259826	-0.00225411273998804	0.00458378649422865	0.155603116082398	0.276546927055453	0.000280509347787295	E	E	E	454.592806112418	454.596417415563	314.113255363589	317.410780772297	47	31	16	0	0.00018058127623244	0.227922378133342	0.32018299224143	0.976613372260062	5.29767087423683e-08
M434.7198T318	c18hyper	M434.7198T318	434.719849007748	317.517571316871			16														0.602832808354393	0.0404264859363333	1	-0.0997532785638509	0.921912687074648	0	0.00643097732993369	0.000336284610578974	-0.0169990671563497	0.0166273001734455	1.21988265917902	1.01709996483922	-0.000526810999954969	E	E	E	-0.0992208755943711	0.856527460102085	0	-0.0231432783839622	0.975978244032488	0	-0.00203041630910183	-0.0143625646875686	0.00486824085660756	0.0120024441108538	0.336058367307661	0.724126012455124	0.000221440075268558	E	E	E	434.717575760521	434.721397899528	316.721997199868	318.691419731054	48	33	15	0	0.0315876037851628	0.198589985409845	0.499598237751675	0.93072097997197	1.11799909764656e-05
M313.6994T325	c18hyper	M313.6994T325	313.699364406725	324.61832141323		[M+2H]2+ 625.382	16														0.271465019450536	0.402624093111019	0	-0.220587757643152	0.684293391450857	0	-0.00331536782307091	-0.00316498073247902	-0.0104468706917754	0.0292210854878921	0.749685631709624	1.78746788187323	-0.000252447444305667	E	E	E	-0.00697789609428234	0.991457673010959	0	-0.325223556395168	0.425785925384448	0	-0.0103583163483188	-0.0147740047439891	-0.00167282412013257	0.0235819798199156	0.115476320741528	1.42273730709152	1.65171981509146e-05	E	E	E	313.697825452869	313.700010811019	323.817554648208	325.324809205505	53	39	14	0	0.000184045343868262	0.13553371220052	0.502339726484243	0.962295495655929	5.63284329753795e-07
M486.2773T328	c18hyper	M486.2773T328	486.277339158538	328.187987025975			16														0.0588802717392145	0.838275290022013	0	0.571995295007158	0.344738149630339	0	-0.00551631943093641	0.0227986693944611	-0.00179313658387721	0.0203292174173643	0.128678603601741	1.24354802672246	-3.67261239777694e-05	E	E	E	-0.0132554500107585	0.985674646429608	0	-0.0174435715093928	0.981379316809211	0	0.00352153607729901	-0.0168976212390549	-0.000374423129518853	0.00893049799349092	0.0258467132778664	0.538790753078126	2.41047941150774e-05	E	E	E	486.273104232158	486.27937522862	312.062166684944	342.393258836079	33	21	10	0	0.000188037532587434	0.257824527120888	0.525358731029044	0.996827168139681	2.51876639720498e-12
M371.2045T324	c18hyper	M371.2045T324	371.204496229684	324.325725008801		[M+H-HCOOH]+ 416.205	16														0.132490989377812	0.578915917918076	0	0.634108983302815	0.088079846500593	0	-0.00266799393919929	0.0241977263288788	-0.00384106308669857	0.0171783197728522	0.275641375446062	1.05080609928896	-0.000110076633425701	E	E	E	0.00460630830561293	0.985872250935647	0	0.379969807834579	0.417498004772412	0	0.017432093688541	-0.0121217593952353	0.00179903814431962	-0.0111248140848681	0.124188970782674	0.671177235917751	-9.37299397424212e-06	E	E	E	371.202855056308	371.205660481355	323.574685121797	325.434188964569	50	36	14	0	0.000188783281953865	0.139227159269422	0.32799774532634	0.991294764076002	3.88008967056666e-10
M520.3154T328	c18hyper	M520.3154T328	520.315353883398	327.97624168153		[M+H]+ 519.31	16														-3.0061392996645	5.91982672527772e-07	1	1.13191143149006	0.0976911416577601	0	-0.0234056199008109	0.00870512930525632	0.0285936967486137	0.00688469768323811	2.05193346815081	0.421140275240435	0.000931279729712614	D	E	E	-1.08286557775963	0.0195184829802372	1	1.13981966673775	0.00129631111030924	1	0.00169473874975559	-0.00734338777560918	0.030866432706376	-0.00689768534872878	2.13073331526676	0.416148022903793	0.00137658333442329	E	E	E	520.3126739273	520.31727635913	326.187835232605	329.110857390451	39	25	14	0	0.00018831395565186	0.174624204918068	0.216574289632463	0.982581832577969	1.22634647021081e-08
M430.2341T315	c18hyper	M430.2341T315	430.234110639154	314.930988322502	[1109][M+2]+		16														-1.25115124666548	0.000758000521282721	1	0.2037960529263	0.858640290223298	0	-0.021694849025728	-0.00355951098801232	0.0226345048355781	0.0128056853889202	1.62429147988344	0.783329946711005	0.000762750295351146	E	E	E	-0.392842394251113	0.444244826545161	0	0.0278737454796119	0.948117013842105	0	-0.0211993509548679	-0.0104118873834497	0.0139596236804646	0.0265749311334908	0.963643435167953	1.60330668780721	0.000748394053037675	E	E	E	430.232098516427	430.236007042775	313.101876272595	317.220571525349	33	21	12	0	0.00019432480166819	0.281524658030555	0.551683700469909	0.778745711994881	0.00284097817840026
