dataMatrix	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m	L818f	L819f	L824m	L825m	L826m	L827m	L836f	L841f	L848m	L849m	L854f	L859m	L862f
M404.1321T622.69	13.4810740976702	14.2258930717623	13.4778739519843	8.78101033621737	13.465960783531	12.7876363505613	15.1821040634277	14.5967266796841	14.2100235216623	14.015525298984	12.4899333464124	13.2388588735444	12.4988910091051	14.0271665184684	14.8940416120784	16.4327762011764	16.772864263049	17.3435882067121	17.1777714477178	17.2828177577713	17.0387058225891	15.7453572129143	15.9452167781179	17.0765316441205	16.1641868541533	16.2660074744694	16.1045787207269	15.0393442953046
M527.1232T487.21	16.4831692111972	16.719744461415	16.371135032307	15.9664815187521	15.9944568183494	15.5487526805545	16.9629087436144	15.8414363163499	16.4275619498907	16.0319167408504	16.4546580483043	16.1080977760726	15.0182105889657	15.4972872833794	16.9535617870606	16.4727151560607	17.8545322813184	19.0730959663105	20.4028481841772	20.015182030128	19.7543530817195	17.3765432377383	16.778965147215	18.6808214787281	18.304503313673	17.4125950324211	18.070861772036	17.2968321646684
M560.1837T560.23	18.1277807352626	17.5663374927192	17.2005264834268	17.4008290821614	18.2374043012504	17.6059380262999	16.9585151233513	18.0274397903159	18.3030432674904	17.3817765560035	17.9649514479424	18.1957694815965	17.6528496548059	16.8901917804322	16.9533308032629	15.4124982077005	16.1657472161003	15.6289580257409	15.851732368003	16.248730567049	16.1896308363811	17.0059662445678	16.5673193661599	16.2504443938036	16.6966971689162	16.4990144314193	16.5838949062977	16.5777524219642
M606.0749T556.49	20.4867044567632	21.4662601189103	21.4702163274782	21.055631738202	19.9893695992275	19.9482741647869	21.9216696012238	21.2257581433696	21.9552108033071	20.948501070507	21.2565247320326	21.3544102332785	20.9196359815005	21.4313803230458	21.5956257552637	21.9442333635207	22.5752966902428	22.4051840002295	22.6546026544098	22.4668427246758	22.6096948785987	22.184990419012	22.3109651654316	22.5785789897115	22.3645226376844	22.2799694463456	22.139005087398	22.0284819381741
M876.2553T627.01	16.3565902159958	16.2690571768071	15.9641987663818	16.6380025648881	16.8794602548199	16.3971256680274	16.2859594459757	16.4760506483075	16.6661681106402	16.9124831353756	16.8877193669215	16.6835986025397	16.6080175807485	16.0354973083971	16.3895575505896	15.3014627646488	15.5899297255357	15.6381958186921	15.6703359767817	15.6381019756927	15.583880149475	15.8506340529634	15.692441467426	15.7744671571142	15.7297821594429	16.0013457411436	15.502271542948	16.1633665820254
M414.6351T625.82	15.8082764876824	15.5578495521385	15.1846656930261	16.4937130770727	16.5954509982659	16.2440790362438	15.5807643392514	15.8542691374515	16.4117620989068	16.6008496660911	16.6067917699953	16.1584412636066	16.2271444803143	15.0956255024297	15.7771000550765	14.4352360588269	14.7668559460416	14.7896324464091	14.781392964554	14.6784473224626	14.7925772240794	14.5659703722393	14.4572459568288	14.7910453463674	14.9831611207027	14.8815865687844	14.8134855830679	15.8058287402273
M220.1075T205.85	18.2413383863426	17.6648780829056	18.1592121620562	18.4108591109399	17.6837823565605	17.5782817942211	18.1191068206179	18.0403726056683	17.5530206534518	17.2968355046173	17.8607856078635	18.2200110482367	18.0058379614672	17.3922996897507	17.2010672730171	15.701917744757	16.5907614233472	16.5684239111501	16.4598929321333	17.1344291984497	16.4486300350691	16.8077827022342	16.7107961188623	16.2672868114398	17.3192928406675	16.4942169197358	17.3541973961791	16.9398003111176
M289.0335T563.18	20.4406655834476	19.7359911656383	19.6814810830461	21.4453159209116	21.1087244929704	19.7506258492769	19.8040218861696	19.6597287016458	19.1933169363372	19.1927663521435	19.5647441322432	19.4843899870149	19.2984493916943	18.9875510537491	19.3673679464144	21.2492630610542	21.595265366917	21.5343917568903	20.5913806689044	20.7182220702563	20.7371634349258	22.3122305996128	21.5503862042837	20.4729706397676	21.4154457526053	20.8971883303419	21.0231826554976	22.0929228219998
M859.7725T626.86	15.8561024884327	15.4162281665441	15.1513103187015	16.681784282348	16.83221658212	16.4554708538799	15.534728790417	15.9483564225566	16.3390483176481	16.949846082987	16.7102195581184	16.4651278362596	16.2808261405945	15.325993878413	16.0317114964124	14.0091149071821	14.6085332834551	14.5886681990338	14.4048396342724	14.4811113574077	14.6090210779984	15.0064321327541	14.413675448521	14.7129637366175	14.6930869791384	15.0903226788547	14.93055544266	15.8541284589734
M615.1551T535.92	11.5488553792332	13.8561488871645	14.4512884786292	10.9416368955789	10.6535529420567	11.4905398065763	12.3876568959987	12.1151044526454	12.3375926861554	9.94313180032356	12.4890267756455	10.2333377660814	14.1862098021968	14.7396860414128	14.6786549037529	16.2489197628345	16.5534050544748	16.4908919006376	15.5680789514749	15.83233164503	16.4972145245801	16.2124071795949	14.3796060725012	14.9884786529692	15.2132630191853	16.7168623768622	15.7959511973554	14.5720102907206
M866.2204T584.79	13.2633202716052	12.8736555269696	13.2299652791032	12.3816373142125	11.8658996059444	11.0905386284099	15.0264076566214	13.6814248657403	14.5295568300938	14.7162533653624	14.2556725230343	13.7572401985419	11.803021725696	10.3473611236362	15.4570405001705	13.3142812877091	14.4017503669857	16.8740273224201	18.3071671343144	18.0469940596442	17.8932302758148	13.3520937905663	13.7984707136204	17.4253449479128	16.0323194349668	14.8742408685685	15.6006878696732	14.2064347062346
M253.0933T430.19	17.2446728695641	18.2211172521843	17.5036867882145	17.5249483442426	18.1900765912927	17.8999498841271	16.5684909402529	18.063988017216	17.7856850976852	17.0908765797028	17.7551108407088	17.4624422257677	17.5548100681308	17.7617545819661	17.4404534698479	15.8534665273562	15.1347506210368	14.3018394438353	15.3582349415565	16.8327253316827	16.1795710417195	16.6799575266302	16.2619063051672	17.0433884802354	16.6255360401625	16.177911306374	15.5429640063223	15.5168067000265
M640.1867T538.29	19.5027118862262	18.8071380710783	18.6173614380885	19.1253034059485	19.6806421761444	18.9476009531563	18.7901768793107	19.0457421928847	19.1918581859545	18.7096487959628	19.5289918965534	19.5594599086374	17.9129403066939	18.3562393531213	18.3061370403269	15.9848626751036	17.22277669965	17.2405851336093	16.7688813019414	16.6309919945772	16.8845094748807	18.3042218427998	17.6536194497761	17.0833263237281	18.1176635932124	17.2267592737566	18.2142004527126	17.9659094073228
M617.2418T621.92	17.011795872291	16.8384143223221	16.0206873966661	15.8409395671512	16.6269349671774	15.9766954805309	15.2974249487694	16.4966044301177	16.8885438560064	15.8785095519144	16.1447366755368	16.2616969862889	16.0240751125155	15.8077905758881	15.4601829522847	13.4271407949472	14.4264039118753	13.5630913854783	14.0073393661724	14.2346766014024	14.0430822000726	15.8189509687898	15.3169329182279	14.9002036790651	15.0284048464751	15.2411776984111	14.9143140697264	14.565043041246
M858.2681T626.84	18.8849612936827	18.4703376088199	18.178210518919	19.6752313033768	19.8744626540526	19.3640139861153	18.5377993385377	18.9175231956603	19.3721935888307	19.9626791954618	19.7660715069445	19.5801539885063	19.2560601251223	18.3433205029396	19.0749308993163	17.1251985514522	17.6666497675171	17.6038811383897	17.4639777234244	17.6959984529366	17.631479794202	18.0607669148689	17.4398581086673	17.796896075479	17.8914763224995	18.1882000509293	17.757079063279	18.8270869069949
M859.2709T626.86_2	17.3876717985171	16.9479333545225	16.6174542861241	18.096267275367	18.3528874308413	17.8229105385341	17.0356927703034	17.3361936221551	17.9027590207271	18.4182226442019	18.2242878413656	17.9711564467538	17.6696315353259	16.8196957048569	17.5724046092776	15.579411101531	16.1068643939531	16.1107226523167	16.0115189641015	16.1944418476099	16.0812296334221	16.5468289966571	15.9347995776547	16.1448716491139	16.2764313786928	16.6957358281157	16.2132497350208	17.3120573302231
M858.7697T626.86_1	18.3369064766121	17.9271507927436	17.6138434439938	19.1464848454429	19.3377233327891	18.8174581169186	18.038904203258	18.3797962296335	18.8921181818893	19.3527696436733	19.2314942124044	18.989804560022	18.7063616903327	17.8298591621632	18.515664379434	16.621423607113	17.1247047530439	17.1372696820206	16.9997220200474	17.1160351207507	17.1559333979137	17.5635404784179	16.8577427770707	17.2070729255644	17.3758217698667	17.6886532317956	17.2287512032786	18.3109239307193
M302.5339T556.1_1	19.4293194103731	20.3782806316223	20.3779565486232	19.9415748566454	18.7955857572082	18.9154912164008	20.8558604742229	20.2562922945897	20.8115417169407	20.1213216288782	20.2893947029445	20.3026738493354	19.6419980725076	20.3466485416912	20.6243661322622	20.6806440206743	21.4877048119131	21.2190762759776	21.4665736258844	21.2435010604484	21.4321225357976	21.1890817886933	21.1940704999749	21.5166581984256	21.2985341726106	21.1271014004434	21.1056532680386	21.0643595178858
M591.1423T589.67	14.8811580426952	14.0064067077486	13.8264643848252	14.9205748932565	14.9247320987154	14.202016142915	14.1720949527298	14.1932137819013	14.8310727135436	14.8461920642775	15.1165047007871	14.8184031176841	14.6158393747321	14.4742646854455	14.5694592514581	13.5671804542642	12.9167856311354	13.5097020920113	13.4246723143627	13.0416850328214	13.4943232659447	14.2503894081495	13.3367199342463	13.2898276145719	13.5832453620582	13.9042444074278	13.7071535349784	13.8051560345035
M828.7746T627.42_1	15.4129063128902	15.5009340622165	14.6575609419943	16.3819206236197	16.5100431632694	15.7410413879129	14.3645264618016	15.7389285880134	16.5222028066925	16.5294207255854	16.4591168303718	16.2002552646083	16.0777703679691	14.9808135101948	15.5069657846196	12.6138725453952	13.9924095078243	14.0262119634627	13.3566345781855	13.5968371944933	13.5969624330437	15.0872085038432	13.2078392369269	14.0561236323474	14.2631057253081	13.6301331054701	13.92759114833	15.3474523514747
M401.1571T327.68	21.5025028118522	21.0662679752224	20.8060693088595	19.84414038407	20.9344078672664	20.4645308365834	20.115806629516	20.9694886599424	20.0892097645681	19.0560535304052	19.7799233269248	20.0734809190289	20.8000944152971	20.5106746185775	19.3406982761551	18.9554891905813	19.1064343256544	16.8217202542357	18.4756044044656	18.8026541161685	18.5248361150481	19.0697757443484	19.873680782702	18.0134921652543	19.0935096345391	19.0541101881175	18.6886108116632	19.8679544459836
M593.158T587.63	20.03922752764	19.6716326506127	19.4539480278844	19.8331143943794	20.0900041366541	19.8142813243695	19.6290568346096	19.7434560936005	20.420033631472	20.2833073447651	20.2416267593775	20.2918167977766	19.8232936745772	19.7342248748813	19.7103880088367	18.1242635895975	18.7822329949641	18.9589944106752	19.1444282238798	18.7549560207822	18.6389694716856	19.5813089463042	18.8279639583022	19.5077402609916	18.903460735835	19.3395607660184	19.2615964140474	19.2170540086652
M279.5883T559.83	16.7197637366168	15.9819881341447	15.6689713655229	16.0536079292351	16.9312421292292	16.1748229943605	15.2426708014276	16.7359357449398	16.9659109231165	16.0260114588517	16.5539505712346	16.8253414885894	15.8652447882327	15.4210697655604	15.6404999503798	12.9167304755188	14.4222005039762	13.3236424539257	13.2155436248961	14.3480685445999	14.4962869739998	15.5781208030357	15.0083507829257	14.2961128562261	15.02088289888	14.1239315935455	14.8614725292003	15.2544559840637
M649.2679T589.37	17.9645040378076	17.7448724605555	17.8426473679543	17.2255093072725	17.8658152726079	17.3590102637414	17.1464292918502	17.5882780318736	17.9468436364022	17.6456926826	17.5191356895358	17.5172037753502	17.6255227119022	17.7860924279665	17.1390087443618	15.9316727832676	16.7691008687209	16.5258629600044	16.3359431003567	15.8766110887106	16.0892973496288	17.1072100761756	17.3528926905498	16.704252744788	16.7195278818866	17.2978589661411	16.7087704874374	16.7759423725175
M588.0758T613.86	14.3768165049439	15.7109473186606	15.8508457293814	14.1214348359683	14.478002690561	14.4193129660883	15.4025529049782	15.0026660895589	15.0637755883838	15.2686408797958	14.0473387424887	14.4931098067337	15.8670627749242	16.0412159237397	15.3894100246181	16.5941274496451	17.0297252043284	16.7783668882306	16.9668200036898	16.7522633345968	16.9423331093202	15.6483473933123	16.9256698732294	17.0290662057509	16.4485062415608	16.8119093195444	16.2521650441845	15.5620609908893
M652.2337T299.61	18.9857034082897	19.7958791768136	19.0435763545032	19.6243435726293	19.3575964882731	19.130727009969	19.9996831536803	19.6000364270345	19.9383356668584	20.2431658682155	19.6470203588273	19.9297702617464	20.1120949029092	19.4431558787049	20.6676876174184	20.3231319899933	20.7891223437223	20.9415512003509	21.0815003253699	20.2723936994573	20.6145564910557	20.9125627718629	20.006577436658	21.0371904412278	20.9107229366078	20.8653972765209	20.4845086487629	20.5925964479883
M304.0227T347.88	13.9780926777672	13.4989716578342	12.9972938033489	13.547799638515	13.5397002494491	12.8833515624745	13.5696238977189	13.849968961452	12.6674099804334	12.6944187593415	12.1711261997714	11.7242701161978	13.1900641427025	13.9447127098009	12.1557869129923	14.4807864357439	14.3723421456407	14.200613102808	14.4255977659487	14.7420920341805	14.1108280385359	14.5151733392102	14.7068659390336	13.7874275030748	13.8897963231483	14.1697894347644	13.8000392918439	14.5258380870129
M439.1412T137.44	0	7.34332027391344	0	0	0	8.05477870056493	7.84736653816659	0	10.7411706341715	10.5742684398115	7.84822411882322	9.37682179624497	10.9325790942111	7.67161618515641	13.4856695991054	15.3195595993503	15.8654910017561	15.2050362554191	15.1999401630428	15.4315317325959	15.3582717004015	13.8030994346957	13.8931802756481	13.4710471638031	14.8894839971573	14.3234621691279	14.4769222496253	14.6717401544458
M398.0532T512.81	13.6517466599604	13.5136643017843	14.0563254387677	13.2021975578199	13.5693774524149	11.9308916421612	14.7912463054233	14.3736754664758	10.4609458434826	9.08412945498178	12.040281435925	11.8780831112636	12.7338851220046	12.4179632591182	13.8841284672174	15.1475850737108	16.3310824281928	15.7396275309743	16.9260944468782	16.4158948779925	16.2007105408257	14.5551836260884	15.9507506761855	16.4815558635433	15.6361681255503	15.6959732669905	15.1787352270511	14.9560480178324
M631.2581T620.75	17.1793400974103	16.5439769691927	16.7829964292177	16.2871086898259	17.1142599542442	16.3524505291112	16.0464420836327	16.8614049130542	16.9323379478849	16.1981608635992	16.4641699351316	16.5901672439404	16.423797343963	16.2487083990868	15.685316290136	13.9430284442472	15.3284034652845	15.0038028559706	14.535447972381	14.7265364665346	14.5629777375821	16.2184626124364	15.936772633573	14.9322892180718	15.5723494670003	15.8178061419925	15.4296495385975	15.6387615891086
M293.5344T612.95	14.3347955614606	15.5016858483396	15.4195172941561	14.3139852054016	14.6332472564128	14.4166885248128	15.1222858346166	14.9455323846476	15.2000557498072	15.725092415267	14.4013986879135	14.5062098192383	15.5875965417708	15.6605077110362	15.4943638412705	15.8224130788608	16.4392903339999	16.2834885580234	16.4931836424732	16.1112407374751	16.2364189913939	15.9886777013175	16.1509782573049	16.5859690114732	16.1961768513949	16.3343896734823	15.7245493048138	15.6085251743686
M367.1362T322.37	19.828148463811	19.4497063575824	19.6086274811796	19.2074765257509	19.5528857335865	19.0363088422519	19.6557319805066	19.8296900319114	19.2399632650205	18.1034013347554	19.0068670761198	19.166129397296	19.1093462771221	19.3900553647159	18.7485635602085	17.6471927941589	18.578344697605	17.500913208104	17.8555509613275	18.2176738933812	18.1410837415764	18.5156444574852	18.8295157455726	18.0219848053596	18.3850108554109	18.3157627337863	18.1591169716723	18.7724700960852
M973.3714T622.31	14.7401293086071	14.5736500854527	14.8937288224771	14.1746321773548	15.0339524015876	14.4196201070484	14.4002953874024	14.8973625449569	14.333133864298	14.8131047708436	14.5569868459182	14.1481368052921	14.771145156156	14.7474897637201	14.2501635713658	12.9571239636855	14.0420526384082	13.7818072282176	13.7192796300283	13.0873115155226	13.2334380839323	13.5648324568235	14.3072071711987	13.7872421186931	13.3153380096776	14.572538402073	13.258858220342	13.4838985979363
M825.2533T638.22	16.3135236359131	16.0054002778561	15.7295618063656	16.5129843747464	16.9046800029045	16.2685721589604	16.091362479338	16.2157788900224	16.6996136737051	16.6766984776054	16.7533849413324	16.5086260053181	16.5422777322288	15.9356639314009	16.1917896743934	15.2963670937946	15.3120130959842	15.5416865069365	15.5231094679141	15.5819324295326	15.2849675338961	15.7294045008075	15.5317030164619	15.6757355222808	15.5903471813364	15.8069486118234	15.5171964415674	16.1297757788135
M740.2475T535.96	16.9654992642567	16.3910309381886	16.4698962469305	16.0421506291361	16.6704451000039	16.5029557778141	15.6550307538797	16.6167258118558	17.1512390744857	15.9999864268456	16.6463913562909	17.1061153562607	16.5699180758332	15.9899462213828	16.1527947852729	12.578280512039	14.2800939882084	14.0435473858009	13.9610501421655	14.8968098299426	14.903607085771	16.054374936236	15.1041415672135	14.6204766184681	15.514411559875	15.2687187522442	15.6629284186321	15.0219754761425
M374.1148T626.32	15.4457884340815	14.7456175486826	14.8791750234555	15.9016974961856	16.5435238668407	15.6201014199044	15.0509167841348	14.7997573500282	15.8222876100141	16.067447033904	16.1444365539282	15.6900584418968	15.4406237106973	14.7542267372453	15.0546134879643	13.6858932391791	13.4267909779857	13.9949632519586	13.7746514194946	13.8842103155677	13.4313497134222	14.9991243762677	14.1192110308569	13.9580665520268	14.3824385665072	14.3046564694617	14.2934255863659	15.0478776322245
M443.6391T625.78_1	18.9695045975549	18.4762595868583	18.1688331606374	19.5932371203745	19.8562431143263	19.3355231396	18.5273994271844	18.9728328336287	19.4623508236406	19.9143819895051	19.7151988018587	19.3540899437844	19.144797590232	18.3242915679858	18.8960280034627	17.3314495794337	17.6574141032262	17.7050270820214	17.7473092904474	17.6558572213446	17.599749655488	18.5141850544089	17.5374617791683	17.9234566765803	17.9959890196333	18.1629372300555	17.900027301367	18.749805367593
M762.6608T622.46	13.9416310527273	13.993877971429	12.988326259569	13.8911914235917	13.7222581020449	13.7127915764968	13.0579570893458	13.7017304373431	12.870301730439	12.2310461076482	13.523951203459	12.9972148530724	12.5158450203259	12.9772644614811	13.7889203743363	13.6097086526029	14.4045021026842	14.4400964184369	15.0101866013466	14.547900723758	14.7864753704328	14.3926476397066	14.1967780895322	14.6104886175583	14.7757194378343	14.5268273699645	14.5941331000325	14.7953059648118
