variableMetadata	namecustom	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	QC	Blanc	isotopes	adduct	pcgroup	spi_formula	spi_monoisotopic	spi_name	inchi	inchikey	pubchem	chebi	hmdb	kegg	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	spi_annot
M135T90	M135.0922T90	135.092197651251	135.092010529621	135.09264757753	90.0200507080157	87.4352949411616	91.7771163369799	42	27	15	0			7													
M135T570	M135.4964T570	135.496387057833	135.496160952702	135.496889386687	569.587416523255	568.617580351411	570.516363188494	51	32	19	0			36													
M136T523	M135.5408T523	135.540837866717	135.540648524536	135.541345023654	522.825948837565	521.316210890887	524.035664756163	60	40	20	0	[67][M+3]2-		12													
M136T384	M135.9211T384	135.921061946486	135.921003104704	135.921522552328	384.028230883211	383.334367156308	386.152921427572	4	0	1	3	[72][M+1]-		1010													
M136T121	M135.9711T121	135.971089022028	135.970936558736	135.971590012733	121.27295865851	118.725838363667	123.116689278464	59	36	21	2		[M-H]- 136.981	41													
M136T445	M135.971T445	135.971016804441	135.970893214488	135.971577413424	444.909983542291	438.709679666811	448.257231617402	7	0	4	3			496													
M136T150	M135.9877T150	135.987662880275	135.987524801907	135.988208578357	150.221183030395	147.483671750136	152.170731144173	44	29	15	0			1215													
M136T598	M135.9972T598	135.997226287128	135.997039360138	135.997724043276	597.829151516462	597.014469928288	598.562187133216	63	42	21	0		[M-H+Cl]2- 238.033 [M-2H]2- 274.009	26													
M136T173	M136.0075T173	136.007459099997	136.007313348451	136.007951825939	172.94282797019	171.584051466958	174.562583846466	40	20	20	0			17													
M136T424	M136.0332T424	136.033249597891	136.033060945155	136.033718250332	423.911606813007	422.25834705673	425.08337106532	63	42	21	0	[73][M+1]-		8													
M136T264	M136.0345T264	136.034503517791	136.034317500205	136.035017335149	264.126807557581	260.5624114369	269.699560588934	63	42	21	0	[74][M+1]-		1													
M136T158	M136.0405T158	136.040464345432	136.040319171065	136.040971279133	158.492033422898	157.432274648969	159.952090475423	63	42	21	0		[M-H-C2H4]- 165.078	17													
M136T315	M136.0404T315	136.040368352099	136.034454344362	136.040816929293	314.78236368045	305.138331593947	320.469442303777	53	35	18	0	[75][M]-		9	C7H7NO2@C7H7NO2	137.0477@137.0477	4-Aminobenzoic acid@Trigonelline	InChI=1S/C7H7NO2/c8-6-3-1-5(2-4-6)7(9)10/h1-4H,8H2,(H,9,10)@InChI=1S/C7H7NO2/c1-8-4-2-3-6(5-8)7(9)10/h2-5H,1H3	ALYNCZNDIQEVRV-UHFFFAOYSA-N@WWNNZCOKKKDOPX-UHFFFAOYSA-N	CID978@CID5570	CHEBI:30753@CHEBI:18123	HMD01392@HMDB00875	C00568@C01004	Microbial Metabolism/Metabolism of cofactors and vitamins	Microbial Metabolism/Nicotinate and Nicotinamide metabolism	Microbial Metabolism/Others	1000_4-Aminobenzoic acid_M-H_Mono_136.0404_269.40_TRUE/ 748_Trigonelline_M+-2H_Mono_136.0404_301.85_TRUE
M136T1207	M136.0404T1207	136.040416608804	136.032928246602	136.04092871325	1206.81072372403	1203.64669275237	1218.81025450993	45	31	13	1		[M+Cl+NH3]- 84.0376	38													
M136T965	M136.0517T965	136.051677564182	136.051500256316	136.052202915854	964.629940602552	938.211156950166	984.828988774496	67	33	19	3			1657													
M137T201	M136.5523T201	136.552295709032	136.552143802727	136.552800504207	200.631830145464	192.342270081898	217.202224134784	61	38	20	0			548													
M137T388	M136.8633T388	136.863292244528	136.863060979253	136.863854960029	388.42740040403	382.467422324882	403.040751944544	38	14	14	3			16													
M137T696	M136.8917T696	136.891693782388	136.891490301581	136.892250199133	695.561706855951	674.566941066922	702.864683341618	50	30	17	2			1446													
M137T385	M136.9227T385	136.92274952989	136.922639064525	136.923180834619	384.556960330985	383.750992074361	388.211819351023	6	0	3	3	[72][M+2]-		1011													
M137T604_1	M136.9402T604_1	136.940186657224	136.940134805341	136.94063711444	603.594863771856	600.791212897463	604.50795973532	3	0	0	3			1092													
M137T604_2	M136.9528T604_2	136.95275692365	136.952713590492	136.953205737889	603.594863771856	603.524728235108	604.50795973532	3	0	0	3			1093													
M137T587	M136.9648T587	136.964839075443	136.964730392606	136.965260937747	586.907964983393	584.880788323519	590.076055665606	4	0	1	3			1397													
M137T166	M136.9915T166	136.991505500236	136.991328943275	136.992017192975	165.670784125015	162.372449087186	167.092031309972	66	42	21	3			17													
M137T531	M136.9915T531	136.991491092708	136.991268109183	136.992040501179	531.359703744367	530.382186786723	532.544617312841	63	42	21	0			15													
M137T598	M137.0051T598	137.005071039686	137.00487488773	137.005598233137	597.66148300652	597.014469928288	598.480409536128	63	42	21	0	[76][M]2-	[M-H+Cl]2- 240.048 [M-2H]2- 276.025	26													
M137T374	M137.0105T374	137.010540273305	137.010354372361	137.011024965306	373.993835179839	364.393031760758	378.716667370244	63	42	21	0			22													
M137T295	M137.0244T295	137.024428044523	137.024308256025	137.024914120897	294.728240198064	291.700656564859	297.911558372488	36	18	18	0	[75][M+1]-		9													
M137T101	M137.0245T101	137.024487998677	137.024332655309	137.02798644673	100.918425073665	100.174560613372	107.030466489774	66	42	21	3		[M-H]- 138.03 [M+2Cl]2- 204.1	33													
M137T148	M137.0358T148	137.035756217165	137.035609808137	137.036263724402	147.842654941835	145.128979126561	149.015019631485	66	42	21	3	[77][M]-	[M-H]- 138.048	23	C6H6N2O2@C6H6N2O2	138.0429@138.0429	4-Aminonicotinic acid;4-Aminopyridine-3-carboxylic acid@Nicotinamide N-oxide	InChI=1S/C6H6N2O2/c7-5-1-2-8-3-4(5)6(9)10/h1-3H,(H2,7,8)(H,9,10)@InChI=1S/C6H6N2O2/c7-6(9)5-2-1-3-8(10)4-5/h1-4H,(H2,7,9)	IASBMUIXBJNMDW-UHFFFAOYSA-N@USSFUVKEHXDAPM-UHFFFAOYSA-N	CID319979@CID72661	CHEBI:68577@	@HMDB02730	@	Metabolism of cofactors and vitamins/Metabolism of cofactors and vitamins	Nicotinate and Nicotinamide metabolism/Nicotinate and Nicotinamide metabolism	Others/NAD+	1073_4-Amino-nicotinic acid_M-H_Mono_137.0357_203.15_TRUE/ 942_Nicotinamide N-oxide_M-H_Mono_137.0357_184.30_TRUE
M137T424	M137.0341T424	137.034134222844	137.033966836176	137.034647531845	423.812578572947	422.25834705673	425.997035602031	63	42	21	0	[73][M+2]-		8													
M137T206	M137.0357T206	137.03568502878	137.035539599061	137.036118238375	206.452391591071	200.333347058982	209.98502602515	56	38	18	0			549													
M137T297	M137.0357T297	137.035699420212	137.035552077249	137.03617573364	297.227494527733	295.585514621052	300.306690789787	19	12	4	3			9													
M137T585	M137.0407T585	137.04065080144	137.040463896189	137.041158222711	585.124325768799	584.219101685501	585.904533903746	63	42	21	0	[78][M]2-	[M-H+Cl]2- 240.119 [M-2H]2- 276.096	13													
M137T265	M137.0377T265	137.037660980728	137.035275088708	137.038182231449	265.304528485021	259.319600366821	268.723397467269	39	23	15	0	[74][M+2]-		1													
M137T1204	M137.0456T1204	137.045620439516	137.045420708483	137.046056406719	1204.35689377189	1200.38415561029	1206.21312907235	66	42	21	3			38													
M137T1094	M137.0457T1094	137.045656505918	137.045399060994	137.046033070369	1094.4854251344	1068.67423577133	1106.08854660575	19	11	5	3			61													
M138T598	M137.5068T598	137.506764170927	137.506561068081	137.507283238558	597.812473406575	597.098382596949	598.618398662838	63	42	21	0	[76][M+1]2-		26													
M138T585	M137.5423T585	137.542298782327	137.542111153906	137.542812914472	585.265690419782	584.614734100978	587.148690844986	41	30	11	0	[78][M+1]2-		874													
M138T115	M137.9869T115	137.986888851949	137.986686887596	137.987246052572	114.814095494759	113.38659618776	115.461965228493	6	3	0	3			1421													
M138T913	M137.9989T913	137.99893121983	137.998697739669	137.999418375131	912.879278594428	903.878432753892	933.965058401314	67	42	21	3			28													
M138T1207	M138.0198T1207	138.019769701049	138.019597021196	138.020237083867	1207.49929040469	1203.64075740558	1210.83042781861	63	41	21	1			38													
M138T107	M138.0198T107	138.019757182445	138.019608957747	138.02027927141	106.608409390721	105.563393622237	108.632371612543	51	34	17	0			33													
M138T297	M138.0231T297	138.023116890551	138.022971770363	138.023577934899	297.469904459019	292.929407749396	300.90557955729	37	22	15	0		[M+Cl]- 103.058	9													
M138T148	M138.0391T148	138.039101575438	138.038935923987	138.039590323495	147.852747530333	145.61644270837	149.351011269698	66	42	21	3	[77][M+1]-		23													
M138T150	M138.0561T150	138.056110098713	138.055975458635	138.056611750032	149.720119438175	146.481334980798	151.255047633545	63	42	21	0		[M-H+Cl]2- 242.15 [M-2H]2- 278.127	23													
M139T1016	M138.9416T1016	138.941613314755	138.941424292457	138.94210606212	1015.72775924257	1014.36254755689	1030.87068175332	63	42	21	0		[M-H-CO2]- 183.939	1282													
M139T1046	M138.9416T1046	138.941596234659	138.941412149551	138.94209220235	1046.45607418623	1039.15662507189	1049.35158381388	56	41	15	0		[M-H]- 139.944 [M-H-HCOOH]- 185.94	56													
M139T1221	M138.9417T1221	138.941651424156	138.941408853716	138.94208171836	1220.62428326521	1207.07180005205	1252.61169649617	66	42	21	2		[M-2H+K]- 101.993	38													
M139T60	M138.9416T60	138.941598011374	138.941538956297	138.942032293264	60.3869201648045	51.2820942105321	64.3120084861391	9	1	5	3			48													
M139T596	M138.9706T596	138.97059324008	138.970370432991	138.971177380484	596.259838095	594.066413144977	601.083171437542	59	35	21	3			26													
M139T926	M138.9706T926	138.970551090101	138.970361748624	138.971067935459	926.468584887529	922.576411293956	930.097938766326	60	36	21	3			1306													
M139T917	M138.983T917	138.982978941902	138.982768065355	138.983477188402	916.935705194449	911.135880115256	926.205380559707	66	42	21	3		[M-H]- 139.991	28													
M139T972	M138.9831T972	138.98306951067	138.982791116088	138.983468957365	972.452791529085	958.737729041487	982.104690545512	41	30	9	1			30													
M139T1157	M138.983T1157	138.983000602816	138.982822509088	138.983375785203	1156.8778832506	1137.96178585498	1165.51307960822	21	11	7	3		[M+Cl+NH3]- 86.9886	38													
M139T604	M138.985T604	138.984958791969	138.984900777276	138.985332028403	603.524728235108	602.91890771672	605.192657522084	3	0	0	3			1094													
M139T1025	M138.9916T1025	138.991607687654	138.982962358741	138.992059776617	1024.96911043986	1010.7391536391	1040.25483359409	48	33	12	2		[M-H-CH2]- 154.012	27													
M139T1219	M138.9916T1219	138.99161196567	138.982838847911	138.992125767212	1218.98545083186	1206.45728650333	1231.4517508488	44	27	16	1		[M+Cl+NH3]- 86.9886	38													
M139T398	M139.0152T398	139.015156093237	139.014872704633	139.016619251176	398.442459979136	388.515838166208	402.513268994564	62	41	21	0			16													
M139T148	M139.0402T148	139.040238306093	139.040025865665	139.04089935423	148.271099291557	145.450088277932	164.735902532641	61	39	21	0	[77][M+2]-		1222													
M139T276	M139.0511T276	139.051130803968	139.05097775286	139.051669788782	275.564524135024	268.399908607287	278.161589168412	49	28	21	0		[M-H-CH2]- 154.08	10													
M139T171	M139.0514T171	139.051397363409	139.051238236357	139.05183477167	170.575443829908	154.188462000442	175.028678163701	48	28	20	0			1051	C6H8N2O2	140.0586	Methylimidazoleacetic acid;1-methyl-4-imidazoleacetic acid	InChI=1S/C6H8N2O2/c1-8-3-5(7-4-8)2-6(9)10/h3-4H,2H2,1H3,(H,9,10)	ZHCKPJGJQOPTLB-UHFFFAOYSA-N	CID75810	CHEBI:1606	HMDB02820	C05828	Amino acid metabolism	Histidine metabolism	Histamine	224_Methylimidazoleacetic acid_M-H_Mono_139.0513_219.05_TRUE
M139T212	M139.0512T212	139.051183803595	139.050934338483	139.051632032841	212.034149253481	207.039264685519	216.06699384318	46	31	15	0			550													
M140T1024	M139.9757T1024	139.975689192864	139.975484713747	139.976168805544	1023.62550832378	1022.05774614521	1033.23342646818	63	42	21	0		[3M-H+Cl]2- 81.9923 [3M-H+Cl]2- 81.9923	27													
M140T1222	M139.9757T1222	139.975701988055	139.975467767661	139.976132979624	1221.81039525367	1218.03370754072	1236.06952857024	66	42	21	3		[3M-H+Cl]2- 81.9926 [3M-H+Cl]2- 81.9926	38													
M140T511	M139.9756T511	139.975643934564	139.97547757004	139.976127923427	511.084443000645	496.582739080555	514.077183220165	25	14	8	3			1176													
M140T1478	M139.9757T1478	139.975651947109	139.975486102736	139.976056913538	1478.34975642247	1463.85648734614	1487.55938433554	20	7	9	3			59													
M140T874	M139.9757T874	139.97567499439	139.975481438738	139.976141873036	874.396087737398	860.706856986093	898.236699970274	17	9	3	3			1611													
M140T1417	M139.9757T1417	139.975651641967	139.975475041573	139.976045902687	1416.56500455634	1406.06846021209	1425.63542295572	10	1	6	3			1685													
M140T249	M139.9757T249	139.975713019024	139.9755019513	139.976109745118	248.610154839529	244.759580361352	266.783757982196	6	0	2	3			73													
M140T201	M139.9758T201	139.975785759342	139.975698744408	139.976089515891	201.087530614441	200.416079062187	207.862545967582	4	1	0	3	[79][M]-		551													
M140T364	M139.9847T364	139.984659504143	139.984478386629	139.98516491019	363.829500794916	352.75324325535	366.691972836605	62	42	20	0		[M+Cl]- 105.022	46													
M140T1000	M139.9944T1000	139.994377742671	139.994173293168	139.994888498279	1000.37885260027	998.804077239818	1001.07912683217	57	42	15	0		[3M-2H]2- 94.0056	30													
M140T555	M140.0118T555	140.011812074248	140.01163943117	140.012337017644	554.747235216617	550.59246924948	555.490301017151	63	42	21	0		[M-H-C6H10O5]- 303.071	4													
M140T629	M140.0244T629	140.024414955737	140.024231169137	140.024923370544	628.838300302852	627.931085787524	630.471601504741	62	41	21	0		[M-3H]3- 423.098	24													
M140T182	M140.0466T182	140.046645417844	140.046490544122	140.047182547861	181.594817869946	179.374811481672	186.232728839997	63	42	21	0		[M-3H]3- 423.168	17													
M140T965	M140.0467T965	140.046683539879	140.046473311992	140.047101574289	965.152319317599	944.282963109941	975.559825545889	25	9	10	3			1658													
M141T350	M140.9194T350	140.919441120124	140.919269129951	140.919942812601	350.395769959975	347.672794501933	353.674999621973	66	42	21	3			11													
M141T1216	M140.9195T1216	140.919466215469	140.919203333754	140.919864744714	1216.1356417077	1212.16991371567	1218.47775529171	40	24	13	3			38													
M141T384	M140.9339T384	140.93391473192	140.933851649355	140.934323773702	384.412762322191	383.334367156308	384.966201378544	3	0	0	3			1012													
M141T1015	M140.9398T1015	140.939779593419	140.933302747002	140.940210288292	1015.24908651698	998.120862771904	1021.43482803994	42	32	10	0			27													
M141T501	M140.9657T501	140.965662056511	140.965651685864	140.966074702892	501.331740662933	497.480729956586	504.115826903333	3	0	0	3			1251													
M141T1243	M140.971T1243	140.971004704192	140.970838499636	140.971338433323	1242.76373474043	1227.17670905149	1252.28680113743	8	1	4	3			38													
M141T221	M140.971T221	140.971009496003	140.970957610759	140.971370428327	220.577836186232	219.926518825812	222.486490123502	5	0	2	3	[79][M+1]-		552													
M141T1001	M140.9783T1001	140.978283681444	140.9780552574	140.978787012945	1000.62178380383	998.314604119217	1002.02658564927	61	42	19	0		[M+Cl]- 106.01	30													
M141T928	M140.9862T928	140.986208181401	140.986006385551	140.98673401477	927.75596540071	924.062464784192	934.357767797794	60	38	19	3		[M-H+HCOOH]- 95.9901 [M-H+HCOOH]- 95.9901	28													
M141T389	M140.9961T389	140.996083018307	140.995900413683	140.996587228929	388.797956054709	381.292189220908	394.723655456788	63	42	21	0			16													
M141T483	M141.0185T483	141.018494345935	141.017009697568	141.019652292725	483.339104176708	467.684442324345	495.120234966519	24	9	9	3			271													
M141T573	M141.0221T573	141.0220887459	141.019177819908	141.022617369378	573.34009757959	563.197659489227	588.100814577322	63	41	20	0		[M-3H]3- 426.089	13													
M141T282	M141.0305T282	141.030525744558	141.030294816751	141.030917357248	282.481904975212	279.680041209996	286.628378945577	39	20	19	0		[2M-3H]3- 213.058	9													
M141T197	M141.0671T197	141.067091691374	141.066913669032	141.067712814797	197.398462859449	190.19724929305	202.730631383781	61	40	21	0		[M+Cl+NH3]- 89.0786 [M-H+NH3]- 125.056	44													
M141T1207	M141.0671T1207	141.067071728773	141.066881631847	141.067545934789	1206.85588763054	1203.64075740558	1209.46069820532	55	38	16	1			38													
M141T610	M141.0671T610	141.067059753937	141.066922929008	141.067552411836	610.291707364826	602.815913419217	614.467210315499	33	17	16	0			18													
M141T89	M141.0922T89	141.092209096755	141.092034249273	141.092727474102	89.310524559487	87.3215123364431	90.79282205319	62	42	20	0		[M-H-CH2]- 156.118	7													
M142T1025	M141.9737T1025	141.973743365107	141.973576702509	141.974189658399	1024.71565521509	1021.06814225736	1033.93020640774	60	42	18	0			27													
M142T1223	M141.9737T1223	141.973739585202	141.973514256515	141.974181019921	1222.62225779457	1214.28619537338	1235.88680113743	64	42	19	3		[M-H+Cl]2- 249.985 [M-H+Cl]2- 249.985	38													
M142T1490	M141.9737T1490	141.973732145604	141.973525324134	141.974176362645	1490.19761952275	1476.85031059802	1499.01846021209	46	25	19	1			1708													
M142T1360	M141.9737T1360	141.973740892439	141.973535988902	141.974196948558	1360.05193742329	1347.22624177451	1371.12202640583	39	22	13	3			1700													
M142T1449	M141.9737T1449	141.973710282531	141.973523517728	141.974203757176	1448.9789877954	1434.48752079014	1461.88193742329	46	26	15	2			1706													
M142T1390	M141.9737T1390	141.973730785614	141.97351682051	141.97415485623	1389.66372522894	1373.04193271043	1405.50193622255	51	26	18	1			1694													
M142T1418	M141.9738T1418	141.973750216544	141.973521801866	141.97421489538	1418.08031059802	1408.2639502185	1431.39572233034	35	23	7	3			1686													
M142T53	M141.9737T53	141.973661769595	141.973516683718	141.974011724358	52.6747051038032	36.9139949859044	63.317695302469	29	14	15	0			1573													
M142T363	M141.9803T363	141.980294201338	141.980090004809	141.980723137926	363.105734900271	342.843061667764	368.391220761788	63	39	20	0		[M-2H+K]- 105.022	46													
M142T473	M142.0078T473	142.007833124518	142.007832599645	142.008242330574	473.107180275771	468.327952752105	475.825630607058	3	0	0	3			272													
M142T472	M142.0204T472	142.020391761496	142.020351796261	142.020875992693	471.848159623924	469.652452489992	473.767711885042	3	0	0	3	[80][M]-		273													
M142T203	M142.051T203	142.050991674301	142.050847593176	142.051521510287	202.814530735201	198.592743065555	208.479306334068	60	39	21	0			6													
M142T1208	M142.051T1208	142.051041188591	142.05082674895	142.051482217637	1207.81695890885	1205.33312245157	1209.55477834736	42	30	9	3			38													
M142T89	M142.1T89	142.099950526112	142.099782464334	142.100509735302	89.3065724555473	86.5083467077112	90.5604550778643	63	42	21	0		[M-3H]3- 429.327	7													
M143T350	M142.9174T350	142.917359418838	142.91718069269	142.917848381686	350.325454878737	347.672794501933	353.674999621973	66	42	21	3		[M+Cl]- 107.951	11													
M143T1216	M142.9173T1216	142.917282668946	142.917009138791	142.917690763446	1216.33814201888	1211.40063069411	1219.16105486631	43	27	13	3			38													
M143T551	M142.975T551	142.975023740811	142.974872886586	142.9755214548	551.492404473169	549.816911818302	552.484769162599	63	42	21	0			4													
M143T1208_1	M142.981T1208_1	142.980966911751	142.980723960828	142.981440261011	1208.15327374981	1206.45728650333	1209.03098609179	66	42	21	3			38													
M143T389	M142.9931T389	142.993123992717	142.99290637106	142.993629339558	388.797956054709	380.755207097342	394.231171017624	63	42	21	0			16													
M143T1000	M143.0075T1000	143.007531544924	143.007303748586	143.00803056304	1000.42354415379	999.005152484186	1001.23607247399	63	42	21	0			30													
M143T1203	M143.0076T1203	143.007564108426	143.007370389784	143.008043517389	1203.22677397361	1198.74361255208	1207.6326688857	34	20	11	3		[M-H+NaCOOH]- 76.0312	38													
M143T474	M143.035T474	143.03503147785	143.034825495296	143.035519470267	474.349895489357	470.059338359177	478.483263300176	65	42	21	2	[80][M+1]-		2													
M143T1208_2	M143.0351T1208_2	143.035059710044	143.034848218365	143.035517789353	1208.0511417543	1204.37234297573	1209.92045587474	62	41	18	3		[3M-H+Cl]2- 84.0376	38													
M143T538	M143.035T538	143.035014540347	143.034791973053	143.035511494401	538.381661462812	523.850451465499	544.032983955878	43	26	15	2	[81][M]-		15													
M143T626	M143.035T626	143.035015212979	143.03479440738	143.03554698465	626.184367864131	606.62042801963	649.365407609437	58	36	15	0		[M-H+HCOOH]- 98.0393	24													
M143T780	M143.035T780	143.035022249464	143.034845166357	143.035588070316	779.636121902814	759.952616646857	799.271012067464	52	31	12	0			1354													
M143T176	M143.0463T176	143.046273677413	143.04612527342	143.046706163825	175.626151160494	173.887058350021	178.228389412553	47	26	21	0			1052													
M143T351	M143.0462T351	143.046230602022	143.045850494268	143.046677968624	351.052348437977	343.727462321316	359.501616556199	43	21	21	0			748													
M143T1208_3	M143.0542T1208_3	143.05421403076	143.054021608105	143.054694010053	1208.37707971678	1205.48751400488	1211.72207401965	46	35	10	1		[3M-H+Cl]2- 84.0376	38													
M143T156	M143.0715T156	143.071519897261	143.07127896797	143.071958874228	156.140353509071	146.327954259728	165.288432217287	46	35	11	0			1053													
M143T135	M143.0715T135	143.071516754403	143.071314049779	143.072019742965	134.945905683071	133.031370845263	144.883604445937	36	20	16	0		[M-H-C5H8O4]- 276.111	14													
M143T102	M143.0715T102	143.07149591489	143.071305029694	143.071896214707	101.568379256257	79.8162653550096	106.865273618581	37	20	11	3			1367													
M143T88	M143.1078T88	143.107774264864	143.107602439372	143.108314546015	87.5661589890231	86.8666861797532	88.0467324989405	66	42	21	3	[82][M]-		7	C8H16O2	144.115	Octanoic acid	InChI=1S/C8H16O2/c1-2-3-4-5-6-7-8(9)10/h2-7H2,1H3,(H,9,10)	WWZKQHOCKIZLMA-UHFFFAOYSA-N	CID379	CHEBI:28837	HMDB00482	C06423	Lipid metabolism	Fatty acids	Straight chain	589_Octanoic acid_M-H_Mono_143.1078_86.95_TRUE
M143T1208_4	M143.1078T1208_4	143.107821762085	143.107615817923	143.108301113786	1208.03378706708	1205.33312245157	1209.85511956522	62	42	18	2			38													
M144T486	M143.5564T486	143.556436674041	143.556209208027	143.556941053505	486.007111904322	481.903476989943	489.000995485975	53	36	17	0		[M-H+Cl]2- 253.151	2													
M144T695	M143.9157T695	143.915655304202	143.915484580705	143.916232506883	695.093834087826	684.526946944913	718.404001834681	42	21	14	3			1451													
M144T665	M143.9157T665	143.915699391885	143.915577908645	143.916272089464	665.281518072102	654.058368179776	667.677374488843	9	0	6	3			1635													
M144T1026	M143.9706T1026	143.970582841493	143.97036267384	143.971097940977	1025.78662553735	1024.43990344191	1033.66102774614	63	42	21	0			27													
M144T182	M143.9762T182	143.976178828367	143.976029557555	143.976746420997	182.293543905922	177.713867136548	186.232728839997	63	42	21	0		[M-H]- 144.981 [M-H-C6H8O6]- 321.024	17													
M144T1001	M143.9915T1001	143.991527539505	143.991307838245	143.992042245065	1000.54228591301	997.09528707387	1001.23607247399	64	42	21	1			30													
M144T1206	M143.9915T1206	143.991530655976	143.99129000396	143.991978883466	1205.95292384178	1199.73050315261	1208.43600763643	62	38	21	3			38													
M144T900	M143.9915T900	143.991486758462	143.991260211253	143.991913256757	899.835831154681	884.565096954633	903.939047615219	48	30	16	2			1307													
M144T129	M144.0125T129	144.01250375529	144.012286175494	144.013064665507	129.396916832743	112.645623831291	131.083382647902	63	39	21	0			14													
M144T296	M144.0303T296	144.030266271489	144.030098310648	144.030814751204	295.714459508822	293.574241881101	302.39606798134	63	42	21	0		[M-H]- 145.041	9													
M144T474	M144.0384T474	144.038398215158	144.03820467473	144.038943967462	474.219698858642	460.278516021583	478.960722139359	67	42	21	3	[80][M+2]-		2													
M144T538	M144.0384T538	144.038396890528	144.038169230372	144.038875101031	537.739567581279	517.319544110769	545.20437869096	44	28	15	0	[81][M+1]-		15													
M144T405	M144.0433T405	144.043322023809	144.038133310138	144.043870299128	405.143491506166	404.276751135748	415.254663951585	11	2	6	3			1013													
M144T535	M144.0667T535	144.066729784116	144.066516848493	144.067151726788	535.360242869337	531.073761441199	539.046581779786	11	6	2	3			15													
M144T147	M144.0667T147	144.066677270177	144.06652521937	144.067235487582	147.017947452242	145.454312394967	148.121842380676	63	42	21	0	[83][M]-	[M-H]- 145.07	23													
M144T500	M144.0667T500	144.066669480702	144.066525207497	144.067162739103	499.713205916296	483.621981011117	502.139287195359	60	37	21	0		[M-H-CO2]- 189.064	25													
M144T492	M144.0779T492	144.077922006425	144.077723532651	144.078403754267	491.754722878001	490.706905155091	494.329413657154	63	42	21	0			2													
M144T88	M144.1111T88	144.111133520427	144.11094858823	144.111676112256	87.6326099872012	86.686657966223	88.3098717320519	62	39	21	2	[82][M+1]-		618													
M145T187	M144.9546T187	144.954634863002	144.954486221523	144.955164948043	187.013883499495	185.8242650475	190.345209159908	62	41	21	0		[M+Cl]- 109.985 [M+Cl]- 109.985	17													
M145T1025	M144.9546T1025	144.954608647328	144.954380226503	144.955087487502	1025.41860617921	1023.590485149	1036.44797290459	64	42	21	1	[84][M]-		27													
M145T1207	M144.9547T1207	144.954652243057	144.954478408251	144.955169064547	1207.30277227526	1204.34924703984	1208.83453869041	42	27	12	3			38													
M145T1000	M144.9755T1000	144.975499734789	144.975282729785	144.976012470429	999.854915157123	997.802844971627	1001.23607247399	63	42	21	0	[85][M]-		30													
M145T1208_1	M144.9756T1208_1	144.975551148667	144.975337630749	144.976013705364	1207.96257858499	1204.47602763736	1210.51602869619	59	38	21	0	[86][M]-	[M+Cl+NaCOOH]- 42.0164	38													
M145T511	M144.9755T511	144.975509094149	144.975303394003	144.976122249358	510.516798007459	498.748089817442	513.384604677569	54	33	19	0			1177													
M145T1145	M144.9755T1145	144.975511553527	144.975324187134	144.976007539087	1145.24747086796	1140.48311076507	1150.77613290167	48	34	14	0		[M+Cl]- 110.009 [M-H]- 145.983	45													
M145T851	M144.9756T851	144.975578207676	144.975334395957	144.976093747297	851.367248735864	837.629655997509	872.370461587334	58	33	16	0		[M-H-CO]- 173.968	1541													
M145T536	M145.0143T536	145.014330678802	145.014104563316	145.014997883801	535.600120501315	527.045090393932	538.836205407303	66	42	21	3			15													
M145T181	M145.0143T181	145.014341021511	145.014190761661	145.014891996671	180.700669606232	179.663237166487	182.10345674332	63	42	21	0	[87][M]-	[M-H-CH2]- 160.036	17													
M145T154	M145.0255T154	145.025530538489	145.025303267505	145.026078366741	153.818507011956	150.643316376807	159.972554706578	64	42	21	0			23													
M145T322	M145.0256T322	145.025560619743	145.025385339227	145.026196611546	321.87864145146	309.768642692967	332.672082039972	64	42	21	0		[M+Cl]- 110.052	9													
M145T480	M145.0394T480	145.039426746516	145.039087930426	145.042282195674	479.732941951541	464.788283893283	485.929224591512	62	37	20	3	[80][M+2]-		2													
M145T498	M145.0507T498	145.050662736851	145.050459913311	145.051227664353	498.321405293705	495.92629306868	501.512145331634	66	42	21	3			25	C6H10O4	146.0579	3-Methylglutaric acid;β-methylglutaric acid	InChI=1S/C6H10O4/c1-4(2-5(7)8)3-6(9)10/h4H,2-3H2,1H3,(H,7,8)(H,9,10)	XJMMNTGIMDZPMU-UHFFFAOYSA-N	CID12284	CHEBI:68566	HMDB00752		Amino acid metabolism	Valine, Leucine and Isoleucine degradation	Others	987_3-Methylglutaric acid_M-H_Mono_145.0506_476.2_TRUE
M145T209	M145.0507T209	145.050667927048	145.050513174078	145.051256707207	208.70618305977	194.764154338533	226.072097774998	70	42	21	0		[M-H+HCOOH]- 100.057	6													
M145T80	M145.0506T80	145.050629730181	145.050593656361	145.051089551882	79.8985222521096	78.6510618384936	81.5958233554536	6	0	3	3		[M-H-H20]- 164.068	3													
M145T468	M145.0619T468	145.061941373882	145.061737625823	145.062552116389	468.290142888954	452.104967902825	472.700304855512	74	42	21	1			2													
M145T329	M145.062T329	145.061963229386	145.061828642608	145.06252524012	329.045173095991	323.901867827006	335.080254448235	42	24	18	0		[M-3H]3- 438.199	21													
M145T147	M145.07T147	145.070042961765	145.069885656473	145.07058900106	147.017947452242	145.454312394967	148.121842380676	63	42	21	0	[83][M+1]-		23													
