variableMetadata	namecustom	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	QC	Blanc	Bio	isotopes	adduct	pcgroup	spi_formula	spi_monoisotopic	spi_name	inchi	inchikey	pubchem	chebi	hmdb	kegg	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	spi_annot
M87T252_4	M86.794T252_4	86.7940256452602	86.7887002088557	86.79842570219	252.49436626545	243.996890710048	259.723816228241	46	17	0	29		[M-H]- 87.8083	1													
M87T253_15	M86.808T253_15	86.8079569044523	86.8039096708263	86.8134487568484	252.63065464446	242.947164620009	263.193400641141	52	20	0	27		[M-H]- 87.8083	1													
M87T253_16	M86.828T253_16	86.8280159936285	86.8238556923876	86.8335306587283	252.969317753841	241.637595747778	258.497154891284	49	17	0	28		[M-H]- 87.8403	1													
M87T253_17	M86.8381T253_17	86.8381317586825	86.8336541388958	86.8436266980662	252.738240562405	243.416970736677	263.022109849888	49	18	0	31		[M-H]- 87.8403	1													
M87T253_18	M86.8593T253_18	86.8593496810118	86.8543598999304	86.8636339916469	253.044114493059	242.877586284967	257.485724185594	45	13	0	32			1													
M87T252_5	M86.8679T252_5	86.8678653615755	86.865089515811	86.8732985661393	252.026999552301	239.802706272991	261.700366522648	42	18	0	19		[M+Cl]- 51.9036	1													
M87T253_19	M86.8781T253_19	86.8780710895508	86.8736686399746	86.8834342346655	252.95062698956	242.388255500676	258.82036989669	53	16	0	36		[M+Cl]- 51.9036	1													
M87T253_20	M86.8936T253_20	86.8935502447468	86.889076813019	86.8980482529422	252.529830867775	237.596894479007	261.127336908317	51	18	0	30		[M+Cl]- 51.9224	1													
M87T253_21	M86.9085T253_21	86.9084982781383	86.9037014657733	86.9133626169538	252.539054122846	243.996890710048	261.836272564018	50	15	0	32		[M+Cl]- 51.9443	1													
M87T253_22	M86.9185T253_22	86.9185252071728	86.9138884828	86.9234029522698	252.794081451934	240.315517145539	257.942472310727	46	19	0	26		[M+Cl]- 51.9443	1													
M87T253_23	M86.9338T253_23	86.9338079400688	86.9287189232512	86.9374923912432	252.59421522058	244.560818114431	265.409148980944	45	20	0	22		[M+Cl]- 51.9718 [M-H]- 87.9485	1													
M87T253_24	M86.9487T253_24	86.9486815751188	86.9448070480308	86.9535545428229	253.48920093895	243.436842877318	261.463454820594	54	21	0	29		[M+Cl]- 51.9718 [M-H]- 87.9485	1													
M87T253_25	M86.9649T253_25	86.9648670507147	86.9591051210843	86.9686228439115	252.977422206346	242.624736953867	258.569353470849	54	20	0	32			1													
M87T253_26	M86.9948T253_26	86.9947860577282	86.9891491006647	86.9983060170325	252.839903452918	242.947164620009	263.305509398252	63	23	0	37			1													
M87T180	M87.0089T180	87.0088670851242	87.008736921747	87.0090421422358	179.850170045116	178.069159099154	181.391332309868	66	24	0	42	[6][M]-		19													
M87T527	M87.0089T527	87.0088800632511	87.0086615799642	87.00906729769	526.865955117402	526.07470786905	534.299060464923	62	23	2	37	[7][M]-		16													
M87T254_2	M87.0089T254_2	87.0088874908887	87.0058653841294	87.0129266060528	254.107377823285	242.243487306873	260.652871548731	69	24	0	42	[8][M]2-		1													
M87T478	M87.0089T478	87.0088561632338	87.008652011654	87.0090181398024	478.3465769104	465.579043274077	481.982297039767	54	18	2	34	[9][M]-		3													
M87T611	M87.007T611	87.0070250116688	87.0067451648679	87.0089563415698	611.403058817693	600.477162104055	613.978682227249	36	17	1	18			9													
M87T142	M87.0089T142	87.0088737437155	87.0087398715247	87.0090417821375	141.630117433828	140.874334149763	142.283091669026	33	17	0	16			453													
M87T1207	M87.0088T1207	87.0087696488001	87.0086769312042	87.008955079203	1206.5256822704	1204.16127738322	1208.03494227381	4	1	3	0			443													
M87T1199	M87.0201T1199	87.0201376962272	87.0199058509046	87.0203182598943	1199.41284350533	1197.63323639188	1203.19700753022	57	21	3	33	[5][M+2]-		33													
M87T254_3	M87.0217T254_3	87.0217207728609	87.0195770618173	87.0285611828872	253.802130528478	243.472394800542	260.064253370292	62	21	0	40			1													
M87T569	M87.0326T569	87.0326347575618	87.0324572622211	87.0328500740918	569.201974023233	567.719622694992	571.596030188798	45	13	0	32			282													
M87T497	M87.0452T497	87.0452423300084	87.0449208376222	87.0454438336218	496.884790072506	495.275197315048	498.501999903285	68	24	2	42		[M-H-CO2]- 132.045	3													
M87T154	M87.0453T154	87.0452510436695	87.0450705942265	87.0454447940888	154.435778348202	146.908059916999	155.968680251418	67	24	1	42	[10][M]-		15	C4H8O2	88.05243	Isobutyric acid	InChI=1S/C4H8O2/c1-3(2)4(5)6/h3H,1-2H3,(H,5,6)	KQNPFQTWMSNSAP-UHFFFAOYSA-N	CID6590	CHEBI:16135	HMDB01873	C02632	Microbial Metabolism	Microbial Metabolism	Microbial Metabolism	249_Isobutyric acid_M-H_Mono_87.04515_163.35_TRUE
M87T254_4	M87.0454T254_4	87.0454204727424	87.0396501732589	87.0484991984789	253.846935616489	244.094021147451	262.026626089453	62	21	0	39			1													
M87T463	M87.0452T463	87.0452312878867	87.0451137409403	87.0454358044633	463.277137264895	459.283275656117	467.584306416071	50	16	0	34		[M-H-CO2]- 132.045	3													
M87T1211	M87.0453T1211	87.0452656530056	87.0450265830378	87.0454576648959	1211.04415741656	1205.31189823837	1251.49764308364	55	15	3	36		[M-H]- 88.0569	33													
M87T252_6	M87.0582T252_6	87.0581643204032	87.0543488141592	87.0636344817108	252.239042004563	236.808197152896	260.665654258843	53	16	0	35		[M+Cl]- 52.0945 [M-H]- 88.0712	1													
M87T252_7	M87.0696T252_7	87.0696030474392	87.0639744579344	87.0736160458348	251.987913290214	238.051039606877	259.686485435603	50	18	0	30		[M+Cl]- 52.0945 [M-H]- 88.0712	1													
M87T253_27	M87.0881T253_27	87.0880739641624	87.0839012858722	87.0932327019461	252.587339832898	243.983245811736	259.573299908285	48	21	0	27		[M+Cl]- 52.1244 [M-H]- 88.101	1													
M87T252_8	M87.0994T252_8	87.099449517476	87.0936424707138	87.1032558515896	252.366926849171	240.854222754443	259.919069064282	46	13	0	32		[M+Cl]- 52.1244 [M-H]- 88.101	1													
M87T253_28	M87.113T253_28	87.1129840322184	87.1089098291536	87.1184605512657	253.145140983457	242.947164620009	259.218930616036	47	17	0	29		[M+Cl]- 52.1513 [M-H]- 88.1279	1													
M87T252_9	M87.1284T252_9	87.1283504359218	87.1238771206128	87.1331168078861	252.031448378271	243.523285377827	258.802244649304	45	21	0	24		[M+Cl]- 52.1513 [M-H]- 88.1279	1													
M87T253_29	M87.148T253_29	87.1479852383463	87.1436959788252	87.1534735145633	253.447875272621	243.690874904528	259.416442895399	51	14	0	36			1													
M87T253_30	M87.1631T253_30	87.1630707836285	87.1586441976781	87.1686302163231	252.596046297819	244.173787759678	265.121946028818	53	20	0	31		[M+Cl]- 52.1999	1													
M87T253_31	M87.1737T253_31	87.1736524406183	87.1689369196273	87.1777819343027	253.425536310409	242.947164620009	259.416442895399	42	12	0	30		[M+Cl]- 52.1999	1													
M87T253_32	M87.1893T253_32	87.1893185531104	87.1842809901212	87.1935965489476	252.735551738165	243.59480235577	262.645330167058	52	20	0	30			1													
M87T254_5	M87.2073T254_5	87.2073212052125	87.2041576093669	87.2136058722649	253.629998133363	242.877586284967	260.922766617331	54	20	0	33		[M+Cl]- 52.2467	1													
M87T252_10	M87.2229T252_10	87.222877862408	87.2190654180637	87.2283736254329	252.49436626545	243.03891719005	256.081088883156	43	19	0	24		[M+Cl]- 52.2467	1													
M87T252_11	M87.2386T252_11	87.2385830570365	87.233660744051	87.2434712786642	252.329362694461	242.105952540732	263.735510429758	50	18	0	30		[M-2H+K]- 50.2919	1													
M87T254_6	M87.2539T254_6	87.2538540861753	87.2488224371132	87.2584062568861	253.501716860238	243.59480235577	261.588030867029	49	20	0	27		[M-H]- 88.268	1													
M87T253_33	M87.2675T253_33	87.2675360342503	87.2636926063684	87.2734641558131	252.709031514694	244.156595372679	260.665654258843	48	18	0	29		[M-H]- 88.268	1													
M87T252_12	M87.2835T252_12	87.2834676374012	87.2789443647998	87.2883209996579	251.920153423785	244.049136340848	261.28533816672	49	16	0	32		[M+Cl]- 52.3163	1													
M87T252_13	M87.2978T252_13	87.2977915047818	87.2937364638284	87.3033641623916	252.473014811864	242.551257372501	261.491930820128	50	12	0	36		[M-H]- 88.3091	1													
M87T252_14	M87.3081T252_14	87.3081251862018	87.3037684769834	87.3134823123105	252.069209079767	241.82498696412	259.149512002806	39	19	0	20		[M-H]- 88.3091	1													
M87T253_34	M87.3293T253_34	87.3293057718572	87.3238978685047	87.3334712489525	252.840158151706	242.686288121809	259.260854554004	50	19	0	31		[M+Cl]- 52.3675	1													
M87T253_35	M87.3442T253_35	87.3441535166964	87.3387209402194	87.3484615457642	252.747423136948	241.672228261593	260.500542134926	54	20	0	33		[M+Cl]- 52.3675	1													
M87T253_36	M87.3586T253_36	87.3586064921205	87.353878460235	87.363461632184	252.828052305483	242.078840234222	264.816217155552	53	21	0	28			1													
M87T253_37	M87.3947T253_37	87.3946799481698	87.3901099065098	87.3986102930541	253.170485304109	242.947164620009	258.121253066114	55	21	0	33		[M-2H+K]- 50.4482 [M+Cl]- 52.4214	1													
M87T253_38	M87.4145T253_38	87.4144839019678	87.4087953675251	87.4185452090109	252.969317753841	242.686288121809	260.508797697771	45	15	0	30		[M-H]- 88.4268	1													
M87T253_39	M87.4246T253_39	87.4245616967496	87.4190024596485	87.4286119985671	252.686672888053	241.909017484318	261.463454820594	51	21	0	29		[M-H]- 88.4268	1													
M87T253_40	M87.4385T253_40	87.4385365436836	87.4337525894905	87.4431817929155	253.061517930803	243.012684134477	264.490849031856	54	21	0	28		[M+Cl]- 52.469	1													
M87T253_41	M87.4534T253_41	87.4534011075862	87.4487204563883	87.4585686891297	252.985909305641	242.947164620009	261.68834011768	55	18	0	33		[M+Cl]- 52.4882	1													
M87T253_42	M87.4644T253_42	87.4644038655749	87.4599828147516	87.4683460845695	252.946918831675	245.680771638588	258.121253066114	51	16	0	35		[M+Cl]- 52.4882	1													
M87T253_43	M87.4785T253_43	87.4784506077486	87.4738917070194	87.4831825235688	253.160382230296	241.672228261593	259.421273050899	41	18	0	22		[M-H]- 88.4909	1													
M87T253_44	M87.4888T253_44	87.4888486709348	87.4837848478376	87.4936013299655	253.180527856053	241.712892766732	261.944097431665	50	17	0	31		[M-H]- 88.4909	1													
M88T569	M87.5066T569	87.5065743182302	87.5064388373416	87.5067388123194	569.351005261999	568.36438437393	570.343770662539	62	20	0	42		[M-H+Cl]2- 141.055	18													
M88T253_1	M87.5032T253_1	87.5032333695591	87.4988849404426	87.5085595317509	252.618311513824	243.03891719005	261.380869934227	52	21	0	30	[8][M+1]2-		1													
M88T527_1	M87.5105T527_1	87.510504111712	87.5103748550031	87.5107086234915	527.035407635482	525.689957505259	528.517483368736	44	17	0	27			16													
M88T253_2	M87.5248T253_2	87.524782127804	87.5187133718465	87.5284588392846	252.52987500768	239.750099309626	259.261791319967	50	19	0	29		[M+Cl]- 52.5618	1													
M88T253_3	M87.5384T253_3	87.538381648251	87.5336695919001	87.5430855353387	252.735551738165	235.725853495187	260.665654258843	50	17	0	29		[M+Cl]- 52.5618	1													
M88T252_1	M87.5488T252_1	87.5488481442341	87.5446089778423	87.5535610793178	252.281007124511	242.243487306873	259.019513287445	47	19	0	28			1													
M88T252_2	M87.5647T252_2	87.564657139605	87.5587353373135	87.5684792335048	252.269125738674	244.094021147451	258.460691677777	56	20	0	33			1													
M88T253_4	M87.5826T253_4	87.5825911009491	87.5787398976549	87.5883789637747	252.89083784106	243.187180895625	258.420882731752	50	18	0	32		[M+Cl]- 52.619	1													
M88T253_5	M87.5938T253_5	87.5937892531952	87.5886958438595	87.5982436155563	253.335374428262	243.436842877318	259.720490224139	43	17	0	25		[M+Cl]- 52.619	1													
M88T253_6	M87.6037T253_6	87.6036581578729	87.5986356699314	87.608467008026	252.59719530297	241.82498696412	263.483314394118	51	17	0	33			1													
M88T253_7	M87.6185T253_7	87.6184898912799	87.6137085782904	87.6233286444976	253.044756227638	242.877586284967	259.468757546119	51	17	0	32			1													
M88T252_3	M87.6296T252_3	87.6296179083615	87.6237995756856	87.6333415268866	252.49436626545	237.843536241134	258.696919514107	48	20	0	26		[M+Cl]- 52.6662	1													
M88T253_8	M87.643T253_8	87.6429716000501	87.6388013928988	87.6482242622652	253.353565191184	243.631348883995	260.177163240355	48	18	0	29		[M+Cl]- 52.6662 [M-H]- 88.6577	1													
M88T252_4	M87.6551T252_4	87.6550607229004	87.6486441561717	87.6586171146189	252.286799112381	241.152114490332	257.363669773708	51	21	0	29		[M-H]- 88.6577	1													
M88T252_5	M87.6684T252_5	87.6683695777642	87.6636756637581	87.6734162129982	252.378244779636	241.190105339304	260.492595379101	48	17	0	29		[M-H]- 88.6815	1													
M88T253_9	M87.6801T253_9	87.6801416605211	87.673790712138	87.683528733822	252.528627877359	244.494848599236	259.019513287445	52	18	0	33		[M-H]- 88.6815	1													
M88T253_10	M87.6941T253_10	87.6940860025969	87.688830989574	87.6982456786308	253.086562945223	242.947164620009	258.800766937302	48	17	0	30		[M+Cl]- 52.7325 [M-H]- 88.7086	1													
M88T253_11	M87.7094T253_11	87.7093660815427	87.7041199019964	87.71359693437	252.946918831675	244.156595372679	261.332782583226	53	16	0	35		[M+Cl]- 52.7325 [M-H]- 88.7086	1													
M88T253_12	M87.7287T253_12	87.728694115743	87.7236970860705	87.7326662836541	252.731390141335	243.436842877318	260.963143136735	51	20	0	29		[M+Cl]- 52.7574	1													
M88T253_13	M87.7437T253_13	87.7436968629849	87.7388944504332	87.7483919819142	252.883587562159	243.553414303202	262.967180528956	46	17	0	27		[M+Cl]- 52.7794	1													
M88T253_14	M87.7535T253_14	87.7534561813513	87.748746931127	87.7584062652466	253.145140983457	245.523413251726	259.998410998303	47	12	0	34		[M+Cl]- 52.7794	1													
M88T252_6	M87.7647T252_6	87.7647044351748	87.7588956979776	87.7685073570278	252.49436626545	242.194034043012	262.508453908666	56	20	0	30		[M+Cl]- 52.802	1													
M88T595	M87.7777T595	87.7777068837855	87.7775952666266	87.7778692006082	595.355915501567	594.198062836062	596.16911371197	46	13	0	33			30													
M88T253_15	M87.776T253_15	87.7759655028379	87.7686743491987	87.7786272062007	252.646604719478	241.82498696412	260.368463491563	52	18	0	34		[M+Cl]- 52.802	1													
M88T253_16	M87.7898T253_16	87.7897581617181	87.7839170535188	87.7931024661129	252.742615085874	242.877586284967	263.418764388716	43	17	0	24		[M+Cl]- 52.8262	1													
M88T253_17	M87.7993T253_17	87.7992838622158	87.7939206535575	87.8027421105032	252.623465904077	240.900308950931	262.739203250138	58	20	0	34		[M+Cl]- 52.8262	1													
M88T252_7	M87.8132T252_7	87.8132326804733	87.8098059517	87.8159403044899	252.49436626545	242.67215243826	265.121946028818	73	24	0	41		[M-H]- 88.8276	1													
M88T253_18	M87.8274T253_18	87.8274240384974	87.8239143312913	87.8328411292388	252.946918831675	242.312935532893	263.647632051473	65	21	0	39		[M-H]- 88.8276	1													
M88T254	M87.8491T254	87.8490801498507	87.8437407733657	87.8528075037006	254.314258757215	242.312935532893	258.676386994965	40	10	0	30		[M+Cl]- 52.8823	1													
M88T252_8	M87.8591T252_8	87.8590582866785	87.8537084428245	87.8633865468821	252.286799112381	240.921285751359	260.725549619224	55	21	0	29		[M+Cl]- 52.8823	1													
M88T253_19	M87.8988T253_19	87.89884130935	87.8938736729835	87.9035690352201	252.572947900459	243.523285377827	259.468757546119	50	20	0	30		[M-2H+K]- 50.9495	1													
M88T253_20	M87.9178T253_20	87.917791796989	87.9137261312813	87.9235673809486	252.612878203392	242.947164620009	261.588030867029	46	19	0	27		[M-H-C4H8]- 144.999	1													
M88T253_21	M87.9344T253_21	87.9343545847312	87.9289431289387	87.9385576663084	252.524943160613	242.340239914617	260.665654258843	55	21	0	32		[M-H-C4H8]- 144.999	1													
M88T253_22	M87.9486T253_22	87.9485561426261	87.9440616194814	87.9534354296688	253.098303794023	242.947164620009	260.827854896632	46	16	0	30		[M-2H+K]- 51.0006	1													
M88T252_9	M87.9633T252_9	87.9633182632843	87.9587896113752	87.9683737691249	252.251070150408	242.180962796589	257.654239896104	47	17	0	30			1													
M88T437	M87.9727T437	87.9727455557055	87.9726120074286	87.9729413526679	436.797876333083	424.367706504566	439.807421184805	60	18	0	42			8													
M88T253_23	M87.9803T253_23	87.9803220520324	87.9739150501098	87.9831712832012	252.755132938901	244.650150425972	259.826738875789	51	18	0	32		[M+Cl]- 53.0196	1													
M88T253_24	M87.9947T253_24	87.9947037968542	87.9896995860758	87.998425688157	253.15981896348	243.523285377827	258.700334058116	53	15	0	37		[M-2H+K]- 51.0493 [M+Cl]- 53.0196	1													
M88T1198	M88.0042T1198	88.0041784107059	88.0039501846297	88.0043807956204	1197.61170480906	1191.20794917698	1201.98281997667	60	24	3	33			33													
M88T434	M88.0041T434	88.0041453774774	88.0040049710671	88.0043521314579	433.792166376022	407.573481471025	436.171514230525	63	24	0	39			47													
