variableMetadata	namecustom	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	QC	Blanc	isotopes	adduct	pcgroup	spi_formula	spi_monoisotopic	spi_name	inchi	inchikey	pubchem	chebi	hmdb	kegg	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	spi_annot
M105T449	M105.0428T449	105.042828198256	105.042278604972	105.04315414401	449.207651206087	435.639564800498	452.07108692736	53	32	18	2			2444													
M105T658	M105.0429T658	105.042878401367	105.042268995957	105.04320459371	658.410010458364	629.352706370324	670.576397697117	87	39	21	1			1057													
M105T703	M105.0429T703	105.042897600387	105.04232786777	105.043196693923	702.678095386868	694.820100734183	709.502203881286	48	31	17	0			74													
M105T464	M105.0428T464	105.042836378295	105.042229648722	105.04311014327	464.004708526076	461.109921543375	466.401860127181	43	28	13	2			4													
M105T717	M105.0429T717	105.042888487356	105.042290306402	105.043170835745	717.029121680379	710.193224325193	727.827270212622	46	30	15	1			1216													
M105T800	M105.0429T800	105.042901098597	105.042271049014	105.043237225769	799.952628876434	777.337389594285	817.088147822072	59	24	19	1			6													
M105T523	M105.0429T523	105.042923351831	105.042251609625	105.043177544643	522.877758605833	516.70004745434	548.610255283357	49	31	10	1			1938													
M105T758	M105.0429T758	105.042908174198	105.042294333032	105.043195192028	758.193947067464	732.393013326966	776.066304986215	54	24	16	2		[M+H-CO2]+ 148.021	20													
M105T420	M105.0429T420	105.042904154448	105.042309143984	105.043192084732	419.556390923126	418.449029691016	422.538697873665	28	12	14	2			2967													
M105T321	M105.0429T321	105.04291331746	105.042290810555	105.043218455197	320.53452137389	319.189356375895	324.0084356192	22	9	12	1			27													
M105T506	M105.0426T506	105.042584656633	105.042295939677	105.043186975947	505.886564878913	498.313069128988	506.286818698568	15	3	9	3		[M+2H]2+ 208.055	37													
M105T76	M105.055T76	105.054989242116	105.054546257218	105.05526076193	76.2602504790405	75.7232366442545	76.9194732377003	63	42	21	0			1	C5H10O5	150.0528	L-Xylulose	InChI=1S/C5H10O5/c6-1-3(8)5(10)4(9)2-7/h3,5-8,10H,1-2H2/t3-,5+/m0/s1	ZAQJHHRNXZUBTE-WVZVXSGGSA-N	CID22253	CHEBI:17399	HMDB00751	C00312	Carbohydrate metabolism/Carbohydrate metabolism	Pentose and Glucuronate interconversions/Pentose and Glucuronate interconversions	Others/Xylose	554_L-Xylulose_M+H-HCOOH_Mono_105.0546_69.65_TRUE
M105T62	M105.0567T62	105.056690640427	105.056323537316	105.056913066208	61.5301972673586	61.0105187982756	62.1319975565675	59	42	17	0	[33][M+1]+		24													
M105T164	M105.0551T164	105.055111246085	105.054757234845	105.055432794439	163.561164504956	160.5803697139	166.179972290247	53	39	13	1			12													
M105T114	M105.0551T114	105.055075312247	105.054787197204	105.055325513246	114.439401593651	113.200417643843	115.618361961446	44	37	7	0		[M+H]+ 104.054	7													
M105T231	M105.0551T231	105.055142974944	105.054824842356	105.055442103655	231.038358856038	227.400282666492	235.022812271192	44	35	9	0		[M+2Na]2+ 164.135	9													
M105T199	M105.055T199	105.054957195425	105.054756090922	105.055348020567	198.975289924896	196.740225228869	200.589686440934	28	24	4	0			13													
M105T436	M105.0917T436	105.091690247224	105.091220193532	105.09201902764	435.50798632996	433.905434468614	436.486953062928	49	37	11	1		[M+H-HCOOH]+ 150.091	58													
M105T163	M105.0912T163	105.091161800555	105.091031446424	105.091814778238	162.891053515997	159.97084330282	163.783459939285	3	0	0	3			418													
M105T48	M105.1109T48	105.110877875847	105.110277040337	105.111160751332	48.2773125202081	46.090107885797	48.5480300213797	63	42	21	0	[34][M+1]+		1418													
M106T4	M106.0124T4	106.012436019537	106.011789604291	106.012647536635	4.17361492066567	3.48551327533615	6.31799700848365	43	25	16	2			29													
M106T33	M106.0125T33	106.01247445925	106.011799427594	106.012692400769	32.8468280132387	27.5626648372146	35.7617624156217	35	22	13	0			3015													
M106T293	M106.0376T293	106.037588895406	106.037237700284	106.037924946579	293.000783671422	291.947105725488	293.397367421616	47	35	12	0	[35][M+1]+		90													
M106T49	M106.0504T49	106.050406676296	106.049794538023	106.050718169841	49.2180161595706	46.1267972277116	64.0303138363072	80	42	21	3		[M+H-COCH2]+ 147.056	28													
M106T80	M106.0586T80	106.058594415504	106.058163649527	106.05887079274	79.828813702104	75.3642737764679	81.798846296904	42	33	9	0			2483													
M106T302	M106.0657T302	106.065747010048	106.064637436635	106.066089601484	301.926605216586	301.001426129797	302.977625748713	66	42	21	3		[M+H]+ 105.058	10													
M106T149	M106.0658T149	106.06582729072	106.065223112487	106.066142540368	148.936998426766	148.170151329803	149.86298126521	62	42	20	0			5963													
M106T67	M106.0868T67	106.086751197739	106.086254580986	106.087246607469	67.4392127720563	54.1582751169059	68.6792049587015	61	36	20	2			15													
M106T48	M106.1118T48	106.11178614383	106.111308734633	106.114193296851	48.2592219333767	47.1650203008159	48.8013877154683	54	38	16	0	[34][M+2]+		1419													
M107T45	M106.9511T45	106.951139747883	106.950508844262	106.951424897039	44.5525951243851	44.1447981169739	44.7959487125353	63	42	21	0		[M+2K]2+ 135.973	45													
M107T826	M106.9512T826	106.951179001929	106.950716229841	106.951382228095	825.996721746164	824.629292570699	827.284320649515	24	11	13	0		[M+K]+ 67.9886 [M+K]+ 67.9886	36													
M107T39	M107.0315T39	107.031537966297	107.03091538397	107.03187512787	38.5645769090453	37.9369390150137	40.5815882643938	66	42	21	3	[36][M]2+		14													
M107T5	M107.0316T5	107.031631405403	107.030979993789	107.031985374969	5.10119307036956	1.52900573970232	14.5113255529488	58	39	16	0			1860													
M107T63_1	M107.0403T63_1	107.04025421979	107.039868539412	107.048292433088	63.3066719748497	62.0672996798034	67.2199430070861	33	22	11	0		[M+H-C3H2O3]+ 192.028	24													
M107T388	M107.0498T388	107.049845731497	107.049491356668	107.050089400064	387.605698037679	386.591064126697	388.470891981069	52	39	13	0			784													
M107T241	M107.0498T241	107.049827746	107.049550623931	107.050168181057	241.217228900943	239.264684071926	242.118985926565	28	24	4	0			3371													
M107T63_2	M107.0708T63_2	107.070781760254	107.070237128662	107.071286641662	62.8545100193932	59.7624301601353	78.3885715080643	69	42	21	3		[M+2H]2+ 212.121	24													
M107T115	M107.0707T115	107.070723669817	107.070268107197	107.071141605953	114.57324163243	105.74488026472	116.267874305682	62	42	18	2		[M+H]+ 106.065	7													
M107T163	M107.0707T163	107.070697421182	107.069042824839	107.071126704825	163.034017386486	139.163392483062	175.288260282225	72	41	19	3		[M+H-C2H4]+ 134.095	12													
M107T230	M107.0708T230	107.070792761692	107.070289842808	107.071123962287	230.200835827321	217.876000707112	241.310980608017	59	37	19	2			9													
M107T199	M107.0707T199	107.07072691482	107.070313579452	107.07094395719	198.614897715382	190.470250743594	201.761145832696	42	30	10	1		[M+Na]+ 84.0781	13													
M107T302	M107.0706T302	107.070565177213	107.066467807593	107.071195985362	301.909596097518	300.552710377141	303.028119584588	34	16	15	3			10													
M107T321	M107.0709T321	107.070898259644	107.070336546178	107.071111223443	321.496139327083	319.469390790891	324.406648042997	31	15	14	2		[M+H-C6H8O6]+ 282.102	27													
M107T450	M107.0705T450	107.070533753937	107.070205485911	107.071177634461	450.498534013451	436.922356589542	466.927713897872	24	5	13	3			2445													
M107T529	M107.0861T529	107.086140615838	107.085772491436	107.086405287808	528.917177680822	527.111885738433	530.434380978015	50	39	10	1			1978													
M108T39_1	M107.5332T39_1	107.533228333086	107.532594948042	107.533536918368	38.5193965683594	27.8048921990347	40.675624905824	68	42	21	3	[36][M+1]2+		14													
M108T885	M107.9676T885	107.967594119555	107.966831833156	107.967910417339	884.967613817287	875.086330064359	891.338766334343	66	42	21	3		[M+H-HCOOH]+ 152.966	77													
M108T1196	M107.9676T1196	107.967630920754	107.967350777134	107.967851294482	1195.63413319306	1187.8266893576	1202.48937436619	44	34	9	0			4765													
M108T39_2	M108.03T39_2	108.029955658632	108.029269828336	108.030226844065	38.525300399157	38.0966988610927	39.9111295702774	49	33	16	0	[36][M+2]2+		484													
M108T39_3	M108.048T39_3	108.0480163779	108.047609788032	108.04824002249	38.7799878222841	38.0394471621858	39.6128410176411	38	27	11	0			485													
M108T116	M108.0812T116	108.081184147585	108.0808324878	108.08158167226	116.072855187794	114.574819848646	117.717295860453	63	42	21	0		[M+Na]+ 85.0917	7													
M109T44	M108.9493T44	108.949260389474	108.948611043999	108.949565500475	44.4714863466407	44.070144376136	44.7819043341601	63	42	21	0		[M+H-C2H4]+ 135.973	45													
M109T4	M109.0231T4	109.023084923781	109.022451257999	109.02342227273	4.09142499271056	2.65717579630583	11.3601848798752	63	41	20	2			29													
M109T165	M109.0229T165	109.022926328586	109.022407833772	109.023157793385	164.952860411828	145.445738283192	176.376454347525	21	12	4	3			12													
M109T80	M109.0226T80	109.022641831011	109.022410080583	109.02333764104	79.561388720027	57.7805020293103	89.0013117488377	19	4	11	2			42													
M109T37	M109.0231T37	109.02306139292	109.02236164541	109.028123578821	36.9776828197991	29.6785449210639	42.8478403044348	65	42	20	2		[M+H+NH3]+ 90.9814	14													
M109T54	M109.0325T54	109.032546112085	109.032115706571	109.032824087622	53.8039359138871	52.8596113980227	54.3183093829236	51	41	10	0		[M+H-H20]+ 126.039	33													
M109T476	M109.0656T476	109.06555622541	109.065080047675	109.06581422705	476.192979127172	473.389123895894	477.993736994249	47	33	13	1			3842													
M109T359	M109.102T359	109.101975098456	109.10147261802	109.102281610548	359.245069620324	345.02662895959	363.625445484733	66	42	19	1	[37][M]+		93													
M109T456	M109.1015T456	109.10151352412	109.101282921216	109.101876373018	455.924134789755	438.143563383539	469.41011916791	36	23	12	0		[M+2Na+K]3+ 242.362	4													
M109T762	M109.1019T762	109.101851346132	109.101550147029	109.102072038195	761.728945466479	754.667621823348	763.612034526726	32	23	9	0			20													
M110T671	M109.5222T671	109.522248438129	109.521573945408	109.522520817877	671.434394076247	668.656755570624	681.291131056559	44	32	9	2			302													
M110T707	M109.5222T707	109.522205019271	109.521498875082	109.522489800499	706.975348196486	705.361262265284	713.04258840457	29	22	5	2			35													
M110T4_1	M109.5223T4_1	109.522292192904	109.521647653053	109.524848917622	3.6153943435872	-1.44008019682456	13.821227102943	63	40	21	2		[M+H-CH2]+ 122.526	29													
M110T35	M109.5225T35	109.522464805514	109.521652986457	109.524895299533	35.0741001327215	28.5270065299517	39.3642166788435	48	36	11	1			53													
M110T451	M109.5222T451	109.522164396593	109.521647726399	109.524347587719	451.216811498642	434.459405404427	452.468019479352	31	22	6	2			2478													
M110T4_2	M109.9081T4_2	109.908101063716	109.907408500381	109.908300075385	4.22475106028114	1.98601538161693	14.342539930458	38	23	14	1			29													
M110T39	M110.0093T39	110.009305321694	110.008654033058	110.009616579808	39.4419787907013	39.1291366139519	39.9111295702774	64	42	21	1	[38][M]+		14													
M110T4_3	M110.0207T4_3	110.020678571263	110.020024627911	110.021057246183	4.20548914689117	3.48551327533615	8.69824817956349	65	42	21	2	[39][M]2+		29													
M110T164	M110.0205T164	110.020521134799	110.019995958265	110.02083480188	164.10194000286	157.810084969232	181.121815776611	54	38	13	2	[40][M]2+		12													
M110T231	M110.0206T231	110.020617145384	110.020228711958	110.020993647666	230.807376428064	227.612661763757	234.226565836231	46	33	13	0			9													
M110T302	M110.0207T302	110.020726982207	110.020128313892	110.021024585818	302.397638492416	300.802307274158	304.376608417866	43	32	10	1			10													
M110T114	M110.0206T114	110.020610181835	110.020137579261	110.020901384995	113.781806413994	112.253234558249	115.596624512163	43	33	9	1			7													
M110T450	M110.0206T450	110.020586502811	110.019979420355	110.023714416581	449.778626791754	438.622741643343	456.152378228132	46	33	12	1		[M+H]+ 109.013	41													
M110T468	M110.0207T468	110.02066009055	110.02042088143	110.020908934187	467.896514253237	466.617127573301	481.514691492636	40	27	12	0			4													
M110T386	M110.0208T386	110.020788426057	110.020085325499	110.021062108931	386.165912373831	369.706993266977	387.350474736376	42	28	12	1		[M+H]+ 109.013	761													
M110T322	M110.0207T322	110.020705005428	110.020409139113	110.021007991025	321.56466207283	319.28503129793	324.297551077668	35	26	9	0		[M+2H-C4H8]2+ 274.097	27													
M110T199	M110.0206T199	110.020554599907	110.020135006533	110.02079812992	198.834193842691	197.547212346834	211.12528315926	34	24	8	1			13													
M110T672	M110.0207T672	110.020687190944	110.020004400344	110.020957881915	671.533187469927	668.847160543033	681.455058243775	33	20	12	1			11													
M110T79	M110.0206T79	110.020616322176	110.020142660181	110.020796746085	78.8278726043996	62.8503719585737	84.7770510681912	43	29	10	1	[41][M]2+		42													
M110T37	M110.0207T37	110.020651447387	110.020048071757	110.026877670766	37.2410796113341	34.2899949263696	48.4153213999846	55	41	13	1	[42][M]2+		486													
M110T419	M110.0207T419	110.020728913254	110.020009622411	110.02441854389	419.088503735037	410.261051349637	429.206666192294	41	29	11	1			2960													
M110T90	M110.0607T90	110.060718367526	110.060370454043	110.060997530263	90.3837368269502	77.9272698299024	91.2385780315418	54	41	12	0			3202													
M110T359	M110.1053T359	110.10528924285	110.104920147695	110.105612312827	358.751874901049	357.683466846649	359.850475675388	39	32	6	1	[37][M+1]+		5308													
M110T4_4	M110.1337T4_4	110.133691299622	110.133176678773	110.133845338765	4.06482656798391	1.09997100971072	11.2986920936779	42	26	14	2			29													
M111T4_1	M110.5222T4_1	110.522193512955	110.519085573984	110.522639058893	4.14875237571586	3.30059670771248	8.92464666237456	65	42	21	2	[39][M+1]2+		29													
M111T37	M110.5223T37	110.522272690231	110.518817341367	110.522577225359	36.5349980803461	30.2109186379035	41.9074140228422	59	42	14	2	[42][M+1]2+		487													
M111T164	M110.5221T164	110.522055652911	110.518704466024	110.52240914518	164.225675062246	137.953242163518	173.777611214841	33	18	7	3	[40][M+1]2+		12													
M111T79	M110.5221T79	110.522090646611	110.520476711985	110.522657264462	78.6475248460652	59.2909257922662	95.316416150902	26	10	12	2	[41][M+1]2+		42													
M111T63	M111.0083T63	111.008345875628	111.008011144425	111.008570537213	63.0156679603968	62.3416963792803	63.6451689001219	35	27	8	0		[M+H-C4H8]+ 166.07	24													
M111T39	M111.0101T39	111.01005094106	111.009306281041	111.010315713165	39.4283637101352	39.0545197076807	40.4738327185335	62	42	20	0	[38][M+1]+		14													
M111T4_2	M111.0208T4_2	111.020810653634	111.020128537356	111.0232655197	4.12694267968035	3.30059670771248	8.82181321563757	62	41	19	2	[39][M+2]2+		29													
M111T34	M111.0209T34	111.020860258341	111.020186407975	111.023004641801	34.4493015196337	30.0329484086348	39.3642166788435	51	37	13	1	[43][M]2+		53													
M111T40	M111.0397T40	111.039692157283	111.03902372126	111.040041157627	40.4202891056961	38.9357598374794	41.1853833789588	65	41	21	3			5922													
M111T204	M111.0447T204	111.044738004301	111.04443344985	111.045025449671	203.66266691802	201.08628703611	205.939463184759	50	38	12	0			3524													
M111T199_1	M111.0557T199_1	111.055679965659	111.055385453159	111.056058890264	198.956849147377	197.186445220966	200.442105464913	35	28	7	0			13													
M111T199_2	M111.0796T199_2	111.079569678966	111.079179451824	111.080574856773	199.376773192893	197.159226674088	203.861474947508	47	35	12	0			13													
M111T349	M111.0812T349	111.081184333575	111.080795861385	111.081503030647	348.796731610785	347.474870913903	350.701341973092	26	22	4	0		[M+H-CH4]+ 126.101	121													
M111T316	M111.1176T316	111.117580076342	111.117183263534	111.117884487202	316.200417107986	314.931696468595	316.708371650681	31	22	8	1			6125													
M112T4_1	M111.5224T4_1	111.5224482776	111.518800351771	111.52286606705	3.98636633721233	0.796640790191962	16.306348939775	59	38	20	1	[39][M+3]2+		29													
M112T672	M111.5225T672	111.522453660035	111.519459731135	111.522741675063	672.241823522996	665.774710628918	680.502846112313	49	34	13	2			303													
M112T689	M111.5225T689	111.522456887747	111.519205351501	111.522722772447	688.68685490856	680.751566267802	696.141101518356	45	27	13	2			40													
M112T707	M111.5224T707	111.522437416937	111.519136451552	111.522759784631	707.128766636043	704.905734111307	717.020992762401	45	29	12	2			2275													
M112T34_1	M111.5225T34_1	111.522520354297	111.519148146317	111.522846597459	34.0666890030037	26.3934583832483	58.7899641065742	32	23	5	3	[43][M+1]2+		3013													
M112T725	M111.5224T725	111.522433054696	111.519219322146	111.522720923965	725.2621722486	720.045172696168	740.400652088041	34	21	6	1			1234													
M112T639_1	M111.5224T639_1	111.522399766843	111.519286083482	111.522741408684	638.855174266022	616.377136675119	657.340088355733	45	25	8	2			2215													
M112T450_1	M111.5224T450_1	111.522434502023	111.521767120991	111.522756330209	449.979441573673	436.665852914722	453.620609741618	18	12	2	3			2446													
M112T4_2	M111.969T4_2	111.968992226713	111.968327067554	111.969311792774	4.07320837189873	2.72961040175385	6.58612758590672	35	23	12	0			1861													
M112T39	M112.0068T39	112.006814909238	112.006220944256	112.007090275681	39.4289736800498	39.0545197076807	40.0794989186468	62	42	20	0	[38][M+2]+		488													
M112T450_2	M112.0185T450_2	112.018452492609	112.017801628187	112.018682210314	449.759801098568	435.354741238914	451.59548824394	58	34	16	1			41													
M112T4_3	M112.0185T4_3	112.01852179669	112.017820042319	112.018944021843	4.05907983053788	3.45110073897168	12.1816395836951	56	38	17	1	[44][M]2+		29													
M112T419	M112.0186T419	112.018563428965	112.018267497732	112.021574079175	419.227320870918	404.146860451081	421.839736292631	43	30	12	0			2968													
M112T523	M112.0185T523	112.018503291053	112.017798640158	112.018768327909	522.907895592593	517.115227726886	538.786128759891	49	35	11	1			1979													
M112T639_2	M112.0185T639_2	112.018474610777	112.017840386352	112.01878504626	639.270922735425	625.898223830128	656.020086901267	64	36	14	1			2210													
M112T808	M112.0185T808	112.018549038102	112.018345881881	112.018851521299	807.530370894244	803.800494695705	816.447800066084	41	26	12	0			2567													
M112T729	M112.0185T729	112.018469114416	112.017860009136	112.01876914585	728.513582989708	718.798109121146	741.524977675511	63	35	15	1			3515													
M112T795	M112.0185T795	112.018491701332	112.018182263825	112.018819963909	795.30211814708	783.422840645782	798.542856904631	37	28	8	0			1294													
M112T836	M112.0186T836	112.018613924174	112.018259507342	112.018847667441	835.814445888815	830.419514232477	836.661765938248	36	28	8	0		[M+2H-NH3]2+ 239.053	36													
M112T671	M112.0185T671	112.018513655635	112.017876337888	112.018784058153	671.36771454255	668.355196797123	679.254629098412	35	24	9	1			304													
M112T686	M112.0185T686	112.018481596273	112.01786380897	112.018767469405	686.287002246121	679.488690737195	698.215485426439	43	28	14	1		[M+H-CH3]+ 126.035	40													
M112T34_2	M112.0186T34_2	112.018583468943	112.017873113211	112.018886430787	33.9115729531545	19.9123916996834	39.3642166788435	37	29	7	1	[43][M+2]2+		53													
M112T756	M112.0185T756	112.018486514812	112.018038316974	112.01879415219	756.221199275302	744.425014894372	776.066304986215	67	32	16	0			50													
M112T597	M112.0185T597	112.018499584477	112.017850810443	112.018788036797	597.007351733972	575.922674296733	622.650486209493	79	34	12	1			2685													
M112T471	M112.0185T471	112.018488700044	112.018085419385	112.0187800157	471.250033220549	466.459688511014	485.915842776889	50	34	14	0		[M+H-CO]+ 139.008	4													
M112T38_1	M112.0287T38_1	112.028652374203	112.027999896544	112.029018728676	38.2253297982582	37.4083985432855	40.5815882643938	30	15	13	2	[45][M]2+		14													
M112T6	M112.0288T6	112.028848009098	112.028184751505	112.029085035812	5.82168021022087	2.03767367883856	18.6873710587829	31	22	8	0			1862													
M112T52	M112.0511T52	112.051068569856	112.050393474739	112.051432142984	52.4399372065405	50.6595035374327	62.7956028223305	95	42	21	0			33													
M112T199_1	M112.0635T199_1	112.063514072744	112.062942606673	112.063901484261	198.652369717356	182.513054948032	213.585555337448	51	35	13	1			13													
M112T114	M112.0635T114	112.063529403093	112.062983400556	112.063893398603	114.315441844677	111.025433449713	121.524071677396	35	25	9	1			7													
M112T229	M112.0636T229	112.063626580919	112.062948605781	112.063843579965	229.324240743715	223.425281567773	242.021391191691	33	22	9	1		[M+Na]+ 89.0685	9													
M112T42	M112.0875T42	112.08749041039	112.086813279799	112.087759307862	42.3118252179882	40.9486640951132	42.6029280169017	63	42	21	0		[M+H-CO2]+ 155.07	45													
M112T199_2	M112.0873T199_2	112.087292987614	112.086725828706	112.087581658068	199.054839887645	197.843206782288	200.899867993316	63	42	21	0			13													
M112T38_2	M112.1127T38_2	112.11266222074	112.112038887756	112.112952880712	37.6122168678397	36.746637597948	56.405936424365	55	41	13	1			489													
M112T249	M112.1129T249	112.11286402993	112.112535867237	112.113180676919	248.659240780536	247.664298712229	249.763151146695	40	32	8	0			3389													
M112T302	M112.4988T302	112.498816789824	112.498491390997	112.499077061745	301.597923473047	300.69766142753	302.769992280664	43	33	10	0			292													
M113T4_1	M112.5201T4_1	112.52012762355	112.519450533806	112.520449535463	3.92948704609095	0.0304172858602698	7.83215385657002	49	30	17	2	[44][M+1]2+		29													
M113T680	M112.5201T680	112.520078760003	112.519770441575	112.520372134785	679.849834210531	668.99734362256	692.134065854923	63	33	13	0		[M+Na]+ 89.5267	4099													
M113T302	M112.526T302	112.525965821905	112.518868993692	112.526254963244	301.575297739177	300.786112648626	302.922096567589	36	30	6	0			293													
M113T38	M112.5303T38	112.530323526622	112.529900617547	112.530732513647	38.4161711451772	24.3451657282153	40.1447787807519	30	17	12	1	[45][M+1]2+		490													
M113T47	M112.8963T47	112.896267968434	112.895813215965	112.89656634227	47.4316081862223	47.039804973965	48.548287737562	58	42	16	0			1420													
M113T4_2	M113.0173T4_2	113.017307200135	113.016624025959	113.01773814104	3.80131847755776	-0.941727205284513	10.4930220388338	58	37	19	2	[44][M+2]2+		29													
M113T674	M113.0173T674	113.017256140592	113.016947961621	113.017575138754	674.104564099497	668.748112483717	682.498623921602	49	37	12	0			311													
M113T34	M113.0174T34	113.017375201323	113.016649583423	113.017716083711	33.9356174166022	23.7101730432613	39.3642166788435	38	29	8	1			53													
M113T100	M113.024T100	113.023962299706	113.023602862345	113.024228503751	100.025519245064	98.7787045538979	101.416490656295	38	32	6	0			4566													
M113T60	M113.0351T60	113.03512701759	113.034413752993	113.035419725031	60.0242576133193	58.9839664619214	74.5837513415814	72	42	21	0	[46][M]+		24													
M113T74	M113.0714T74	113.071378758452	113.070842609	113.071944061649	74.1920649911575	71.8445748117418	78.1817124660939	62	39	20	3		[2M+Na+2K-H]2+ 63.1106	1													
M113T230	M113.0714T230	113.071399846469	113.070849003768	113.071978803634	230.16450864818	216.543114404548	242.021391191691	69	41	21	3		[M+H]+ 112.071	9													
M113T163	M113.0715T163	113.071463410774	113.070751888823	113.071781173723	162.514889491106	156.064581482899	177.914603501738	62	38	21	2			12													
M113T199	M113.0714T199	113.07135123601	113.070832629333	113.071937255635	198.653498704026	184.47282752305	202.437894982343	62	38	20	2		[M+Na]+ 90.0799	13													
M113T114	M113.0714T114	113.07138523604	113.070830111193	113.07196527793	114.206079305772	107.564414275068	130.321618733176	60	38	18	3			7													
M113T59	M113.0715T59	113.071526104	113.070822062991	113.071934268787	58.9728518125539	55.4334373286888	63.3992881207097	34	18	13	3			24													
M113T3	M113.0715T3	113.07149314485	113.070857640501	113.071969987221	3.24428921140431	0.68332355270741	14.6112112694637	33	19	12	2			1863													
M113T31	M113.0715T31	113.071494876112	113.070828462096	113.071829267826	31.1248150452503	16.7507414696478	47.9529154532704	48	24	9	3			3704													
M113T278	M113.0968T278	113.096816135548	113.096201793535	113.097163893095	278.284530494463	276.742160186709	279.027037540137	61	42	18	1	[47][M]+		5158													
M113T373	M113.0968T373	113.09679834446	113.096446645094	113.097133874415	372.76412185132	371.485825061492	374.2196576356	52	40	11	1		[M+2H-C6H8O6]2+ 400.22	85													
M113T67	M113.1077T67	113.107749578208	113.107156399095	113.108277677235	67.2650068275	66.253379299738	68.8381934331497	54	31	20	3			15													
M114T4_1	M113.9643T4_1	113.964298434318	113.963606821482	113.964746866487	4.27348896846732	2.7961435230816	6.64788377867793	65	41	21	3		[M+H-C2H4]+ 140.991 [M+H-C2H4]+ 140.991	29													
M114T37	M113.9643T37	113.96430314888	113.963603178281	113.96457368588	36.5521768649799	30.1262284535876	39.3642166788435	58	39	18	1		[M+Na]+ 90.9814	14													
M114T63	M114.01T63	114.009968910414	114.009465374082	114.010256500679	63.2443433342262	62.1946319924504	65.0632713176568	55	40	15	0		[M+Na+K]2+ 166.07	24													
M114T4_2	M114.0201T4_2	114.020079365122	114.019385164026	114.02051493111	4.09142499271056	1.18900408292334	9.61811537097121	61	40	19	2			29													
M114T33	M114.0201T33	114.020123892618	114.017270102002	114.020481538506	33.0937779484604	21.3547527582615	39.3642166788435	58	37	20	1		[M+K]+ 75.0533 [M+Na]+ 91.0294 [M+H]+ 113.008	53													
M114T69	M114.0197T69	114.019708683464	114.019401092978	114.027935067379	68.5277716495522	62.0033236900071	87.4255315001335	13	0	9	3			523													
M114T60	M114.0386T60	114.038583087839	114.038368442761	114.0388909278	59.7785407887644	58.7505981006904	63.504952164455	48	34	14	0	[46][M+1]+		24													
M114T66	M114.0555T66	114.055483825619	114.054868728344	114.055790965881	65.6469338421257	64.5596794288006	77.6036747893676	74	42	21	0		[M+Na+K]2+ 166.157	15													
M114T49	M114.0668T49	114.066805836093	114.066116854136	114.067083624928	49.1196266618349	47.0333520233104	65.0890408725058	64	42	21	0			1421													
M114T322	M114.074T322	114.074030060229	114.073241602928	114.074363594575	322.36448535715	319.71330018877	331.471202667813	54	39	14	1		[M+3H-C6H10O4]3+ 485.259	27													
M114T346	M114.0741T346	114.074081656563	114.073389630969	114.074303238318	345.890376970581	344.585095043632	361.502566696059	37	27	9	0			98													
M114T71	M114.0919T71	114.091909891505	114.091526441922	114.092166210302	71.4047331803097	66.1937603780953	78.9978534193783	37	24	13	0			1													
M114T278	M114.1002T278	114.100191347157	114.099848910628	114.100529309954	278.06010769431	277.319096733447	278.865728498355	37	31	6	0	[47][M+1]+		5174													
M114T310	M114.1285T310	114.128460283916	114.128057614432	114.128793255402	309.51754099235	308.260033603366	310.478073845875	57	42	15	0			5003													
M115T4_1	M114.5193T4_1	114.51926870891	114.518599952181	114.522291803668	3.51914868774417	-1.62513720528451	8.13727596150706	48	27	19	2			29													
M115T32	M114.5194T32	114.51936388853	114.518570609593	114.522147604321	31.8240234977502	18.0416134056766	34.7127461005713	47	31	15	0			3016													
M115T39	M114.5589T39	114.558940023609	114.55830112259	114.559264625153	39.3490685537465	38.7447953266081	50.740538893006	66	42	21	2		[M+K]+ 75.597	14													
M115T4_2	M115.0178T4_2	115.017754904478	115.017046069276	115.018212947007	4.10513298364485	3.48551327533615	16.4195610045935	65	41	20	3	[48][M]2+		29													
M115T35	M115.0178T35	115.017790444373	115.017035463353	115.018177706032	34.5509542618355	28.7173694783855	41.8538094498422	63	41	18	3	[49][M]2+		53													
M115T166	M115.0177T166	115.017690368143	115.01704719815	115.017990404963	166.161698522479	154.829065506765	178.446955316556	58	38	17	2	[50][M]+	[M+K]+ 76.0607	12													
M115T199_1	M115.0177T199_1	115.017661202493	115.017102439701	115.01800986132	199.268901718569	184.404195796536	203.929948578006	54	39	13	1			13													
M115T115	M115.0177T115	115.017658644656	115.017081157253	115.018162508193	114.891147656427	98.5451107883571	125.316747998492	45	30	12	3			7													
M115T79	M115.0177T79	115.017659864114	115.017058894883	115.018194980571	79.402496708095	61.3332017750855	85.2536662703968	52	32	16	2			2484													
M115T237	M115.0178T237	115.017775911815	115.017072422291	115.018125236566	236.970116633998	226.656796568814	242.596959549017	41	29	9	2			3335													
M115T320	M115.0178T320	115.017804140377	115.017066342776	115.018152888214	319.71330018877	308.344081693249	320.516277834009	33	18	12	3			27													
M115T45	M115.0372T45	115.037159594746	115.036478132881	115.037467098926	45.1414247108347	44.3762142962428	45.4426526912439	63	42	21	0			45													
M115T198	M115.037T198	115.03698668211	115.036735917583	115.037229376754	198.49139826852	196.910290624183	201.067294269153	24	21	3	0		[M+2Na-H]+ 70.0611	13													
