dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X513m	X517f	X518f	X521f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m
M709.7949T299.15_2	16.7333302653266	16.159684473212	17.5364299053251	17.457248844141	16.0468083295274	16.982574959296	17.2951711889682	17.0634907877791	16.8028796480543	16.4907318280553	16.6875120078434	16.5190293518782	16.2686894820473	16.2352100310495	15.4093626265048	15.4299678295213	15.3993927849112	14.3851052463609	15.2124955324265	16.0883225842974	14.2562235144242	14.9773801173858	15.5173029780705	17.0609143174066	16.4094388198817	15.1741813565997	15.7419896050621	16.2891897210267	16.1586908681365
M717.4803T368.81	13.6897003428318	12.9118477644677	13.1098951240709	13.5173810468266	14.1294191289777	14.0755040479632	13.1697625917796	14.0494981195786	13.4749679838971	13.9663257555737	13.7875703347609	13.4750212768503	14.4146366809019	13.530121543558	12.1368203367222	12.6769406919459	11.2942352280204	8.22351113681988	10.3716937183646	11.780275008491	11.8283606691054	11.6888367744613	12.57215870475	12.1057484828351	12.0597810374175	10.6796365334018	13.3296643354627	13.6748859534583	12.8153311234244
M819.9771T369.05_2	14.8343168250627	14.2063871122508	14.260180783607	14.9710522576495	15.2354003434359	14.9864762103042	14.4164677840618	15.2590268756914	15.045230148705	15.32026829067	15.1708534315298	14.4312236510562	15.4980138479586	14.7136371845247	13.3047263176514	13.8605666383244	11.1423934258991	9.94322663004062	13.0699203818633	13.1182801727606	13.1548511575132	13.1880188128212	13.7311424096571	13.0937462897194	13.3937904509671	12.3110923692692	14.6412196283785	14.7049894971665	14.2832877319929
M710.0814T299.4_4	17.269469887954	16.8190650421088	17.975813110348	18.1193946538234	16.6231614211545	17.2524667210886	17.7564392624019	17.6189726091369	17.4515251115515	17.1421022343251	17.4309145197317	16.9683005722494	16.7560938940151	16.601843059443	16.2903072183854	15.6699063812516	16.0137281642385	14.6853050601362	15.7093411340514	16.0979158579957	14.0781405193366	14.9928187178327	15.9983542215175	17.462823804963	16.8873787576871	15.5733141183522	16.3520515263441	16.8892541616062	16.5584296962145
M710.2244T299.42_5	16.6251979006122	16.4695784923048	17.4426405605477	17.5646295859437	16.1124392935955	16.9105530581226	17.4103550576782	17.2304707721877	17.0413311354516	16.5681439568615	16.9009522584319	16.600706415749	16.1697238175155	16.1112576864979	15.7898944378019	15.3584902774902	15.7847476692279	13.3455802484121	14.9471201967525	15.5537970627301	14.2009927840585	15.0865454748577	15.5628970655505	16.9571453472311	16.515048222271	15.1278295521097	15.7775973877445	16.2614163280451	16.2254438619919
M828.2607T299.15_4	16.5969437634941	16.2138322802294	17.3154476247394	17.2227167262501	16.1064454219545	16.96301683943	17.1478050663342	17.0529956256862	16.7678211160784	16.7203851363793	16.7751950038096	16.3749170726539	16.0191682641716	16.2166169515515	15.5617469361813	15.3506325245771	15.4434150544841	13.7400814587669	15.0221079965649	15.7539446117875	13.9028062603847	14.5788338981441	15.3780044626881	16.9838787976776	16.4950023003324	14.8621465710908	15.5822840589452	16.1763576465926	16.2860470120334
M717.6056T369.03_1	14.3563343310021	13.7309714023723	13.6604457615942	14.4559301846222	14.6602803870735	14.5262048971542	13.7656265072556	14.8026773880949	14.3828900172867	14.722059043399	14.3693224492408	13.9151731561185	15.0471273599937	14.0901060170558	12.4274954670693	13.3928259937705	10.1462905725409	9.59762422159145	12.4891212234717	12.8453664246483	12.2819345200464	12.7847574361013	13.5276483940975	12.8620676910167	13.1984461678647	11.8236889958468	13.7327346074852	14.2157829546452	13.6960316522521
M820.1202T369.09_3	15.107949012894	14.4047069003618	14.3948077377457	15.1875790424624	15.3999562371162	15.2762142491675	14.3387263706086	15.4020206213533	15.0734220593431	15.3656551452278	15.0577268771288	14.3557767332739	15.7359088105523	14.722638337469	13.4263444644887	14.21474191388	11.8806313857815	9.8871688675002	13.0556615284354	13.2860001953963	13.2306352479585	13.1998913364033	14.0874478066817	13.1245549564127	13.7842922326887	12.2389202420556	14.5163008281209	14.9605074930941	14.4371021754325
M846.8436T371.05_3	13.899587097969	13.3476005621147	14.155425354503	14.6763152758908	12.7739719010744	13.2847650859276	13.9507430964839	13.7631302458974	13.125920252531	13.6359047556213	13.062802305533	13.0013491035686	13.1221900816365	12.769992828399	11.5437075697714	12.0402083975054	9.87119101429312	8.79702073475189	12.2518104160021	11.1956757831994	11.3060785765429	10.9585618311816	12.3691070753207	12.9071874842506	12.9213970827688	11.6061357882954	13.0235759584051	12.9023416302525	13.4632244610489
M621.8228T299.19_3	13.8059308029784	13.6044290169531	14.1689717294808	14.263559584185	13.1528064193109	14.081118666576	14.4277649434587	14.2290410561963	14.2903633057451	13.0271257763078	13.9498969962459	13.6329649664719	13.2334902736184	13.1818747773679	12.7679443087016	12.3465344639914	11.7465770185775	11.7858480796598	13.1564338333128	12.7935319326781	11.0811093499908	11.3279940420509	12.5137740198493	14.3336064660697	13.3043585509058	12.2432460898132	11.3309558333448	13.2283516678802	13.5797904836327
M828.0934T299.32_3	16.5389359969937	16.4944451735085	17.4866156052652	17.4326947603651	16.1289525772703	16.8040180918498	17.1931486907516	17.0551646558781	17.0047086062046	16.5362152435988	16.7224221442686	16.7215558631087	16.2309688433835	16.2951800739189	15.7304807543687	15.3553142940198	15.6363715575054	14.1451938984655	15.2576382028401	15.8604928655674	13.9430483902885	14.6306264237755	15.5021952920426	16.9990413215018	16.6681236696258	15.0436977936877	15.8533919933266	16.4341100267347	16.350121559414
M717.7309T369.03_2	14.5967713965914	13.7757825640301	14.0712223494782	14.8410455309922	14.9284683290794	14.7400413472703	13.8360491165486	15.0683779887327	14.7228968801922	15.0045630275493	14.5435353096124	13.8174996902075	15.1901147898402	14.3410258951448	13.1198853230542	13.6884734162711	10.9777092043368	9.53037450264148	12.6221007762032	12.9861117931829	12.7574580067288	13.0374291772083	13.5405390702573	13.1415759877903	13.2127582088754	11.6352394897808	14.2507074306789	14.3727844034414	13.7152539672828
M440.6992T65.06	13.4646078741675	13.528641013687	12.9438934004209	11.9956340389673	14.2893793612002	12.7802770653639	10.8703403853171	13.7230066606984	12.0321981663337	13.1277531933272	12.4472151743941	13.8427288710255	11.0565895144407	14.9710036358217	14.9656859026166	14.8193371707248	15.0834393353828	16.4700615847192	14.5044015034645	14.833688259327	16.1327334136547	16.0244553494435	15.9486344301753	13.4429553008088	14.0775062334856	15.3510260578523	12.67588775033	14.0597556148229	14.0139658318312
